A;RTSALEDATA;223;20230508 01:10;VALNET;;;;;;;;;;;;;;;;;;;
B;223;2480499;1;20230508 01:10;;;53;BRINDABELLA DR;HORNINGSEA PARK;2171;365.5;M;20230320;20230501;1035000;R2;R;RESIDENCE;;MPP;;0;AT48560
C;223;2480499;1;20230508 01:10;52/872985;;;;;;;;;;;;;;;;;;
D;223;2480499;1;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2480499;1;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2480499;1;20230508 01:10;V;;;;;;;;;;;;;;;;;;
D;223;2480499;1;20230508 01:10;V;;;;;;;;;;;;;;;;;;
B;223;2480932;2;20230508 01:10;;;19 B;BUGONG ST;PRESTONS;2170;333;M;20230322;20230503;754000;R2;R;RESIDENCE;;MPP;;0;AT55806
C;223;2480932;2;20230508 01:10;7232/855137;;;;;;;;;;;;;;;;;;
D;223;2480932;2;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2480932;2;20230508 01:10;V;;;;;;;;;;;;;;;;;;
B;223;2475658;3;20230508 01:10;;;61;ASCOT DR;CHIPPING NORTON;2170;510;M;20230226;20230503;1400000;R2;R;RESIDENCE;;AFF;;0;AT55181
C;223;2475658;3;20230508 01:10;357/1010609;;;;;;;;;;;;;;;;;;
D;223;2475658;3;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2475658;3;20230508 01:10;V;;;;;;;;;;;;;;;;;;
D;223;2475658;3;20230508 01:10;V;;;;;;;;;;;;;;;;;;
B;223;2474077;4;20230508 01:10;;;5;ABERDEEN RD;BUSBY;2168;619.7;M;20230329;20230501;790000;R3;R;RESIDENCE;;LMM;;0;AT48440
C;223;2474077;4;20230508 01:10;309/222642;;;;;;;;;;;;;;;;;;
D;223;2474077;4;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2474077;4;20230508 01:10;V;;;;;;;;;;;;;;;;;;
B;223;2474218;5;20230508 01:10;;;4;ADOLPHUS CL;HINCHINBROOK;2168;701.9;M;20230225;20230428;1060000;R2;R;RESIDENCE;;ACC;;0;AT42774
C;223;2474218;5;20230508 01:10;210/826152;;;;;;;;;;;;;;;;;;
D;223;2474218;5;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2474218;5;20230508 01:10;V;;;;;;;;;;;;;;;;;;
B;223;2479524;6;20230508 01:10;;;7;BOSTON CL;HINCHINBROOK;2168;454.8;M;20230320;20230501;910000;R2;R;RESIDENCE;;ACC;;0;AT48064
C;223;2479524;6;20230508 01:10;307/849282;;;;;;;;;;;;;;;;;;
D;223;2479524;6;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2479524;6;20230508 01:10;V;;;;;;;;;;;;;;;;;;
D;223;2479524;6;20230508 01:10;V;;;;;;;;;;;;;;;;;;
B;223;2479639;7;20230508 01:10;;17;7;BOUNDARY RD;LIVERPOOL;2170;;;20230318;20230501;526500;;R;RESIDENCE;17;;;0;AT49370
C;223;2479639;7;20230508 01:10;17/SP19629;;;;;;;;;;;;;;;;;;
D;223;2479639;7;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2479639;7;20230508 01:10;P;;;;;;;;;;;;;;;;;;
D;223;2479639;7;20230508 01:10;V;;;;;;;;;;;;;;;;;;
