A;RTSALEDATA;238;20210208 01:02;VALNET;
B;238;3529480;1;20210208 01:02;NARDOO;;;BEANBAH RD;COONAMBLE;2829;1310.66;H;20201106;20201222;3900000;RU1;3;FARM;;RMD;;0;AQ680847;
C;238;3529480;1;20210208 01:02;10/604039 10/604040 1, 3, 16, 47/754278 Enclosure Permit 146388;
D;238;3529480;1;20210208 01:02;P;;;;;;
D;238;3529480;1;20210208 01:02;P;;;;;;
D;238;3529480;1;20210208 01:02;V;;;;;;
D;238;3529480;1;20210208 01:02;V;;;;;;
D;238;3529480;1;20210208 01:02;V;;;;;;
D;238;3529480;1;20210208 01:02;V;;;;;;
B;238;4342440;2;20210208 01:02;;;;CASTLEREAGH HWY;COONAMBLE;2829;13.437;H;20201106;20201222;3900000;;3;FARM;;;;0;AQ680847;
C;238;4342440;2;20210208 01:02;2, 3, 4, 5/1016413;
D;238;4342440;2;20210208 01:02;P;;;;;;
D;238;4342440;2;20210208 01:02;P;;;;;;
D;238;4342440;2;20210208 01:02;V;;;;;;
D;238;4342440;2;20210208 01:02;V;;;;;;
Z;16;2;2;10;
