A;RTSALEDATA;005;20240617 01:05;VALNET;
B;005;4182386;1;20240617 01:05;;;62;ARROWTAIL ST;CHISHOLM;2322;544.5;M;20240503;20240607;912000;R1;R;RESIDENCE;;AAB;;0;AU137629;
C;005;4182386;1;20240617 01:05;6/1240315;
D;005;4182386;1;20240617 01:05;P;;;;;;
D;005;4182386;1;20240617 01:05;P;;;;;;
D;005;4182386;1;20240617 01:05;V;;;;;;
D;005;4182386;1;20240617 01:05;V;;;;;;
B;005;3590834;2;20240617 01:05;;4;21;HARVEY RD;RUTHERFORD;2320;;;20240501;20240612;410000;;R;RESIDENCE;4;;;0;AU147060;
C;005;3590834;2;20240617 01:05;4/SP85645;
D;005;3590834;2;20240617 01:05;P;;;;;;
D;005;3590834;2;20240617 01:05;V;;;;;;
B;005;4019073;3;20240617 01:05;;;22;ISLA ST;RAWORTH;2321;714;M;20240510;20240607;898000;R1;R;RESIDENCE;;AAN;;0;AU138034;
C;005;4019073;3;20240617 01:05;109/1228639;
D;005;4019073;3;20240617 01:05;P;;;;;;
D;005;4019073;3;20240617 01:05;P;;;;;;
D;005;4019073;3;20240617 01:05;V;;;;;;
B;005;4525497;4;20240617 01:05;;;66;GREYSTONES DR;CHISHOLM;2322;800.8;M;20240506;20240612;570000;R1;V;VACANT LAND;;AAB;;0;AU147963;
C;005;4525497;4;20240617 01:05;127/1300926;
D;005;4525497;4;20240617 01:05;P;;;;;;
D;005;4525497;4;20240617 01:05;V;;;;;;
B;005;4549950;5;20240617 01:05;;;82;SETTLERS BVD;CHISHOLM;2322;784.7;M;20220711;20240612;573000;;V;VACANT LAND;;;;0;AU148571;
C;005;4549950;5;20240617 01:05;5401/1254381;
D;005;4549950;5;20240617 01:05;P;;;;;;
D;005;4549950;5;20240617 01:05;P;;;;;;
D;005;4549950;5;20240617 01:05;V;;;;;;
B;005;4549951;6;20240617 01:05;;;80;SETTLERS BVD;CHISHOLM;2322;612.4;M;20220620;20240607;481000;;V;VACANT LAND;;;;0;AU138644;
C;005;4549951;6;20240617 01:05;5402/1254381;
D;005;4549951;6;20240617 01:05;P;;;;;;
