A;RTSALEDATA;012;20221017 01:08;VALNET;
B;012;3561958;1;20221017 01:08;;;75;WATTLE PONDS RD;HUNTERVIEW;2330;641.1;M;20220908;20221013;710000;R1;R;RESIDENCE;;AAV;;0;AS547312;
C;012;3561958;1;20221017 01:08;209/1160705;
D;012;3561958;1;20221017 01:08;P;;;;;;
D;012;3561958;1;20221017 01:08;P;;;;;;
D;012;3561958;1;20221017 01:08;V;;;;;;
D;012;3561958;1;20221017 01:08;V;;;;;;
B;012;4019625;2;20221017 01:08;;;127;LAKES FOLLY DR;BRANXTON;2335;1.117;H;20220913;20221013;1400000;R5;R;RESIDENCE;;RRA;;0;AS547097;
C;012;4019625;2;20221017 01:08;5/1230050;
D;012;4019625;2;20221017 01:08;P;;;;;;
D;012;4019625;2;20221017 01:08;V;;;;;;
D;012;4019625;2;20221017 01:08;V;;;;;;
B;012;3673579;3;20221017 01:08;;;14;PEPPER CL;HUNTERVIEW;2330;1322;M;20220901;20221013;930000;R1;R;RESIDENCE;;AAV;;0;AS546800;
C;012;3673579;3;20221017 01:08;218/1178578;
D;012;3673579;3;20221017 01:08;P;;;;;;
D;012;3673579;3;20221017 01:08;P;;;;;;
D;012;3673579;3;20221017 01:08;V;;;;;;
D;012;3673579;3;20221017 01:08;V;;;;;;
B;012;3748513;4;20221017 01:08;;;31;PYRUS AVE;BRANXTON;2335;2906;M;20220901;20221013;1280000;R5;R;RESIDENCE;;RRA;;0;AS547105;
C;012;3748513;4;20221017 01:08;29/1166072;
D;012;3748513;4;20221017 01:08;P;;;;;;
D;012;3748513;4;20221017 01:08;P;;;;;;
D;012;3748513;4;20221017 01:08;V;;;;;;
B;012;3757048;5;20221017 01:08;;;145;MCMAHON WAY;SINGLETON HEIGHTS;2330;433.7;M;20220629;20221013;565000;R1;R;RESIDENCE;;AAA;;0;AS547432;
C;012;3757048;5;20221017 01:08;2/1193486;
D;012;3757048;5;20221017 01:08;P;;;;;;
D;012;3757048;5;20221017 01:08;P;;;;;;
D;012;3757048;5;20221017 01:08;V;;;;;;
D;012;3757048;5;20221017 01:08;V;;;;;;
B;012;297531;6;20221017 01:08;;1;46;CUNNINGHAM PDE;SINGLETON HEIGHTS;2330;446.4;M;20220902;20221007;425000;R1;R;RESIDENCE;;AAA;;0;AS532552;
C;012;297531;6;20221017 01:08;1/861380;
D;012;297531;6;20221017 01:08;P;;;;;;
D;012;297531;6;20221017 01:08;V;;;;;;
B;012;296771;7;20221017 01:08;;;32;BOUNDARY ST;SINGLETON;2330;638.6;M;20220908;20221012;470000;R1;R;RESIDENCE;;AAL;;0;AS542914;
C;012;296771;7;20221017 01:08;1/21060;
D;012;296771;7;20221017 01:08;P;;;;;;
D;012;296771;7;20221017 01:08;P;;;;;;
D;012;296771;7;20221017 01:08;V;;;;;;
B;012;299986;8;20221017 01:08;;;3;PHILIP ST;DUNOLLY;2330;1210;M;20220923;20221010;685000;RU1;R;RESIDENCE;;RGD;;0;AS536615;
C;012;299986;8;20221017 01:08;1, 2/741884;
D;012;299986;8;20221017 01:08;P;;;;;;
D;012;299986;8;20221017 01:08;V;;;;;;
B;012;300132;9;20221017 01:08;;;7;REIDY PL;SINGLETON HEIGHTS;2330;737;M;20220913;20221007;785000;R1;R;RESIDENCE;;AAA;;0;AS532216;
C;012;300132;9;20221017 01:08;878/262536;
D;012;300132;9;20221017 01:08;P;;;;;;
D;012;300132;9;20221017 01:08;P;;;;;;
D;012;300132;9;20221017 01:08;V;;;;;;
B;012;301120;10;20221017 01:08;;;45;MASKEY RD;MOUNT THORLEY;2330;1.058;H;20220823;20221010;1200000;IN3;3;COMMERCIAL;;FHI;;0;AS537113;
C;012;301120;10;20221017 01:08;113/262603;
D;012;301120;10;20221017 01:08;P;;;;;;
D;012;301120;10;20221017 01:08;V;;;;;;
B;012;298566;11;20221017 01:08;;;19;HARRIETT ST;SINGLETON;2330;920.7;M;20220914;20221010;895000;R1;R;RESIDENCE;;AAL;;0;AS535445;
C;012;298566;11;20221017 01:08;9/137522;
D;012;298566;11;20221017 01:08;P;;;;;;
D;012;298566;11;20221017 01:08;V;;;;;;
D;012;298566;11;20221017 01:08;V;;;;;;
B;012;299645;12;20221017 01:08;;;5;MERCY CL;SINGLETON HEIGHTS;2330;945.4;M;20220930;20221013;580000;R1;R;RESIDENCE;;AAA;;0;AS547374;
C;012;299645;12;20221017 01:08;13/250842;
D;012;299645;12;20221017 01:08;P;;;;;;
D;012;299645;12;20221017 01:08;P;;;;;;
D;012;299645;12;20221017 01:08;V;;;;;;
B;012;302592;13;20221017 01:08;;;75;BRIGADIER HAMMETT RD;WATTLE PONDS;2330;9296;M;20220901;20221013;1361000;C4;R;RESIDENCE;;ERR;;0;AS546730;
C;012;302592;13;20221017 01:08;175/1014114;
D;012;302592;13;20221017 01:08;P;;;;;;
D;012;302592;13;20221017 01:08;P;;;;;;
D;012;302592;13;20221017 01:08;V;;;;;;
D;012;302592;13;20221017 01:08;V;;;;;;
B;012;4445702;14;20221017 01:08;;;218;HAWK CR;LOWER BELFORD;2335;;;20220805;20221007;625000;;V;VACANT LAND;;;;0;AS531816;
C;012;4445702;14;20221017 01:08;218/1283176;
D;012;4445702;14;20221017 01:08;P;;;;;;
D;012;4445702;14;20221017 01:08;P;;;;;;
D;012;4445702;14;20221017 01:08;V;;;;;;
Z;73;14;14;43;
