A;RTSALEDATA;097;20220912 01:13;VALNET;
B;097;3432826;1;20220912 01:14;;;213;GEORGE BASS DR;SURF BEACH;2536;7302;M;20220722;20220902;1350000;R5;R;RESIDENCE;;EKC;;0;AS442520;
C;097;3432826;1;20220912 01:14;4/1135070;
D;097;3432826;1;20220912 01:14;P;;;;;;
D;097;3432826;1;20220912 01:14;P;;;;;;
D;097;3432826;1;20220912 01:14;V;;;;;;
B;097;3013009;2;20220912 01:14;;;22;HEDLEY WAY;BROULEE;2537;821.3;M;20220719;20220902;1275000;R2;R;RESIDENCE;;EXT;;0;AS443936;
C;097;3013009;2;20220912 01:14;48/1056158;
D;097;3013009;2;20220912 01:14;P;;;;;;
D;097;3013009;2;20220912 01:14;P;;;;;;
D;097;3013009;2;20220912 01:14;V;;;;;;
D;097;3013009;2;20220912 01:14;V;;;;;;
B;097;1002076;3;20220912 01:14;;7;2;NEWTH PL;SURF BEACH;2536;;;20220728;20220906;677000;;R;RESIDENCE;7;;;0;AS451169;
C;097;1002076;3;20220912 01:14;7/SP38908;
D;097;1002076;3;20220912 01:14;P;;;;;;
D;097;1002076;3;20220912 01:14;P;;;;;;
D;097;1002076;3;20220912 01:14;V;;;;;;
B;097;999604;4;20220912 01:14;;;643;BEACH RD;SURF BEACH;2536;581.7;M;20220812;20220902;875000;R2;R;RESIDENCE;;EXW;;0;AS443589;
C;097;999604;4;20220912 01:14;107/243186;
D;097;999604;4;20220912 01:14;P;;;;;;
D;097;999604;4;20220912 01:14;V;;;;;;
D;097;999604;4;20220912 01:14;V;;;;;;
D;097;999604;4;20220912 01:14;V;;;;;;
D;097;999604;4;20220912 01:14;V;;;;;;
B;097;1021262;5;20220912 01:14;;;5;VIEWHILL RD;KIANGA;2546;556.4;M;20220810;20220902;900000;R2;R;RESIDENCE;;EWL;;0;AS444573;
C;097;1021262;5;20220912 01:14;227/31234;
D;097;1021262;5;20220912 01:14;P;;;;;;
D;097;1021262;5;20220912 01:14;P;;;;;;
D;097;1021262;5;20220912 01:14;V;;;;;;
B;097;1005168;6;20220912 01:14;;;8;SOUTH ST;BATEMANS BAY;2536;752.5;M;20220805;20220905;743000;R3;R;RESIDENCE;;EYQ;;0;AS446503;
C;097;1005168;6;20220912 01:14;10/203721;
D;097;1005168;6;20220912 01:14;P;;;;;;
D;097;1005168;6;20220912 01:14;P;;;;;;
D;097;1005168;6;20220912 01:14;V;;;;;;
D;097;1005168;6;20220912 01:14;V;;;;;;
B;097;1010583;7;20220912 01:14;;;12;WOODLANDS WAY;MERINGO;2537;1.69;H;20220829;20220902;300000;C4;R;RESIDENCE;;ELB;;33;AS444412;
C;097;1010583;7;20220912 01:14;3/802900;
D;097;1010583;7;20220912 01:14;P;;;;;;
D;097;1010583;7;20220912 01:14;P;;;;;;
D;097;1010583;7;20220912 01:14;P;;;;;;
D;097;1010583;7;20220912 01:14;P;;;;;;
D;097;1010583;7;20220912 01:14;P;;;;;;
D;097;1010583;7;20220912 01:14;P;;;;;;
D;097;1010583;7;20220912 01:14;V;;;;;;
D;097;1010583;7;20220912 01:14;V;;;;;;
D;097;1010583;7;20220912 01:14;V;;;;;;
D;097;1010583;7;20220912 01:14;V;;;;;;
D;097;1010583;7;20220912 01:14;V;;;;;;
D;097;1010583;7;20220912 01:14;V;;;;;;
B;097;1005715;8;20220912 01:14;;;27;ILUKA AVE;MALUA BAY;2536;676.6;M;20220627;20220907;850000;R2;R;RESIDENCE;;EXU;;0;AS452960;
C;097;1005715;8;20220912 01:14;209/202012;
D;097;1005715;8;20220912 01:14;P;;;;;;
D;097;1005715;8;20220912 01:14;P;;;;;;
D;097;1005715;8;20220912 01:14;V;;;;;;
B;097;1013889;9;20220912 01:14;;;246;HAWDONS RD;MOGENDOURA;2537;12.61;H;20220810;20220902;150000;RU1;R;RESIDENCE;;EQD;;33;AS441874;
C;097;1013889;9;20220912 01:14;51/598860;
D;097;1013889;9;20220912 01:14;P;;;;;;
D;097;1013889;9;20220912 01:14;V;;;;;;
D;097;1013889;9;20220912 01:14;V;;;;;;
B;097;1008601;10;20220912 01:14;;;67;SANDY PL;LONG BEACH;2536;600.3;M;20220706;20220902;250000;R2;R;RESIDENCE;;EXK;;0;AS442938;
C;097;1008601;10;20220912 01:14;42/849895;
D;097;1008601;10;20220912 01:14;P;;;;;;
D;097;1008601;10;20220912 01:14;V;;;;;;
D;097;1008601;10;20220912 01:14;V;;;;;;
B;097;1006241;11;20220912 01:14;;;24;TALLAWANG AVE;MALUA BAY;2536;676.6;M;20220805;20220902;1500000;R2;R;RESIDENCE;;EXU;;0;AS442741;
