A;RTSALEDATA;159;20240212 01:07;VALNET;
B;159;4149556;1;20240212 01:07;;;72;PINE ST;NORTH LISMORE;2480;3283.7;M;20231212;20240206;20000;RU2;V;VACANT LAND;;RUL;;0;AT816538;
C;159;4149556;1;20240212 01:07;29, 30, 31, 32, 33, 34/1/975080;
D;159;4149556;1;20240212 01:07;P;;;;;;
D;159;4149556;1;20240212 01:07;V;;;;;;
D;159;4149556;1;20240212 01:07;V;;;;;;
B;159;1745382;2;20240212 01:07;;;52;BRIDGE ST;NORTH LISMORE;2480;747.9;M;20231220;20240202;430000;E1;R;RESIDENCE;;ECC;;0;AT811444;
C;159;1745382;2;20240212 01:07;22/805174;
D;159;1745382;2;20240212 01:07;P;;;;;;
D;159;1745382;2;20240212 01:07;V;;;;;;
D;159;1745382;2;20240212 01:07;V;;;;;;
B;159;1754720;3;20240212 01:07;;;38;TERANIA ST;NORTH LISMORE;2480;771.43;M;20231222;20240202;220000;E1;R;RESIDENCE;;ECC;;0;AT809797;
C;159;1754720;3;20240212 01:07;2/11581;
D;159;1754720;3;20240212 01:07;P;;;;;;
D;159;1754720;3;20240212 01:07;V;;;;;;
B;159;1754732;4;20240212 01:07;;;90;TERANIA ST;NORTH LISMORE;2480;645;M;20240109;20240206;240000;R2;R;RESIDENCE;;AAA;;0;AT818463;
C;159;1754732;4;20240212 01:07;1/709807;
D;159;1754732;4;20240212 01:07;P;;;;;;
D;159;1754732;4;20240212 01:07;V;;;;;;
B;159;1755078;5;20240212 01:07;;;174;UNION ST;SOUTH LISMORE;2480;557.48;M;20230825;20240205;300000;R2;R;RESIDENCE;;ABB;;0;AT813525;
C;159;1755078;5;20240212 01:07;2/18327;
D;159;1755078;5;20240212 01:07;P;;;;;;
D;159;1755078;5;20240212 01:07;V;;;;;;
D;159;1755078;5;20240212 01:07;V;;;;;;
B;159;1752755;6;20240212 01:07;;;11;OLIVER ST;EAST LISMORE;2480;645;M;20231222;20240202;450000;R1;R;RESIDENCE;;AEE;;0;AT810066;
C;159;1752755;6;20240212 01:07;2/18046;
D;159;1752755;6;20240212 01:07;P;;;;;;
D;159;1752755;6;20240212 01:07;P;;;;;;
D;159;1752755;6;20240212 01:07;V;;;;;;
D;159;1752755;6;20240212 01:07;V;;;;;;
B;159;1747976;7;20240212 01:07;;;85;ELLIOTT RD;SOUTH LISMORE;2480;731.6;M;20240109;20240208;450000;E4;R;RESIDENCE;;EIA;;0;AT821815;
C;159;1747976;7;20240212 01:07;2/781723;
D;159;1747976;7;20240212 01:07;P;;;;;;
