A;RTSALEDATA;085;20231023 01:23;VALNET;
B;085;724627;1;20231023 01:23;;18;58;EPPING RD;LANE COVE;2066;;;20230915;20231013;700000;;R;RESIDENCE;18;;;0;AT517165;
C;085;724627;1;20231023 01:23;18/SP4869;
D;085;724627;1;20231023 01:23;P;;;;;;
D;085;724627;1;20231023 01:23;V;;;;;;
B;085;724803;2;20231023 01:23;;;3;EPPING RD;LANE COVE NORTH;2066;681.9;M;20230722;20231016;2005000;R2;R;RESIDENCE;;RAG;;0;AT523127;
C;085;724803;2;20231023 01:23;28/1055913;
D;085;724803;2;20231023 01:23;P;;;;;;
D;085;724803;2;20231023 01:23;P;;;;;;
D;085;724803;2;20231023 01:23;V;;;;;;
B;085;724900;3;20231023 01:23;;7;59;FINLAYSON ST;LANE COVE;2066;;;20230916;20231013;1714000;;R;RESIDENCE;7;;;0;AT517898;
C;085;724900;3;20231023 01:23;7/SP37591;
D;085;724900;3;20231023 01:23;P;;;;;;
D;085;724900;3;20231023 01:23;V;;;;;;
D;085;724900;3;20231023 01:23;V;;;;;;
B;085;730336;4;20231023 01:23;;14;10;MURRAY ST;LANE COVE NORTH;2066;;;20230901;20231013;745000;;R;RESIDENCE;14;;;0;AT516306;
C;085;730336;4;20231023 01:23;14/SP14847;
D;085;730336;4;20231023 01:23;P;;;;;;
D;085;730336;4;20231023 01:23;V;;;;;;
B;085;727752;5;20231023 01:23;;9;44;LANDERS RD;LANE COVE NORTH;2066;;;20230905;20231017;995000;;R;RESIDENCE;9;;;0;AT524678;
C;085;727752;5;20231023 01:23;9/SP6022;
D;085;727752;5;20231023 01:23;P;;;;;;
D;085;727752;5;20231023 01:23;P;;;;;;
D;085;727752;5;20231023 01:23;V;;;;;;
D;085;727752;5;20231023 01:23;V;;;;;;
B;085;4242238;6;20231023 01:23;;908;472;PACIFIC HWY;ST LEONARDS;2065;100;M;20230906;20231018;1378000;;R;RESIDENCE;51;;;0;AT528594;
C;085;4242238;6;20231023 01:23;51/SP99384;
D;085;4242238;6;20231023 01:23;P;;;;;;
D;085;4242238;6;20231023 01:23;P;;;;;;
D;085;4242238;6;20231023 01:23;V;;;;;;
B;085;4206039;7;20231023 01:23;;301;2;BURLEY ST;LANE COVE NORTH;2066;113;M;20230926;20231016;1080000;;R;RESIDENCE;22;;;0;AT522077;
C;085;4206039;7;20231023 01:23;22/SP94529;
D;085;4206039;7;20231023 01:23;P;;;;;;
D;085;4206039;7;20231023 01:23;P;;;;;;
D;085;4206039;7;20231023 01:23;P;;;;;;
D;085;4206039;7;20231023 01:23;V;;;;;;
D;085;4206039;7;20231023 01:23;V;;;;;;
B;085;3044611;8;20231023 01:23;;13;2;CHAPLIN DR;LANE COVE WEST;2066;;;20230913;20231013;1380000;;3;COMMERCIAL;13;;;0;AT519071;
C;085;3044611;8;20231023 01:23;13/SP71530;
D;085;3044611;8;20231023 01:23;P;;;;;;
D;085;3044611;8;20231023 01:23;V;;;;;;
B;085;3044611;9;20231023 01:23;;30;2;CHAPLIN DR;LANE COVE WEST;2066;;;20230913;20231013;1380000;;3;COMMERCIAL;30;;;0;AT519071;
C;085;3044611;9;20231023 01:23;30/SP71530;
D;085;3044611;9;20231023 01:23;P;;;;;;
D;085;3044611;9;20231023 01:23;V;;;;;;
B;085;3738043;10;20231023 01:23;;42;554;MOWBRAY RD W;LANE COVE NORTH;2066;68;M;20230907;20231019;530000;;R;RESIDENCE;46;;;0;AT530992;
C;085;3738043;10;20231023 01:23;46/SP89023;
D;085;3738043;10;20231023 01:23;P;;;;;;
D;085;3738043;10;20231023 01:23;P;;;;;;
D;085;3738043;10;20231023 01:23;V;;;;;;
D;085;3738043;10;20231023 01:23;V;;;;;;
B;085;723445;11;20231023 01:23;;;70 A;CENTENNIAL AVE;LANE COVE;2066;697.5;M;20230902;20231016;2600000;R2;R;RESIDENCE;;RAF;;0;AT519960;
C;085;723445;11;20231023 01:23;132/831378;
D;085;723445;11;20231023 01:23;P;;;;;;
D;085;723445;11;20231023 01:23;V;;;;;;
D;085;723445;11;20231023 01:23;V;;;;;;
B;085;722616;12;20231023 01:23;;5;101;BURNS BAY RD;LANE COVE;2066;;;20230901;20231013;720000;;R;RESIDENCE;5;;;0;AT516662;
C;085;722616;12;20231023 01:23;5/SP1815;
D;085;722616;12;20231023 01:23;P;;;;;;
D;085;722616;12;20231023 01:23;V;;;;;;
B;085;722093;13;20231023 01:23;;1;124;BURNS BAY RD;LANE COVE;2066;;;20230907;20231019;830000;;R;RESIDENCE;1;;;0;AT531147;
C;085;722093;13;20231023 01:23;1/SP4840;
D;085;722093;13;20231023 01:23;P;;;;;;
D;085;722093;13;20231023 01:23;V;;;;;;
B;085;722616;14;20231023 01:23;;5;101;BURNS BAY RD;LANE COVE;2066;;;20230901;20231013;720000;;R;RESIDENCE;26;;;0;AT516662;
C;085;722616;14;20231023 01:23;26/SP1815;
D;085;722616;14;20231023 01:23;P;;;;;;
D;085;722616;14;20231023 01:23;V;;;;;;
B;085;731713;15;20231023 01:23;;1;218;PACIFIC HWY;GREENWICH;2065;;;20230830;20231011;1800000;;R;RESIDENCE;1;;;0;AT509765;
C;085;731713;15;20231023 01:23;1/SP58417;
D;085;731713;15;20231023 01:23;P;;;;;;
D;085;731713;15;20231023 01:23;V;;;;;;
D;085;731713;15;20231023 01:23;V;;;;;;
B;085;732249;16;20231023 01:23;;;5;PRIVATE RD;NORTHWOOD;2066;1726.2;M;20230630;20231016;9000000;R2;R;RESIDENCE;;RAD;;0;AT521421;
C;085;732249;16;20231023 01:23;1/176322;
D;085;732249;16;20231023 01:23;P;;;;;;
D;085;732249;16;20231023 01:23;P;;;;;;
D;085;732249;16;20231023 01:23;V;;;;;;
B;085;727043;17;20231023 01:23;;;21;JOHNSTON CRES;LANE COVE NORTH;2066;550;M;20230825;20231017;3750000;R2;R;RESIDENCE;;RAG;;0;AT524234;
C;085;727043;17;20231023 01:23;555/583692;
D;085;727043;17;20231023 01:23;P;;;;;;
D;085;727043;17;20231023 01:23;P;;;;;;
D;085;727043;17;20231023 01:23;V;;;;;;
D;085;727043;17;20231023 01:23;V;;;;;;
B;085;729734;18;20231023 01:23;;3;496;MOWBRAY RD W;LANE COVE NORTH;2066;;;20230902;20231013;650000;;R;RESIDENCE;3;;;0;AT518536;
C;085;729734;18;20231023 01:23;3/SP5552;
D;085;729734;18;20231023 01:23;P;;;;;;
D;085;729734;18;20231023 01:23;P;;;;;;
D;085;729734;18;20231023 01:23;V;;;;;;
B;085;4393889;19;20231023 01:23;;208;15;WILLANDRA ST;LANE COVE NORTH;2066;163;M;20230726;20231016;1330000;;R;RESIDENCE;20;;;0;AT520286;
C;085;4393889;19;20231023 01:23;20/SP100363;
D;085;4393889;19;20231023 01:23;P;;;;;;
D;085;4393889;19;20231023 01:23;P;;;;;;
D;085;4393889;19;20231023 01:23;V;;;;;;
D;085;4393889;19;20231023 01:23;V;;;;;;
B;085;3865285;20;20231023 01:23;;403 B;7;CENTENNIAL AVE;LANE COVE NORTH;2066;92;M;20230907;20231019;725000;;R;RESIDENCE;106;;;0;AT530812;
C;085;3865285;20;20231023 01:23;106/SP91534;
D;085;3865285;20;20231023 01:23;P;;;;;;
D;085;3865285;20;20231023 01:23;V;;;;;;
D;085;3865285;20;20231023 01:23;V;;;;;;
B;085;3894161;21;20231023 01:23;;701;8;WATERVIEW DR;LANE COVE;2066;229;M;20230905;20231019;1425000;;R;RESIDENCE;77;;;0;AT531832;
C;085;3894161;21;20231023 01:23;77/SP92334;
D;085;3894161;21;20231023 01:23;P;;;;;;
D;085;3894161;21;20231023 01:23;V;;;;;;
D;085;3894161;21;20231023 01:23;V;;;;;;
B;085;3894161;22;20231023 01:23;;410;8;WATERVIEW DR;LANE COVE;2066;109;M;20230905;20231017;840000;;R;RESIDENCE;56;;;0;AT523871;
C;085;3894161;22;20231023 01:23;56/SP92334;
D;085;3894161;22;20231023 01:23;P;;;;;;
D;085;3894161;22;20231023 01:23;P;;;;;;
D;085;3894161;22;20231023 01:23;V;;;;;;
Z;111;22;22;65;
