A;RTSALEDATA;526;20210419 01:03;VALNET;
B;526;4218670;1;20210419 01:03;;;2369;RANGE RD;BANNISTER;2580;42.81;H;20210325;20210415;940000;RU2;3;FARM;;URG;;0;AQ961461;
C;526;4218670;1;20210419 01:03;4/1252115;
D;526;4218670;1;20210419 01:03;P;;;;;;
D;526;4218670;1;20210419 01:03;V;;;;;;
B;526;439867;2;20210419 01:03;;;149;RUGBY RD;BEVENDALE;2581;53.11;H;20210326;20210414;280000;RU2;3;FARM;;URM;;0;AQ957782;
C;526;439867;2;20210419 01:03;35, 149, 195/754125;
D;526;439867;2;20210419 01:03;P;;;;;;
D;526;439867;2;20210419 01:03;V;;;;;;
D;526;439867;2;20210419 01:03;V;;;;;;
B;526;447256;3;20210419 01:03;;;19;OLD MACQUARIE RD;BRAYTON;2579;39.05;H;20210311;20210415;935000;RU2;R;RESIDENCE;;URF;;0;AQ964663;
C;526;447256;3;20210419 01:03;7/579899;
D;526;447256;3;20210419 01:03;P;;;;;;
D;526;447256;3;20210419 01:03;P;;;;;;
D;526;447256;3;20210419 01:03;V;;;;;;
D;526;447256;3;20210419 01:03;V;;;;;;
B;526;3110767;4;20210419 01:03;;;418;BULLEYS CROSSING;BIALA;2581;101.5;H;20210311;20210414;505000;RU2;3;FARM;;UGO;;0;AQ959491;
C;526;3110767;4;20210419 01:03;3/1070516 Enclosure Permit 384174;
D;526;3110767;4;20210419 01:03;P;;;;;;
D;526;3110767;4;20210419 01:03;P;;;;;;
D;526;3110767;4;20210419 01:03;V;;;;;;
D;526;3110767;4;20210419 01:03;V;;;;;;
B;526;3929431;5;20210419 01:03;;;363;JERRONG RD;WIARBOROUGH;2580;20.847;H;20210202;20210414;360000;RU2;3;FARM;;URF;;0;AQ958677;
C;526;3929431;5;20210419 01:03;117, 173/753065;
D;526;3929431;5;20210419 01:03;P;;;;;;
D;526;3929431;5;20210419 01:03;V;;;;;;
B;526;4356269;6;20210419 01:03;;;;HANWORTH RD;BANNABY;2580;70.783;H;20210119;20210409;240000;;V;VACANT LAND;;;;0;AQ946106;
C;526;4356269;6;20210419 01:03;1/600187 1, 3/1256392;
D;526;4356269;6;20210419 01:03;P;;;;;;
D;526;4356269;6;20210419 01:03;V;;;;;;
B;526;4273362;7;20210419 01:03;;;635;DECCA RD;BIGGA;2583;1337.29;H;20210225;20210409;3950000;RU2;3;FARM;;UGB;;0;AQ947615;
C;526;4273362;7;20210419 01:03;B/338502 2, 3, 4/563949 7, 51, 62, 63, 95, 96, PT 105/753031 Enclosure;
C;526;4273362;7;20210419 01:03; Permit 27775;
D;526;4273362;7;20210419 01:03;P;;;;;;
D;526;4273362;7;20210419 01:03;V;;;;;;
D;526;4273362;7;20210419 01:03;V;;;;;;
D;526;4273362;7;20210419 01:03;V;;;;;;
Z;38;7;8;21;
