A;RTSALEDATA;254;20220117 02:47;VALNET;
B;254;2684800;1;20220117 02:49;;;63;THORNTON AVE;WARREN;2824;688.3;M;20211115;20220112;100000;R1;R;RESIDENCE;;AAD;;0;AR788073;
C;254;2684800;1;20220117 02:49;131/575102;
D;254;2684800;1;20220117 02:49;P;;;;;;
D;254;2684800;1;20220117 02:49;P;;;;;;
D;254;2684800;1;20220117 02:49;V;;;;;;
B;254;2683272;2;20220117 02:49;;;20;WAMBIANNA ST;COLLIE;2827;2023;M;20211223;20220113;25000;RU5;R;RESIDENCE;;ZZD;;0;AR791919;
C;254;2683272;2;20220117 02:49;5, 6/12/758264;
D;254;2683272;2;20220117 02:49;P;;;;;;
D;254;2683272;2;20220117 02:49;P;;;;;;
D;254;2683272;2;20220117 02:49;V;;;;;;
D;254;2683272;2;20220117 02:49;V;;;;;;
Z;13;2;2;7;
