A;RTSALEDATA;218;20210927 02:08;VALNET;
B;218;4271314;1;20210927 02:08;;;38;WEBBER CCT;BARDIA;2565;286.8;M;20161028;20210922;300000;R3;V;VACANT LAND;;EUB;;0;AR453148;
C;218;4271314;1;20210927 02:08;82/280076;
D;218;4271314;1;20210927 02:08;P;;;;;;
D;218;4271314;1;20210927 02:08;V;;;;;;
B;218;4054992;2;20210927 02:08;;;9;AMULLA ST;DENHAM COURT;2565;253.9;M;20210826;20210917;355000;R2;V;VACANT LAND;;LRP;;0;AR437603;
C;218;4054992;2;20210927 02:08;1539/1218623;
D;218;4054992;2;20210927 02:08;P;;;;;;
D;218;4054992;2;20210927 02:08;V;;;;;;
B;218;4139029;3;20210927 02:08;;;20;BURSILL PL;BARDIA;2565;249.1;M;20210806;20210917;800000;R3;R;RESIDENCE;;EUB;;0;AR437778;
C;218;4139029;3;20210927 02:08;77/280064;
D;218;4139029;3;20210927 02:08;P;;;;;;
D;218;4139029;3;20210927 02:08;V;;;;;;
B;218;2320086;4;20210927 02:08;;;42;HOLBORN ST;AMBARVALE;2560;362.5;M;20210803;20210917;600000;R2;R;RESIDENCE;;ERA;;0;AR437784;
C;218;2320086;4;20210927 02:08;2/867448;
D;218;2320086;4;20210927 02:08;P;;;;;;
D;218;2320086;4;20210927 02:08;P;;;;;;
D;218;2320086;4;20210927 02:08;V;;;;;;
B;218;3252404;5;20210927 02:08;;;93;ATLANTIC BVD;GLENFIELD;2167;316.4;M;20210727;20210917;950000;R2;R;RESIDENCE;;EUG;;0;AR437822;
C;218;3252404;5;20210927 02:08;48/270460;
D;218;3252404;5;20210927 02:08;P;;;;;;
D;218;3252404;5;20210927 02:08;V;;;;;;
B;218;2307337;6;20210927 02:08;;1;325;COPPERFIELD DR;ROSEMEADOW;2560;;;20210804;20210920;585000;;R;RESIDENCE;1;;;0;AR445304;
C;218;2307337;6;20210927 02:08;1/SP38953;
D;218;2307337;6;20210927 02:08;P;;;;;;
D;218;2307337;6;20210927 02:08;P;;;;;;
D;218;2307337;6;20210927 02:08;V;;;;;;
B;218;4380952;7;20210927 02:08;;;56;EATHER AVE;BARDIA;2565;262.5;M;20201203;20210920;446250;R1;V;VACANT LAND;;GBA;;0;AR445422;
C;218;4380952;7;20210927 02:08;6209/1251521;
D;218;4380952;7;20210927 02:08;P;;;;;;
D;218;4380952;7;20210927 02:08;V;;;;;;
B;218;4380952;8;20210927 02:08;;;56;EATHER AVE;BARDIA;2565;262.5;M;20210327;20210920;400000;R1;V;VACANT LAND;;GBA;;0;AR445423;
C;218;4380952;8;20210927 02:08;6209/1251521;
D;218;4380952;8;20210927 02:08;P;;;;;;
D;218;4380952;8;20210927 02:08;V;;;;;;
B;218;2326964;9;20210927 02:08;;;5;LUGARNO AVE;LEUMEAH;2560;575.4;M;20210812;20210922;170000;R2;R;RESIDENCE;;AEC;;0;AR453677;
C;218;2326964;9;20210927 02:08;34/218219;
D;218;2326964;9;20210927 02:08;P;;;;;;
D;218;2326964;9;20210927 02:08;V;;;;;;
D;218;2326964;9;20210927 02:08;V;;;;;;
B;218;2340830;10;20210927 02:08;;;7;STANLEY RD;INGLEBURN;2565;557.33;M;20210609;20210917;713333;IN2;R;RESIDENCE;;FAS;;0;AR437944;
C;218;2340830;10;20210927 02:08;2/16248;
D;218;2340830;10;20210927 02:08;P;;;;;;
D;218;2340830;10;20210927 02:08;V;;;;;;
D;218;2340830;10;20210927 02:08;V;;;;;;
B;218;2345788;11;20210927 02:08;;5;4;WESTMORELAND RD;MINTO;2566;;;20210804;20210917;630000;;R;RESIDENCE;5;;;0;AR438049;
C;218;2345788;11;20210927 02:08;5/SP44820;
D;218;2345788;11;20210927 02:08;P;;;;;;
D;218;2345788;11;20210927 02:08;P;;;;;;
D;218;2345788;11;20210927 02:08;V;;;;;;
D;218;2345788;11;20210927 02:08;V;;;;;;
B;218;2316641;12;20210927 02:08;;;16;GOODSELL ST;MINTO;2566;338.2;M;20210622;20210920;640000;R2;R;RESIDENCE;;EMM;;0;AR445599;
C;218;2316641;12;20210927 02:08;118/736520;
D;218;2316641;12;20210927 02:08;P;;;;;;
D;218;2316641;12;20210927 02:08;V;;;;;;
D;218;2316641;12;20210927 02:08;V;;;;;;
B;218;2307914;13;20210927 02:08;;2;14;COUGAR PL;RABY;2566;;;20210809;20210920;625000;;R;RESIDENCE;2;;;0;AR445615;
C;218;2307914;13;20210927 02:08;2/SP40214;
D;218;2307914;13;20210927 02:08;P;;;;;;
D;218;2307914;13;20210927 02:08;P;;;;;;
D;218;2307914;13;20210927 02:08;V;;;;;;
B;218;4364238;14;20210927 02:08;;;11;DOYLE ST;CAMPBELLTOWN;2560;375;M;20210810;20210921;540000;R3;V;VACANT LAND;;DAC;;0;AR447831;
C;218;4364238;14;20210927 02:08;5123/1211244;
