A;RTSALEDATA;159;20211115 02:53;VALNET;
B;159;1749032;1;20211115 02:54;;;21;GUM TREE DR;GOONELLABAH;2480;677;M;20211005;20211105;580000;R1;R;RESIDENCE;;ANN;;0;AR591902;
C;159;1749032;1;20211115 02:54;115/246510;
D;159;1749032;1;20211115 02:54;P;;;;;;
D;159;1749032;1;20211115 02:54;P;;;;;;
D;159;1749032;1;20211115 02:54;V;;;;;;
D;159;1749032;1;20211115 02:54;V;;;;;;
B;159;4389856;2;20211115 02:54;;;4;CHERRY LANE;GOONELLABAH;2480;797.7;M;20210304;20211109;275000;R1;V;VACANT LAND;;AHH;;0;AR600205;
C;159;4389856;2;20211115 02:54;404/1274607;
D;159;4389856;2;20211115 02:54;P;;;;;;
D;159;4389856;2;20211115 02:54;V;;;;;;
B;159;4389858;3;20211115 02:54;;;9;CHERRY LANE;GOONELLABAH;2480;576;M;20210303;20211109;258000;R1;R;RESIDENCE;;AHH;;0;AR600234;
C;159;4389858;3;20211115 02:54;406/1274607;
D;159;4389858;3;20211115 02:54;P;;;;;;
D;159;4389858;3;20211115 02:54;P;;;;;;
D;159;4389858;3;20211115 02:54;V;;;;;;
B;159;4389864;4;20211115 02:54;;;46;MAHOGANY PDE;GOONELLABAH;2480;544;M;20210619;20211109;310005;R1;V;VACANT LAND;;AHH;;0;AR600358;
C;159;4389864;4;20211115 02:54;412/1274607;
D;159;4389864;4;20211115 02:54;P;;;;;;
D;159;4389864;4;20211115 02:54;P;;;;;;
D;159;4389864;4;20211115 02:54;V;;;;;;
B;159;4389867;5;20211115 02:54;;;36;MAHOGANY PDE;GOONELLABAH;2480;509.9;M;20210816;20211109;235000;R1;R;RESIDENCE;;AHH;;0;AR600463;
C;159;4389867;5;20211115 02:54;415/1274607;
D;159;4389867;5;20211115 02:54;P;;;;;;
D;159;4389867;5;20211115 02:54;P;;;;;;
D;159;4389867;5;20211115 02:54;V;;;;;;
B;159;1760007;6;20211115 02:54;;;233;GRAHAM RD;MAROM CREEK;2480;1.647;H;20211001;20211105;995000;RU1;R;RESIDENCE;;RHE;;0;AR588860;
C;159;1760007;6;20211115 02:54;3/258084;
D;159;1760007;6;20211115 02:54;P;;;;;;
D;159;1760007;6;20211115 02:54;V;;;;;;
D;159;1760007;6;20211115 02:54;V;;;;;;
B;159;1755075;7;20211115 02:54;;;188;UNION ST;SOUTH LISMORE;2480;550.1;M;20210929;20211105;570000;R2;R;RESIDENCE;;ABB;;0;AR592072;
C;159;1755075;7;20211115 02:54;7/18327;
D;159;1755075;7;20211115 02:54;P;;;;;;
D;159;1755075;7;20211115 02:54;P;;;;;;
D;159;1755075;7;20211115 02:54;V;;;;;;
D;159;1755075;7;20211115 02:54;V;;;;;;
B;159;4389854;8;20211115 02:54;;;19;OAK DR;GOONELLABAH;2480;730.8;M;20210211;20211109;269000;R1;R;RESIDENCE;;AHH;;0;AR600533;
C;159;4389854;8;20211115 02:54;402/1274607;
D;159;4389854;8;20211115 02:54;P;;;;;;
D;159;4389854;8;20211115 02:54;P;;;;;;
D;159;4389854;8;20211115 02:54;V;;;;;;
B;159;4389853;9;20211115 02:54;;;17;OAK DR;GOONELLABAH;2480;695.8;M;20210324;20211109;267000;R1;V;VACANT LAND;;AHH;;0;AR600696;
C;159;4389853;9;20211115 02:54;401/1274607;
D;159;4389853;9;20211115 02:54;P;;;;;;
D;159;4389853;9;20211115 02:54;P;;;;;;
D;159;4389853;9;20211115 02:54;V;;;;;;
B;159;1759284;10;20211115 02:54;;;187;ALPHADALE RD;LINDENDALE;2480;10.27;H;20211008;20211111;1175000;RU1;R;RESIDENCE;;RHE;;0;AR609046;
C;159;1759284;10;20211115 02:54;2/245923;
D;159;1759284;10;20211115 02:54;P;;;;;;
D;159;1759284;10;20211115 02:54;P;;;;;;
D;159;1759284;10;20211115 02:54;P;;;;;;
D;159;1759284;10;20211115 02:54;P;;;;;;
D;159;1759284;10;20211115 02:54;V;;;;;;
D;159;1759284;10;20211115 02:54;V;;;;;;
B;159;3900278;11;20211115 02:54;;;500;KOONORIGAN RD;KOONORIGAN;2480;66.17;H;20211015;20211105;910000;RU1;R;RESIDENCE;;RGB;;0;AR589130;
C;159;3900278;11;20211115 02:54;1/951461;
D;159;3900278;11;20211115 02:54;P;;;;;;
D;159;3900278;11;20211115 02:54;V;;;;;;
D;159;3900278;11;20211115 02:54;V;;;;;;
D;159;3900278;11;20211115 02:54;V;;;;;;
B;159;1747532;12;20211115 02:54;;1;177;DIBBS ST;EAST LISMORE;2480;;;20210706;20210806;220000;;R;RESIDENCE;1;;;0;AR485333;
C;159;1747532;12;20211115 02:54;1/SP42170;
D;159;1747532;12;20211115 02:54;P;;;;;;
D;159;1747532;12;20211115 02:54;P;;;;;;
D;159;1747532;12;20211115 02:54;V;;;;;;
D;159;1747532;12;20211115 02:54;V;;;;;;
D;159;1747532;12;20211115 02:54;V;;;;;;
B;159;1760999;13;20211115 02:54;;19;78;CECIL ST;NIMBIN;2480;2092;M;20211102;20211110;75000;R5;R;RESIDENCE;;ARR;;0;AR601409;
C;159;1760999;13;20211115 02:54;19/285174;
D;159;1760999;13;20211115 02:54;P;;;;;;
D;159;1760999;13;20211115 02:54;P;;;;;;
D;159;1760999;13;20211115 02:54;V;;;;;;
D;159;1760999;13;20211115 02:54;V;;;;;;
B;159;1750455;14;20211115 02:54;;;171;KEEN ST;LISMORE;2480;322.5;M;20211027;20211105;435000;B3;3;SHOP;;CAA;;0;AR589772;
C;159;1750455;14;20211115 02:54;2/533023;
D;159;1750455;14;20211115 02:54;P;;;;;;
D;159;1750455;14;20211115 02:54;V;;;;;;
D;159;1750455;14;20211115 02:54;V;;;;;;
B;159;4389870;15;20211115 02:54;;;30;MAHOGANY PDE;GOONELLABAH;2480;487.2;M;20210319;20211110;210000;R1;R;RESIDENCE;;AHH;;0;AR601710;
