A;RTSALEDATA;137;20230508 01:09;VALNET;
B;137;4204621;1;20230508 01:09;;202;8;BURWOOD RD;BURWOOD;2134;126;M;20230502;20230504;830000;;R;RESIDENCE;8;;;0;AT61180;
C;137;4204621;1;20230508 01:09;8/SP99300;
D;137;4204621;1;20230508 01:09;P;;;;;;
D;137;4204621;1;20230508 01:09;P;;;;;;
D;137;4204621;1;20230508 01:09;V;;;;;;
B;137;4043409;2;20230508 01:09;;2;266;LIVERPOOL RD;ENFIELD;2136;130;M;20230318;20230501;685000;;R;RESIDENCE;2;;;0;AT50673;
C;137;4043409;2;20230508 01:09;2/SP91615;
D;137;4043409;2;20230508 01:09;P;;;;;;
D;137;4043409;2;20230508 01:09;V;;;;;;
B;137;1398804;3;20230508 01:09;;74;90;WENTWORTH RD;STRATHFIELD;2135;;;20230308;20230428;410000;;R;RESIDENCE;52;;;0;AT44214;
C;137;1398804;3;20230508 01:09;52/SP10765;
D;137;1398804;3;20230508 01:09;P;;;;;;
D;137;1398804;3;20230508 01:09;V;;;;;;
B;137;1392165;4;20230508 01:09;;;7;GALA AVE;CROYDON;2132;449;M;20230317;20230428;2850000;R2;R;RESIDENCE;;ESE;;0;AT46888;
C;137;1392165;4;20230508 01:09;7/18849;
D;137;1392165;4;20230508 01:09;P;;;;;;
D;137;1392165;4;20230508 01:09;P;;;;;;
D;137;1392165;4;20230508 01:09;V;;;;;;
D;137;1392165;4;20230508 01:09;V;;;;;;
B;137;1389915;5;20230508 01:09;;45;16;BURWOOD RD;BURWOOD;2134;;;20230304;20230501;580000;;R;RESIDENCE;45;;;0;AT49354;
C;137;1389915;5;20230508 01:09;45/SP63538;
D;137;1389915;5;20230508 01:09;P;;;;;;
D;137;1389915;5;20230508 01:09;P;;;;;;
D;137;1389915;5;20230508 01:09;V;;;;;;
B;137;1392713;6;20230508 01:09;;;11;GORDON ST;BURWOOD;2134;278.2;M;20230318;20230501;2539995;R2;R;RESIDENCE;;ECC;;0;AT50331;
C;137;1392713;6;20230508 01:09;B/322470;
D;137;1392713;6;20230508 01:09;P;;;;;;
D;137;1392713;6;20230508 01:09;P;;;;;;
D;137;1392713;6;20230508 01:09;V;;;;;;
B;137;2900941;7;20230508 01:09;;28;1;MT PLEASANT AVE;BURWOOD;2134;;;20230501;20230501;828800;;R;RESIDENCE;28;;;0;AT50716;
C;137;2900941;7;20230508 01:09;28/SP64447;
D;137;2900941;7;20230508 01:09;P;;;;;;
D;137;2900941;7;20230508 01:09;P;;;;;;
D;137;2900941;7;20230508 01:09;V;;;;;;
B;137;4453823;8;20230508 01:09;;1501;23;GEORGE ST;BURWOOD;2134;105;M;20230411;20230502;1120000;;R;RESIDENCE;37;;;0;AT51785;
C;137;4453823;8;20230508 01:09;37/SP104955;
D;137;4453823;8;20230508 01:09;P;;;;;;
D;137;4453823;8;20230508 01:09;P;;;;;;
D;137;4453823;8;20230508 01:09;V;;;;;;
B;137;4387954;9;20230508 01:09;BUILDING B;29;1 A;GLOUCESTER AVE;BURWOOD;2134;;;20230322;20230504;1197900;;R;RESIDENCE;52;;;0;AT60900;
C;137;4387954;9;20230508 01:09;52/SP103737;
D;137;4387954;9;20230508 01:09;P;;;;;;
D;137;4387954;9;20230508 01:09;V;;;;;;
B;137;4387954;10;20230508 01:09;BUILDING C;11;1 B;GLOUCESTER AVE;BURWOOD;2134;;;20230317;20230428;1235000;;R;RESIDENCE;77;;;0;AT44023;
C;137;4387954;10;20230508 01:09;77/SP103737;
D;137;4387954;10;20230508 01:09;P;;;;;;
D;137;4387954;10;20230508 01:09;P;;;;;;
D;137;4387954;10;20230508 01:09;V;;;;;;
B;137;3870256;11;20230508 01:09;;1;3;WILGA ST;BURWOOD;2134;108;M;20230321;20230502;749000;;R;RESIDENCE;1;;;0;AT52121;
C;137;3870256;11;20230508 01:09;1/SP91675;
D;137;3870256;11;20230508 01:09;P;;;;;;
D;137;3870256;11;20230508 01:09;V;;;;;;
D;137;3870256;11;20230508 01:09;V;;;;;;
B;137;4284187;12;20230508 01:09;;710 A;68;RAILWAY PDE;BURWOOD;2134;131;M;20230317;20230428;1125000;;R;RESIDENCE;75;;;0;AT45084;
C;137;4284187;12;20230508 01:09;75/SP101022;
D;137;4284187;12;20230508 01:09;P;;;;;;
D;137;4284187;12;20230508 01:09;P;;;;;;
D;137;4284187;12;20230508 01:09;V;;;;;;
Z;60;12;12;34;
