A;RTSALEDATA;098;20211004 01:14;VALNET;
B;098;1027655;1;20211004 01:15;;;65;MEEHAN DR;KIAMA DOWNS;2533;655.6;M;20210812;20210924;900000;R2;R;RESIDENCE;;KAG;;0;AR458084;
C;098;1027655;1;20211004 01:15;103/778781;
D;098;1027655;1;20211004 01:15;P;;;;;;
D;098;1027655;1;20211004 01:15;P;;;;;;
D;098;1027655;1;20211004 01:15;V;;;;;;
D;098;1027655;1;20211004 01:15;V;;;;;;
B;098;3188417;2;20211004 01:15;;1;12 A;BARNEY ST;KIAMA;2533;;;20210629;20210930;2650000;;R;RESIDENCE;1;;;0;AR478333;
C;098;3188417;2;20211004 01:15;1/SP75237;
D;098;3188417;2;20211004 01:15;P;;;;;;
D;098;3188417;2;20211004 01:15;P;;;;;;
D;098;3188417;2;20211004 01:15;V;;;;;;
D;098;3188417;2;20211004 01:15;V;;;;;;
B;098;1027866;3;20211004 01:15;;8;29;MINNAMURRA ST;KIAMA;2533;;;20210816;20210927;765000;;R;RESIDENCE;8;;;0;AR465823;
C;098;1027866;3;20211004 01:15;8/SP15222;
D;098;1027866;3;20211004 01:15;P;;;;;;
D;098;1027866;3;20211004 01:15;V;;;;;;
D;098;1027866;3;20211004 01:15;V;;;;;;
B;098;1030609;4;20211004 01:15;;;1;WATKINS CL;GERRINGONG;2534;1777;M;20210703;20210929;3465000;R2;R;RESIDENCE;;GAL;;0;AR474735;
C;098;1030609;4;20211004 01:15;2/605937;
D;098;1030609;4;20211004 01:15;P;;;;;;
D;098;1030609;4;20211004 01:15;P;;;;;;
D;098;1030609;4;20211004 01:15;V;;;;;;
B;098;1024811;5;20211004 01:15;;;8;FERN ST;GERRINGONG;2534;562.7;M;20210702;20210924;1015000;R2;R;RESIDENCE;;GAL;;0;AR461189;
C;098;1024811;5;20211004 01:15;77/200176;
D;098;1024811;5;20211004 01:15;P;;;;;;
D;098;1024811;5;20211004 01:15;V;;;;;;
B;098;1025603;6;20211004 01:15;;;71;HEADLAND DR;GERROA;2534;1151;M;20210825;20210924;2850000;R2;R;RESIDENCE;;GAS;;0;AR459038;
C;098;1025603;6;20211004 01:15;70/229951;
D;098;1025603;6;20211004 01:15;P;;;;;;
D;098;1025603;6;20211004 01:15;V;;;;;;
B;098;1024608;7;20211004 01:15;;1;4;DUNDAS ST;BOMBO;2533;;;20210528;20210928;1400000;;R;RESIDENCE;1;;;0;AR468803;
C;098;1024608;7;20211004 01:15;1/SP68058;
D;098;1024608;7;20211004 01:15;P;;;;;;
D;098;1024608;7;20211004 01:15;P;;;;;;
D;098;1024608;7;20211004 01:15;V;;;;;;
D;098;1024608;7;20211004 01:15;V;;;;;;
B;098;1027500;8;20211004 01:15;;;6;MARSDEN ST;KIAMA;2533;885.2;M;20210610;20210930;1660000;R2;R;RESIDENCE;;KAL;;0;AR479744;
C;098;1027500;8;20211004 01:15;3/11/39098;
D;098;1027500;8;20211004 01:15;P;;;;;;
D;098;1027500;8;20211004 01:15;P;;;;;;
D;098;1027500;8;20211004 01:15;V;;;;;;
D;098;1027500;8;20211004 01:15;V;;;;;;
B;098;3580473;9;20211004 01:15;;1;1;CHAPMAN ST;KIAMA;2533;;;20210625;20210928;2100000;;R;RESIDENCE;1;;;0;AR467855;
C;098;3580473;9;20211004 01:15;1/SP84369;
D;098;3580473;9;20211004 01:15;P;;;;;;
D;098;3580473;9;20211004 01:15;P;;;;;;
D;098;3580473;9;20211004 01:15;V;;;;;;
