A;RTSALEDATA;235;20210816 01:04;VALNET;
B;235;2624623;1;20210816 01:04;;;148;KERARO RD;WHITE CLIFFS;2836;1012;M;20210428;20210810;73000;RU5;R;RESIDENCE;;ZCL;;0;AR319471;
C;235;2624623;1;20210816 01:04;148/757488;
D;235;2624623;1;20210816 01:04;P;;;;;;
D;235;2624623;1;20210816 01:04;V;;;;;;
B;235;2624814;2;20210816 01:04;;;19;BONNEY ST;WILCANNIA;2836;2589.6;M;20210629;20210810;85000;R1;R;RESIDENCE;;AWZ;;0;AR319421;
C;235;2624814;2;20210816 01:04;A/901402;
D;235;2624814;2;20210816 01:04;P;;;;;;
D;235;2624814;2;20210816 01:04;V;;;;;;
B;235;4315208;3;20210816 01:04;;;1;TERYAWYNIA RD;IVANHOE;2878;2955;H;20210512;20210809;1168272;RU1;3;FARM;;REY;;0;AR316844;
C;235;4315208;3;20210816 01:04;1826/763728 Western Land Lease 3981;
D;235;4315208;3;20210816 01:04;P;;;;;;
D;235;4315208;3;20210816 01:04;P;;;;;;
D;235;4315208;3;20210816 01:04;V;;;;;;
Z;15;3;3;7;
