A;RTSALEDATA;102;20211115 02:15;VALNET;
B;102;4216132;1;20211115 02:17;;;83 A;PENROSE RD;BUNDANOON;2578;809.4;M;20210924;20211105;680000;R2;R;RESIDENCE;;QAA;;0;AR588671;
C;102;4216132;1;20211115 02:17;23/1136;
D;102;4216132;1;20211115 02:17;P;;;;;;
D;102;4216132;1;20211115 02:17;P;;;;;;
D;102;4216132;1;20211115 02:17;V;;;;;;
D;102;4216132;1;20211115 02:17;V;;;;;;
B;102;4369084;2;20211115 02:17;;;;CASCADE CRES;YERRINBOOL;2575;1834;M;20211015;20211105;225000;RU2;V;VACANT LAND;;CPL;;0;AR588786;
C;102;4369084;2;20211115 02:17;350/9882;
D;102;4369084;2;20211115 02:17;P;;;;;;
D;102;4369084;2;20211115 02:17;V;;;;;;
D;102;4369084;2;20211115 02:17;V;;;;;;
D;102;4369084;2;20211115 02:17;V;;;;;;
B;102;3481602;3;20211115 02:17;;;1;WATERS EDGE RD;ROBERTSON;2577;4065;M;20210913;20211108;1925000;R2;R;RESIDENCE;;DUA;;0;AR593246;
C;102;3481602;3;20211115 02:17;1/1093737;
D;102;3481602;3;20211115 02:17;P;;;;;;
D;102;3481602;3;20211115 02:17;P;;;;;;
D;102;3481602;3;20211115 02:17;V;;;;;;
D;102;3481602;3;20211115 02:17;V;;;;;;
B;102;1121766;4;20211115 02:17;;;11;SHEFFIELD RD;BOWRAL;2576;663.9;M;20210928;20211108;1585000;R2;R;RESIDENCE;;NCA;;0;AR593456;
C;102;1121766;4;20211115 02:17;13/561168;
D;102;1121766;4;20211115 02:17;P;;;;;;
D;102;1121766;4;20211115 02:17;P;;;;;;
D;102;1121766;4;20211115 02:17;V;;;;;;
D;102;1121766;4;20211115 02:17;V;;;;;;
B;102;4108009;5;20211115 02:17;;;2;ORCHID ST;COLO VALE;2575;1001;M;20210906;20211110;575000;R2;V;VACANT LAND;;CAA;;0;AR605044;
C;102;4108009;5;20211115 02:17;2/1241233;
D;102;4108009;5;20211115 02:17;P;;;;;;
D;102;4108009;5;20211115 02:17;V;;;;;;
D;102;4108009;5;20211115 02:17;V;;;;;;
D;102;4108009;5;20211115 02:17;V;;;;;;
D;102;4108009;5;20211115 02:17;V;;;;;;
B;102;4375706;6;20211115 02:17;;;49 C;SUNNINGHILL AVE;BURRADOO;2576;3597;M;20210925;20211108;1725000;R5;R;RESIDENCE;;NQA;;0;AR593557;
C;102;4375706;6;20211115 02:17;2/1273349;
D;102;4375706;6;20211115 02:17;P;;;;;;
D;102;4375706;6;20211115 02:17;V;;;;;;
D;102;4375706;6;20211115 02:17;V;;;;;;
