A;RTSALEDATA;074;20210510 01:01;VALNET;
B;074;565508;1;20210510 01:01;;;42 C;MURRUMBIDGEE AVE;GRIFFITH;2680;;;20210318;20210430;350000;;R;RESIDENCE;3;;;0;AR7269;
C;074;565508;1;20210510 01:01;3/SP64819;
D;074;565508;1;20210510 01:01;P;;;;;;
D;074;565508;1;20210510 01:01;V;;;;;;
B;074;2965618;2;20210510 01:01;;;13;HARDWICK ST;GRIFFITH;2680;1006;M;20210407;20210505;715000;R1;R;RESIDENCE;;EST;;0;AR22842;
C;074;2965618;2;20210510 01:01;73/1048587;
D;074;2965618;2;20210510 01:01;P;;;;;;
D;074;2965618;2;20210510 01:01;P;;;;;;
D;074;2965618;2;20210510 01:01;V;;;;;;
D;074;2965618;2;20210510 01:01;V;;;;;;
B;074;3536071;3;20210510 01:01;;;34 A;MERRIGAL ST;GRIFFITH;2680;1042;M;20210226;20210504;320000;R1;R;RESIDENCE;;GWE;;0;AR16780;
C;074;3536071;3;20210510 01:01;1/1155472;
D;074;3536071;3;20210510 01:01;P;;;;;;
D;074;3536071;3;20210510 01:01;V;;;;;;
B;074;565685;4;20210510 01:01;;;9;NOORILLA ST;GRIFFITH;2680;1012;M;20210320;20210504;623000;R1;R;RESIDENCE;;NOW;;0;AR19586;
C;074;565685;4;20210510 01:01;9/57/758476;
D;074;565685;4;20210510 01:01;P;;;;;;
D;074;565685;4;20210510 01:01;P;;;;;;
D;074;565685;4;20210510 01:01;V;;;;;;
D;074;565685;4;20210510 01:01;V;;;;;;
B;074;568453;5;20210510 01:01;;;5;IGNATIUS CT;YOOGALI;2680;4690;M;20210226;20210430;912000;R5;R;RESIDENCE;;LLR;;0;AR6508;
C;074;568453;5;20210510 01:01;6/875017;
D;074;568453;5;20210510 01:01;P;;;;;;
D;074;568453;5;20210510 01:01;P;;;;;;
D;074;568453;5;20210510 01:01;V;;;;;;
D;074;568453;5;20210510 01:01;V;;;;;;
B;074;568494;6;20210510 01:01;;;4;MOURA ST;YOOGALI;2680;1012;M;20210325;20210506;200000;RU5;V;VACANT LAND;;YOO;;0;AR27530;
C;074;568494;6;20210510 01:01;475/751709;
D;074;568494;6;20210510 01:01;P;;;;;;
D;074;568494;6;20210510 01:01;V;;;;;;
B;074;565984;7;20210510 01:01;;;10;PHILLIP PL;GRIFFITH;2680;1063;M;20210319;20210430;265000;R1;R;RESIDENCE;;GWE;;0;AR6560;
C;074;565984;7;20210510 01:01;58/250691;
D;074;565984;7;20210510 01:01;P;;;;;;
D;074;565984;7;20210510 01:01;P;;;;;;
D;074;565984;7;20210510 01:01;V;;;;;;
B;074;566570;8;20210510 01:01;;;16;TURNER ST;GRIFFITH;2680;834.7;M;20210319;20210503;430000;R1;R;RESIDENCE;;CEN;;0;AR12564;
C;074;566570;8;20210510 01:01;13/151/758476;
D;074;566570;8;20210510 01:01;P;;;;;;
D;074;566570;8;20210510 01:01;P;;;;;;
D;074;566570;8;20210510 01:01;V;;;;;;
B;074;564355;9;20210510 01:01;;1;3;KOOBA ST;GRIFFITH;2680;;;20210320;20210503;565000;;R;RESIDENCE;1;;;0;AR14516;
C;074;564355;9;20210510 01:01;1/SP53629;
D;074;564355;9;20210510 01:01;P;;;;;;
D;074;564355;9;20210510 01:01;V;;;;;;
B;074;564426;10;20210510 01:01;;;135;KOOKORA ST;GRIFFITH;2680;572;M;20210331;20210505;600000;B4;R;RESIDENCE;;MIX;;0;AR20688;
C;074;564426;10;20210510 01:01;7/18/758476;
D;074;564426;10;20210510 01:01;P;;;;;;
D;074;564426;10;20210510 01:01;P;;;;;;
D;074;564426;10;20210510 01:01;V;;;;;;
D;074;564426;10;20210510 01:01;V;;;;;;
B;074;564427;11;20210510 01:01;;;137;KOOKORA ST;GRIFFITH;2680;569.1;M;20210331;20210505;600000;B4;R;RESIDENCE;;MIX;;0;AR20688;
C;074;564427;11;20210510 01:01;8/18/758476;
D;074;564427;11;20210510 01:01;P;;;;;;
