A;RTSALEDATA;526;20240101 01:12;VALNET;
B;526;4337205;1;20240101 01:12;;;689;WOODHOUSELEE RD;WOODHOUSELEE;2580;472.2;H;20231205;20231222;7000000;C3;3;FARM;;UGT;;0;AT731570;
C;526;4337205;1;20240101 01:12;2/1267753;
D;526;4337205;1;20240101 01:12;P;;;;;;
D;526;4337205;1;20240101 01:12;V;;;;;;
Z;6;1;1;2;
