A;RTSALEDATA;207;20220502 09:35;VALNET;
B;207;2010150;1;20220502 09:37;;1;23;MOUNT ST;COOGEE;2034;64.3;M;20220221;20220422;1630000;;R;RESIDENCE;1;;;0;AS69229;
C;207;2010150;1;20220502 09:37;1/SP8846;
D;207;2010150;1;20220502 09:37;P;;;;;;
D;207;2010150;1;20220502 09:37;P;;;;;;
D;207;2010150;1;20220502 09:37;V;;;;;;
D;207;2010150;1;20220502 09:37;V;;;;;;
B;207;1991221;2;20220502 09:37;;;21;COTTENHAM AVE;KENSINGTON;2033;581.7;M;20220312;20220426;4035000;R2;R;RESIDENCE;;ALC;;0;AS72975;
C;207;1991221;2;20220502 09:37;121/14/7698;
D;207;1991221;2;20220502 09:37;P;;;;;;
D;207;1991221;2;20220502 09:37;V;;;;;;
D;207;1991221;2;20220502 09:37;V;;;;;;
B;207;2001463;3;20220502 09:37;;21;56;HOUSTON RD;KINGSFORD;2032;39;M;20220309;20220428;455000;;R;RESIDENCE;21;;;0;AS81529;
C;207;2001463;3;20220502 09:37;21/SP10192;
D;207;2001463;3;20220502 09:37;P;;;;;;
D;207;2001463;3;20220502 09:37;P;;;;;;
D;207;2001463;3;20220502 09:37;V;;;;;;
B;207;1978463;4;20220502 09:37;;;301;AVOCA ST;RANDWICK;2031;278.59;M;20220321;20220422;2657000;R2;R;RESIDENCE;;ALE;;0;AS69508;
C;207;1978463;4;20220502 09:37;3/1/975345;
D;207;1978463;4;20220502 09:37;P;;;;;;
D;207;1978463;4;20220502 09:37;V;;;;;;
D;207;1978463;4;20220502 09:37;V;;;;;;
B;207;1985429;5;20220502 09:37;;9;91;BROOME ST;MAROUBRA;2035;92.7;M;20220314;20220426;1350000;;R;RESIDENCE;9;;;0;AS73135;
C;207;1985429;5;20220502 09:37;9/SP5501;
D;207;1985429;5;20220502 09:37;P;;;;;;
D;207;1985429;5;20220502 09:37;P;;;;;;
D;207;1985429;5;20220502 09:37;V;;;;;;
D;207;1985429;5;20220502 09:37;V;;;;;;
B;207;1985429;6;20220502 09:37;PARKING;21;91;BROOME ST;MAROUBRA;2035;15.3;M;20220314;20220426;1350000;;R;RESIDENCE;21;;;0;AS73135;
C;207;1985429;6;20220502 09:37;21/SP5501;
D;207;1985429;6;20220502 09:37;P;;;;;;
D;207;1985429;6;20220502 09:37;P;;;;;;
D;207;1985429;6;20220502 09:37;V;;;;;;
D;207;1985429;6;20220502 09:37;V;;;;;;
B;207;3786839;7;20220502 09:37;;;6;EUCLA CRES;MALABAR;2036;505.9;M;20220221;20220426;3325000;R2;R;RESIDENCE;;ALR;;0;AS73298;
C;207;3786839;7;20220502 09:37;3/237334;
D;207;3786839;7;20220502 09:37;P;;;;;;
D;207;3786839;7;20220502 09:37;V;;;;;;
D;207;3786839;7;20220502 09:37;V;;;;;;
B;207;3604451;8;20220502 09:37;;7;86;ALISON RD;RANDWICK;2031;;;20220309;20220427;700000;;R;RESIDENCE;7;;;0;AS77463;
C;207;3604451;8;20220502 09:37;7/SP85621;
D;207;3604451;8;20220502 09:37;P;;;;;;
D;207;3604451;8;20220502 09:37;V;;;;;;
B;207;2010425;9;20220502 09:37;;;78;MOVERLY RD;MAROUBRA;2035;486.9;M;20220225;20220422;3525000;R2;R;RESIDENCE;;ALH;;0;AS69567;
C;207;2010425;9;20220502 09:37;12/245753;
D;207;2010425;9;20220502 09:37;P;;;;;;
D;207;2010425;9;20220502 09:37;P;;;;;;
D;207;2010425;9;20220502 09:37;V;;;;;;
B;207;1978636;10;20220502 09:37;;27;81;AVOCA ST;RANDWICK;2031;93.8;M;20220401;20220422;1100000;;R;RESIDENCE;27;;;0;AS69639;
C;207;1978636;10;20220502 09:37;27/SP5611;
D;207;1978636;10;20220502 09:37;P;;;;;;
D;207;1978636;10;20220502 09:37;V;;;;;;
B;207;2011046;11;20220502 09:37;;1;20;NEW ORLEANS CRES;MAROUBRA;2035;89;M;20220312;20220426;867000;;R;RESIDENCE;2;;;0;AS73438;
C;207;2011046;11;20220502 09:37;2/SP62365;
D;207;2011046;11;20220502 09:37;P;;;;;;
D;207;2011046;11;20220502 09:37;V;;;;;;
D;207;2011046;11;20220502 09:37;V;;;;;;
