A;RTSALEDATA;092;20211129 01:30;VALNET;
B;092;961709;1;20211129 01:30;;8;1;JERSEY RD;ARTARMON;2064;;;20211118;20211125;447500;;R;RESIDENCE;8;;;0;AR651354;
C;092;961709;1;20211129 01:30;8/SP18877;
D;092;961709;1;20211129 01:30;P;;;;;;
D;092;961709;1;20211129 01:30;V;;;;;;
D;092;961709;1;20211129 01:30;V;;;;;;
B;092;2959667;2;20211129 01:30;;1;809;PACIFIC HWY;CHATSWOOD;2067;;;20211028;20211122;1814450;;R;RESIDENCE;1;;;0;AR639592;
C;092;2959667;2;20211129 01:30;1/SP69352;
D;092;2959667;2;20211129 01:30;P;;;;;;
D;092;2959667;2;20211129 01:30;V;;;;;;
B;092;3661523;3;20211129 01:30;;;;PACIFIC HWY;CHATSWOOD;2067;850.2;M;20211020;20211119;31800000;SP2;3;COMMERCIAL;;SUI;;0;AR632822;
C;092;3661523;3;20211129 01:30;50/1176090;
D;092;3661523;3;20211129 01:30;P;;;;;;
D;092;3661523;3;20211129 01:30;V;;;;;;
B;092;3661524;4;20211129 01:30;;;728;PACIFIC HWY;CHATSWOOD;2067;4956;M;20211020;20211119;31800000;B5;3;COMMERCIAL;;BDC;;0;AR632822;
C;092;3661524;4;20211129 01:30;51/1176090;
D;092;3661524;4;20211129 01:30;P;;;;;;
D;092;3661524;4;20211129 01:30;V;;;;;;
B;092;964664;5;20211129 01:30;;9;1;MILNER RD;ARTARMON;2064;;;20210901;20211124;1500000;;R;RESIDENCE;9;;;0;AR648154;
C;092;964664;5;20211129 01:30;9/SP11059;
D;092;964664;5;20211129 01:30;P;;;;;;
D;092;964664;5;20211129 01:30;V;;;;;;
D;092;964664;5;20211129 01:30;V;;;;;;
B;092;953402;6;20211129 01:30;;;78;CENTENNIAL AVE;CHATSWOOD;2067;442.6;M;20211005;20211125;3018000;R2;R;RESIDENCE;;RAB;;0;AR652055;
C;092;953402;6;20211129 01:30;1/978614;
D;092;953402;6;20211129 01:30;P;;;;;;
D;092;953402;6;20211129 01:30;P;;;;;;
D;092;953402;6;20211129 01:30;V;;;;;;
B;092;968580;7;20211129 01:30;;;49;PENSHURST ST;WILLOUGHBY;2068;227.6;M;20201112;20211119;2200000;R3;R;RESIDENCE;;RMD;;0;AR635758;
C;092;968580;7;20211129 01:30;1/213717;
D;092;968580;7;20211129 01:30;P;;;;;;
D;092;968580;7;20211129 01:30;V;;;;;;
B;092;968579;8;20211129 01:30;;;47;PENSHURST ST;WILLOUGHBY;2068;227.6;M;20201112;20211119;2600000;R3;R;RESIDENCE;;RMD;;0;AR635762;
C;092;968579;8;20211129 01:30;2/213717;
D;092;968579;8;20211129 01:30;P;;;;;;
D;092;968579;8;20211129 01:30;V;;;;;;
B;092;962928;9;20211129 01:30;;14;1 C;KOORINGA RD;CHATSWOOD;2067;;;20210930;20211125;830000;;R;RESIDENCE;14;;;0;AR652479;
C;092;962928;9;20211129 01:30;14/SP11157;
D;092;962928;9;20211129 01:30;P;;;;;;
D;092;962928;9;20211129 01:30;V;;;;;;
B;092;954041;10;20211129 01:30;;12;1;CHURCH ST;NORTH WILLOUGHBY;2068;;;20210916;20211125;1145000;;R;RESIDENCE;12;;;0;AR652524;
C;092;954041;10;20211129 01:30;12/SP7562;
D;092;954041;10;20211129 01:30;P;;;;;;
D;092;954041;10;20211129 01:30;P;;;;;;
D;092;954041;10;20211129 01:30;V;;;;;;
B;092;976117;11;20211129 01:30;;;12;WOONONA RD;NORTHBRIDGE;2063;650.29;M;20210902;20211125;6060000;R2;R;RESIDENCE;;RAQ;;0;AR652590;
C;092;976117;11;20211129 01:30;65/8226;
D;092;976117;11;20211129 01:30;P;;;;;;
D;092;976117;11;20211129 01:30;V;;;;;;
D;092;976117;11;20211129 01:30;V;;;;;;
B;092;2959667;12;20211129 01:30;;17;809;PACIFIC HWY;CHATSWOOD;2067;;;20211008;20211119;710000;;3;COMMERCIAL;17;;;0;AR633472;
C;092;2959667;12;20211129 01:30;17/SP69352;
D;092;2959667;12;20211129 01:30;P;;;;;;
D;092;2959667;12;20211129 01:30;V;;;;;;
D;092;2959667;12;20211129 01:30;V;;;;;;
B;092;973118;13;20211129 01:30;;;18;TUNKS ST;NORTHBRIDGE;2063;850.19;M;20210819;20211119;4875000;R2;R;RESIDENCE;;RAQ;;0;AR633563;
C;092;973118;13;20211129 01:30;C/305577;
D;092;973118;13;20211129 01:30;P;;;;;;
D;092;973118;13;20211129 01:30;P;;;;;;
D;092;973118;13;20211129 01:30;V;;;;;;
D;092;973118;13;20211129 01:30;V;;;;;;
B;092;949554;14;20211129 01:30;;3;88;ALBERT AVE;CHATSWOOD;2067;;;20211013;20211124;725000;;R;RESIDENCE;3;;;0;AR648597;
C;092;949554;14;20211129 01:30;3/SP5804;
D;092;949554;14;20211129 01:30;P;;;;;;
D;092;949554;14;20211129 01:30;V;;;;;;
B;092;975889;15;20211129 01:30;;;593;WILLOUGHBY RD;WILLOUGHBY;2068;240.3;M;20210920;20211122;2800000;R3;R;RESIDENCE;;RMD;;0;AR640967;
C;092;975889;15;20211129 01:30;A/436161;
D;092;975889;15;20211129 01:30;P;;;;;;
D;092;975889;15;20211129 01:30;P;;;;;;
D;092;975889;15;20211129 01:30;V;;;;;;
D;092;975889;15;20211129 01:30;V;;;;;;
B;092;4393316;16;20211129 01:30;;16;8;MILNER RD;ARTARMON;2064;223;M;20210810;20211125;2918000;;R;RESIDENCE;16;;;0;AR653053;
C;092;4393316;16;20211129 01:30;16/SP104027;
D;092;4393316;16;20211129 01:30;P;;;;;;
D;092;4393316;16;20211129 01:30;P;;;;;;
D;092;4393316;16;20211129 01:30;V;;;;;;
B;092;955954;17;20211129 01:30;;;14;DULWICH RD;ROSEVILLE;2069;581.7;M;20210825;20211123;2910000;E4;R;RESIDENCE;;ELB;;0;AR643602;
C;092;955954;17;20211129 01:30;3/28626;
D;092;955954;17;20211129 01:30;P;;;;;;
D;092;955954;17;20211129 01:30;P;;;;;;
D;092;955954;17;20211129 01:30;V;;;;;;
B;092;963450;18;20211129 01:30;;;14;LUCKNOW ST;WILLOUGHBY;2068;696.77;M;20211012;20211123;4635000;R2;R;RESIDENCE;;RAF;;0;AR643718;
C;092;963450;18;20211129 01:30;5/7/4667;
D;092;963450;18;20211129 01:30;P;;;;;;
D;092;963450;18;20211129 01:30;P;;;;;;
D;092;963450;18;20211129 01:30;V;;;;;;
D;092;963450;18;20211129 01:30;V;;;;;;
B;092;3799290;19;20211129 01:30;;2706;69;ALBERT AVE;CHATSWOOD;2067;100;M;20211008;20211119;2000000;;R;RESIDENCE;118;;;0;AR633845;
C;092;3799290;19;20211129 01:30;118/SP88677;
D;092;3799290;19;20211129 01:30;P;;;;;;
D;092;3799290;19;20211129 01:30;V;;;;;;
B;092;968339;20;20211129 01:30;;;452;PENSHURST ST;ROSEVILLE;2069;804.64;M;20210921;20211122;2815000;R2;R;RESIDENCE;;RAK;;0;AR641226;
C;092;968339;20;20211129 01:30;29/9021 A/312263;
D;092;968339;20;20211129 01:30;P;;;;;;
D;092;968339;20;20211129 01:30;V;;;;;;
D;092;968339;20;20211129 01:30;V;;;;;;
B;092;950987;21;20211129 01:30;;;62;BARCOO ST;ROSEVILLE;2069;632.3;M;20210929;20211124;3350000;R2;R;RESIDENCE;;RAK;;0;AR649672;
C;092;950987;21;20211129 01:30;17/14218;
D;092;950987;21;20211129 01:30;P;;;;;;
D;092;950987;21;20211129 01:30;P;;;;;;
D;092;950987;21;20211129 01:30;V;;;;;;
B;092;967619;22;20211129 01:30;;2;692;PACIFIC HWY;CHATSWOOD;2067;;;20211105;20211118;15300000;;3;COMMERCIAL;2;;;0;AR630184;
C;092;967619;22;20211129 01:30;2/SP19329;
D;092;967619;22;20211129 01:30;P;;;;;;
D;092;967619;22;20211129 01:30;V;;;;;;
B;092;967619;23;20211129 01:30;;1;692;PACIFIC HWY;CHATSWOOD;2067;;;20211105;20211118;15300000;;3;COMMERCIAL;1;;;0;AR630184;
C;092;967619;23;20211129 01:30;1/SP19329;
D;092;967619;23;20211129 01:30;P;;;;;;
D;092;967619;23;20211129 01:30;V;;;;;;
B;092;2997048;24;20211129 01:30;;;688;PACIFIC HWY;CHATSWOOD;2067;760.9;M;20211105;20211118;15300000;B5;3;COMMERCIAL;;BDC;;0;AR630184;
C;092;2997048;24;20211129 01:30;1/838366;
D;092;2997048;24;20211129 01:30;P;;;;;;
D;092;2997048;24;20211129 01:30;V;;;;;;
B;092;968244;25;20211129 01:30;;44;17;PENKIVIL ST;WILLOUGHBY;2068;;;20101008;20211119;670000;;R;RESIDENCE;45;;;0;AR634180;
C;092;968244;25;20211129 01:30;45/SP9483;
D;092;968244;25;20211129 01:30;P;;;;;;
D;092;968244;25;20211129 01:30;V;;;;;;
B;092;4393316;26;20211129 01:30;;18;8;MILNER RD;ARTARMON;2064;194;M;20210402;20211122;2239730;;R;RESIDENCE;18;;;0;AR641842;
C;092;4393316;26;20211129 01:30;18/SP104027;
D;092;4393316;26;20211129 01:30;P;;;;;;
D;092;4393316;26;20211129 01:30;P;;;;;;
D;092;4393316;26;20211129 01:30;V;;;;;;
B;092;958940;27;20211129 01:30;;;14;GOODCHAP RD;CHATSWOOD;2067;754.2;M;20210917;20211125;3250000;R2;R;RESIDENCE;;RAB;;0;AR654264;
C;092;958940;27;20211129 01:30;8/9/2273;
D;092;958940;27;20211129 01:30;P;;;;;;
D;092;958940;27;20211129 01:30;P;;;;;;
D;092;958940;27;20211129 01:30;V;;;;;;
D;092;958940;27;20211129 01:30;V;;;;;;
B;092;975405;28;20211129 01:30;;4;542;WILLOUGHBY RD;WILLOUGHBY;2068;;;20211104;20211122;125000;;R;RESIDENCE;4;;;0;AR638469;
C;092;975405;28;20211129 01:30;4/SP48618;
D;092;975405;28;20211129 01:30;P;;;;;;
D;092;975405;28;20211129 01:30;V;;;;;;
D;092;975405;28;20211129 01:30;V;;;;;;
B;092;956550;29;20211129 01:30;;7;6;EDDY RD;CHATSWOOD;2067;;;20210901;20211125;1340000;;R;RESIDENCE;7;;;0;AR651220;
C;092;956550;29;20211129 01:30;7/SP38251;
D;092;956550;29;20211129 01:30;P;;;;;;
D;092;956550;29;20211129 01:30;P;;;;;;
D;092;956550;29;20211129 01:30;V;;;;;;
D;092;956550;29;20211129 01:30;V;;;;;;
Z;140;29;29;80;
