A;RTSALEDATA;018;20210809 01:01;VALNET;
B;018;390832;1;20210809 01:01;;;7;DOWLING ST;BEGA;2550;569.1;M;20210716;20210730;600000;R2;R;RESIDENCE;;BRH;;0;AR288410;
C;018;390832;1;20210809 01:01;6/21127;
D;018;390832;1;20210809 01:01;P;;;;;;
D;018;390832;1;20210809 01:01;P;;;;;;
D;018;390832;1;20210809 01:01;V;;;;;;
B;018;403945;2;20210809 01:01;;;22;COBARGO ST;QUAAMA;2550;2023;M;20210707;20210804;290000;RU5;R;RESIDENCE;;BZB;;0;AR303908;
C;018;403945;2;20210809 01:01;1, 2/4/758860;
D;018;403945;2;20210809 01:01;P;;;;;;
D;018;403945;2;20210809 01:01;V;;;;;;
D;018;403945;2;20210809 01:01;V;;;;;;
B;018;395992;3;20210809 01:01;;4;2;FISHPEN RD;MERIMBULA;2548;;;20210702;20210730;280000;;R;RESIDENCE;4;;;0;AR289139;
C;018;395992;3;20210809 01:01;4/SP52153;
D;018;395992;3;20210809 01:01;P;;;;;;
D;018;395992;3;20210809 01:01;P;;;;;;
D;018;395992;3;20210809 01:01;V;;;;;;
B;018;401418;4;20210809 01:01;;;48;THE DRESS CIR;TURA BEACH;2548;1086;M;20210621;20210730;370000;R2;V;VACANT LAND;;BRI;;0;AR291520;
C;018;401418;4;20210809 01:01;41/1008236;
D;018;401418;4;20210809 01:01;P;;;;;;
D;018;401418;4;20210809 01:01;V;;;;;;
B;018;393768;5;20210809 01:01;;;14;HILLVIEW ST;COBARGO;2550;1607;M;20210617;20210805;425000;RU5;R;RESIDENCE;;BZA;;0;AR308905;
C;018;393768;5;20210809 01:01;7/9/2591;
D;018;393768;5;20210809 01:01;P;;;;;;
D;018;393768;5;20210809 01:01;P;;;;;;
D;018;393768;5;20210809 01:01;V;;;;;;
B;018;393874;6;20210809 01:01;;;11;TARLINTON ST;COBARGO;2550;1214;M;20210603;20210730;465000;RU5;R;RESIDENCE;;BZA;;0;AR293820;
C;018;393874;6;20210809 01:01;10/1/485;
D;018;393874;6;20210809 01:01;P;;;;;;
D;018;393874;6;20210809 01:01;P;;;;;;
D;018;393874;6;20210809 01:01;V;;;;;;
B;018;396452;7;20210809 01:01;;4;8;KYEAMBA ST;MERIMBULA;2548;;;20210601;20210803;319000;;R;RESIDENCE;4;;;0;AR300075;
C;018;396452;7;20210809 01:01;4/SP17685;
D;018;396452;7;20210809 01:01;P;;;;;;
D;018;396452;7;20210809 01:01;V;;;;;;
B;018;399245;8;20210809 01:01;;;7;MOUNT DARRAGH RD;SOUTH PAMBULA;2549;575.4;M;20210625;20210803;440000;R2;R;RESIDENCE;;BRS;;0;AR301521;
C;018;399245;8;20210809 01:01;6/2861;
D;018;399245;8;20210809 01:01;P;;;;;;
D;018;399245;8;20210809 01:01;P;;;;;;
D;018;399245;8;20210809 01:01;V;;;;;;
B;018;402542;9;20210809 01:01;;;39;CORRIDGEREE LANE;TARRAGANDA;2550;1.03;H;20210503;20210803;740000;R5;R;RESIDENCE;;BLB;;0;AR297946;
C;018;402542;9;20210809 01:01;2/817301;
D;018;402542;9;20210809 01:01;P;;;;;;
D;018;402542;9;20210809 01:01;V;;;;;;
D;018;402542;9;20210809 01:01;V;;;;;;
