A;RTSALEDATA;149;20230227 01:07;VALNET;
B;149;1660525;1;20230227 01:08;;;353;MARTELLS RD;BRIERFIELD;2454;2.023;H;20230131;20230220;1100000;RU2;R;RESIDENCE;;RLB;;0;AS871318;
C;149;1660525;1;20230227 01:08;1/566818;
D;149;1660525;1;20230227 01:08;P;;;;;;
D;149;1660525;1;20230227 01:08;P;;;;;;
D;149;1660525;1;20230227 01:08;V;;;;;;
Z;7;1;1;3;
