A;RTSALEDATA;148;20220926 02:15;VALNET;
B;148;1645803;1;20220926 02:15;;;17;LAKEVIEW CCT;EAST BALLINA;2478;805;M;20220810;20220921;1190000;R2;R;RESIDENCE;;AAE;;0;AS489594;
C;148;1645803;1;20220926 02:15;38/806683;
D;148;1645803;1;20220926 02:15;P;;;;;;
D;148;1645803;1;20220926 02:15;P;;;;;;
D;148;1645803;1;20220926 02:15;V;;;;;;
B;148;1656562;2;20220926 02:15;;;58;LITTLE PL;ALSTONVILLE;2477;980.1;M;20220818;20220919;765000;R2;R;RESIDENCE;;ADR;;0;AS481945;
C;148;1656562;2;20220926 02:15;103/240435;
D;148;1656562;2;20220926 02:15;P;;;;;;
D;148;1656562;2;20220926 02:15;P;;;;;;
D;148;1656562;2;20220926 02:15;V;;;;;;
B;148;1648701;3;20220926 02:15;;;90;SWIFT ST;BALLINA;2478;588.1;M;20220829;20220921;920000;R3;R;RESIDENCE;;DBE;;0;AS489451;
C;148;1648701;3;20220926 02:15;D/402323;
D;148;1648701;3;20220926 02:15;P;;;;;;
D;148;1648701;3;20220926 02:15;V;;;;;;
D;148;1648701;3;20220926 02:15;V;;;;;;
B;148;1646200;4;20220926 02:15;;;28;BENTINCK ST;BALLINA;2478;430;M;20220823;20220920;850000;R3;R;RESIDENCE;;DBE;;0;AS486670;
C;148;1646200;4;20220926 02:15;1/918370;
D;148;1646200;4;20220926 02:15;P;;;;;;
D;148;1646200;4;20220926 02:15;P;;;;;;
D;148;1646200;4;20220926 02:15;V;;;;;;
B;148;1654573;5;20220926 02:15;;;609;FERNLEIGH RD;FERNLEIGH;2479;4;H;20220827;20220919;2850000;RU1;R;RESIDENCE;;RHS;;0;AS482626;
C;148;1654573;5;20220926 02:15;4/258956;
D;148;1654573;5;20220926 02:15;P;;;;;;
D;148;1654573;5;20220926 02:15;V;;;;;;
D;148;1654573;5;20220926 02:15;V;;;;;;
B;148;1651979;6;20220926 02:15;;;13;STONEHENGE PL;LENNOX HEAD;2478;1913;M;20220719;20220916;1538000;R2;R;RESIDENCE;;LDL;;0;AS478069;
C;148;1651979;6;20220926 02:15;8/771712;
D;148;1651979;6;20220926 02:15;P;;;;;;
D;148;1651979;6;20220926 02:15;P;;;;;;
D;148;1651979;6;20220926 02:15;V;;;;;;
D;148;1651979;6;20220926 02:15;V;;;;;;
B;148;1644263;7;20220926 02:15;;6;13;CRANE ST;BALLINA;2478;118;M;20220721;20220919;640000;;R;RESIDENCE;6;;;0;AS482553;
C;148;1644263;7;20220926 02:15;6/SP64575;
D;148;1644263;7;20220926 02:15;P;;;;;;
D;148;1644263;7;20220926 02:15;V;;;;;;
D;148;1644263;7;20220926 02:15;V;;;;;;
B;148;1652410;8;20220926 02:15;;1;13;ISABELLA DR;SKENNARS HEAD;2478;194;M;20220805;20220916;980000;;R;RESIDENCE;1;;;0;AS479325;
C;148;1652410;8;20220926 02:15;1/SP47316;
D;148;1652410;8;20220926 02:15;P;;;;;;
D;148;1652410;8;20220926 02:15;V;;;;;;
B;148;1657680;9;20220926 02:15;;;36;VALLEY DR;ALSTONVILLE;2477;1996;M;20220812;20220921;1150000;R2;R;RESIDENCE;;ADR;;0;AS490099;
C;148;1657680;9;20220926 02:15;114/261579;
D;148;1657680;9;20220926 02:15;P;;;;;;
D;148;1657680;9;20220926 02:15;P;;;;;;
D;148;1657680;9;20220926 02:15;V;;;;;;
D;148;1657680;9;20220926 02:15;V;;;;;;
B;148;1658216;10;20220926 02:15;;2;3;ESKIMO CT;WOLLONGBAR;2477;453;M;20220823;20220921;735000;;R;RESIDENCE;2;;;0;AS489714;
C;148;1658216;10;20220926 02:15;2/SP38114;
D;148;1658216;10;20220926 02:15;P;;;;;;
D;148;1658216;10;20220926 02:15;V;;;;;;
B;148;1655759;11;20220926 02:15;;;12;ARROWSMITH AVE;ALSTONVILLE;2477;783;M;20220819;20220920;770000;R2;R;RESIDENCE;;ADR;;0;AS486639;
C;148;1655759;11;20220926 02:15;269/261194;
D;148;1655759;11;20220926 02:15;P;;;;;;
D;148;1655759;11;20220926 02:15;V;;;;;;
B;148;1655845;12;20220926 02:15;;;15;BROWN AVE;ALSTONVILLE;2477;927;M;20220805;20220916;925000;R2;R;RESIDENCE;;ADR;;0;AS478067;
C;148;1655845;12;20220926 02:15;187/244985;
D;148;1655845;12;20220926 02:15;P;;;;;;
D;148;1655845;12;20220926 02:15;P;;;;;;
D;148;1655845;12;20220926 02:15;V;;;;;;
D;148;1655845;12;20220926 02:15;V;;;;;;
B;148;3032123;13;20220926 02:15;;;57;THE RIDGEWAY;CUMBALUM;2478;800;M;20220623;20220916;1350000;R2;R;RESIDENCE;;AAF;;0;AS480619;
C;148;3032123;13;20220926 02:15;56/1058129;
D;148;3032123;13;20220926 02:15;P;;;;;;
D;148;3032123;13;20220926 02:15;P;;;;;;
D;148;3032123;13;20220926 02:15;V;;;;;;
D;148;3032123;13;20220926 02:15;V;;;;;;
B;148;3032040;14;20220926 02:15;;;53;DEADMANS CREEK RD;CUMBALUM;2478;1610;M;20220622;20220920;1425000;R2;R;RESIDENCE;;AAF;;0;AS488112;
C;148;3032040;14;20220926 02:15;4/1058129;
D;148;3032040;14;20220926 02:15;P;;;;;;
D;148;3032040;14;20220926 02:15;P;;;;;;
D;148;3032040;14;20220926 02:15;V;;;;;;
D;148;3032040;14;20220926 02:15;V;;;;;;
B;148;4033283;15;20220926 02:15;;;234;RIVER DR;EAST WARDELL;2477;9396;M;20220905;20220919;600000;RU1;R;RESIDENCE;;RHS;;0;AS483485;
C;148;4033283;15;20220926 02:15;9/1038254;
D;148;4033283;15;20220926 02:15;P;;;;;;
D;148;4033283;15;20220926 02:15;P;;;;;;
D;148;4033283;15;20220926 02:15;V;;;;;;
B;148;4442695;16;20220926 02:15;;;2;SPRING CREEK PL;WOLLONGBAR;2477;665.5;M;20220214;20220921;885000;R3;R;RESIDENCE;;WWW;;0;AS492090;
C;148;4442695;16;20220926 02:15;1/1287007;
D;148;4442695;16;20220926 02:15;P;;;;;;
D;148;4442695;16;20220926 02:15;V;;;;;;
B;148;4443789;17;20220926 02:15;;;216;BALLINA HEIGHTS DR;CUMBALUM;2478;480.5;M;20220807;20220921;323000;;V;VACANT LAND;;;;0;AS492588;
C;148;4443789;17;20220926 02:15;606/1280098;
D;148;4443789;17;20220926 02:15;P;;;;;;
D;148;4443789;17;20220926 02:15;V;;;;;;
B;148;3764075;18;20220926 02:15;;;8;HARRIER ST;BALLINA;2478;450.3;M;20220906;20220916;980000;R3;R;RESIDENCE;;DBE;;0;AS477772;
C;148;3764075;18;20220926 02:15;59/1191975;
D;148;3764075;18;20220926 02:15;P;;;;;;
D;148;3764075;18;20220926 02:15;V;;;;;;
D;148;3764075;18;20220926 02:15;V;;;;;;
B;148;3796096;19;20220926 02:15;;;16;BANNOCKBURN CT;CUMBALUM;2478;797.8;M;20220527;20220916;1475000;R2;R;RESIDENCE;;AAF;;0;AS480622;
C;148;3796096;19;20220926 02:15;381/1199596;
D;148;3796096;19;20220926 02:15;P;;;;;;
D;148;3796096;19;20220926 02:15;P;;;;;;
D;148;3796096;19;20220926 02:15;V;;;;;;
Z;97;19;19;57;
