A;RTSALEDATA;620;20220110 02:43;VALNET;
B;620;1283297;1;20220110 02:44;STRAYLEAVES;;21;CAIRO ST;KANDOS;2848;1.366;H;20210311;20210406;675000;RU1;R;RESIDENCE;;HEE;;0;AQ934228;
C;620;1283297;1;20220110 02:44;PT 9/562983 excluding Part CML 12;
D;620;1283297;1;20220110 02:44;P;;;;;;
D;620;1283297;1;20220110 02:44;P;;;;;;
D;620;1283297;1;20220110 02:44;V;;;;;;
D;620;1283297;1;20220110 02:44;V;;;;;;
B;620;3806657;2;20220110 02:44;;;46;QUEENS PINCH RD;SPRING FLAT;2850;39.02;H;20210819;20220106;2000000;RU4;R;RESIDENCE;;RHM;;0;AR780496;
C;620;3806657;2;20220110 02:44;1/849527 1/1200728;
D;620;3806657;2;20220110 02:44;P;;;;;;
D;620;3806657;2;20220110 02:44;P;;;;;;
D;620;3806657;2;20220110 02:44;V;;;;;;
D;620;3806657;2;20220110 02:44;V;;;;;;
Z;14;2;2;8;
