A;RTSALEDATA;004;20220321 03:37;VALNET;
B;004;160002;1;20220321 03:38;;;115;WATKINS RD;WANGI WANGI;2267;815.7;M;20220222;20220311;750000;R2;R;RESIDENCE;;WMB;;50;AR952036;
C;004;160002;1;20220321 03:38;295/8939;
D;004;160002;1;20220321 03:38;P;;;;;;
D;004;160002;1;20220321 03:38;P;;;;;;
D;004;160002;1;20220321 03:38;V;;;;;;
D;004;160002;1;20220321 03:38;V;;;;;;
B;004;4333265;2;20220321 03:38;;;45;ACCOLADE AVE;MORISSET;2264;3148;M;20210830;20220311;4100000;IN2;3;COMMERCIAL;;ISR;;0;AR956036;
C;004;4333265;2;20220321 03:38;608/1269060;
D;004;4333265;2;20220321 03:38;P;;;;;;
D;004;4333265;2;20220321 03:38;V;;;;;;
B;004;114921;3;20220321 03:38;;;11;KAREN AVE;GLENDALE;2285;719.4;M;20220129;20220311;790000;R2;R;RESIDENCE;;ACT;;0;AR956248;
C;004;114921;3;20220321 03:38;51/247342;
D;004;114921;3;20220321 03:38;P;;;;;;
D;004;114921;3;20220321 03:38;P;;;;;;
D;004;114921;3;20220321 03:38;V;;;;;;
D;004;114921;3;20220321 03:38;V;;;;;;
B;004;4413602;4;20220321 03:38;;;14;IRWIN LANE;COORANBONG;2265;450;M;20210416;20220311;288888;R2;V;VACANT LAND;;ANJ;;0;AR956254;
C;004;4413602;4;20220321 03:38;223/1273921;
D;004;4413602;4;20220321 03:38;P;;;;;;
D;004;4413602;4;20220321 03:38;P;;;;;;
D;004;4413602;4;20220321 03:38;V;;;;;;
B;004;120085;5;20220321 03:38;;;6;BIRRONG PL;CHARLESTOWN;2290;569.1;M;20220215;20220315;930000;R2;R;RESIDENCE;;AEN;;0;AR963766;
C;004;120085;5;20220321 03:38;46/203160;
D;004;120085;5;20220321 03:38;P;;;;;;
D;004;120085;5;20220321 03:38;V;;;;;;
B;004;3508980;6;20220321 03:38;;;12 A;FOURTH ST;BOOLAROO;2284;438.8;M;20220218;20220315;700000;R2;R;RESIDENCE;;LAA;;0;AR963769;
C;004;3508980;6;20220321 03:38;72/1149880;
D;004;3508980;6;20220321 03:38;P;;;;;;
D;004;3508980;6;20220321 03:38;V;;;;;;
D;004;3508980;6;20220321 03:38;V;;;;;;
B;004;164704;7;20220321 03:38;;;125;BURWOOD RD;WHITEBRIDGE;2290;806;M;20220114;20220209;1600000;R2;R;RESIDENCE;;AES;;0;AR875670;
C;004;164704;7;20220321 03:38;27/709212;
D;004;164704;7;20220321 03:38;P;;;;;;
D;004;164704;7;20220321 03:38;P;;;;;;
D;004;164704;7;20220321 03:38;V;;;;;;
D;004;164704;7;20220321 03:38;V;;;;;;
B;004;4412954;8;20220321 03:38;;;19;WELCH ST;WYEE;2259;552.5;M;20211130;20220311;525000;R2;R;RESIDENCE;;ANH;;0;AR952344;
C;004;4412954;8;20220321 03:38;611/1269183;
D;004;4412954;8;20220321 03:38;P;;;;;;
D;004;4412954;8;20220321 03:38;V;;;;;;
B;004;103849;9;20220321 03:38;;;17;VICTORIA ST;BELMONT;2280;600.7;M;20220204;20220311;790000;R3;R;RESIDENCE;;AZJ;;0;AR952509;
C;004;103849;9;20220321 03:38;16/13011;
D;004;103849;9;20220321 03:38;P;;;;;;
D;004;103849;9;20220321 03:38;P;;;;;;
D;004;103849;9;20220321 03:38;V;;;;;;
D;004;103849;9;20220321 03:38;V;;;;;;
B;004;165817;10;20220321 03:38;;;40;JAMES ST;WINDALE;2306;765.1;M;20220204;20220311;665000;R3;R;RESIDENCE;;AZZ;;0;AR952518;
C;004;165817;10;20220321 03:38;213/35985;
D;004;165817;10;20220321 03:38;P;;;;;;
D;004;165817;10;20220321 03:38;V;;;;;;
D;004;165817;10;20220321 03:38;V;;;;;;
B;004;4035675;11;20220321 03:38;;;24;KINGFISHER CCT;CAMS WHARF;2281;177.9;M;20220204;20220311;620000;SP3;R;RESIDENCE;;SRR;;0;AR952592;
C;004;4035675;11;20220321 03:38;6/285268;
D;004;4035675;11;20220321 03:38;P;;;;;;
D;004;4035675;11;20220321 03:38;V;;;;;;
B;004;4412955;12;20220321 03:38;;;21;WELCH ST;WYEE;2259;650;M;20210910;20220311;535000;R2;V;VACANT LAND;;ANH;;0;AR952450;
C;004;4412955;12;20220321 03:38;612/1269183;
D;004;4412955;12;20220321 03:38;P;;;;;;
D;004;4412955;12;20220321 03:38;V;;;;;;
B;004;141870;13;20220321 03:38;;;13;HELENA ST;BALCOLYN;2264;550.1;M;20220128;20220311;825000;R2;R;RESIDENCE;;ANR;;0;AR952695;
C;004;141870;13;20220321 03:38;2/22842;
D;004;141870;13;20220321 03:38;P;;;;;;
D;004;141870;13;20220321 03:38;P;;;;;;
D;004;141870;13;20220321 03:38;V;;;;;;
B;004;4412280;14;20220321 03:38;;;51;MOUNTAIN ASH DR;COORANBONG;2265;496.7;M;20210325;20220311;310000;;V;VACANT LAND;;;;0;AR952836;
C;004;4412280;14;20220321 03:38;107/1277949;
D;004;4412280;14;20220321 03:38;P;;;;;;
D;004;4412280;14;20220321 03:38;V;;;;;;
B;004;4412283;15;20220321 03:38;;;;MOUNTAIN ASH DR;COORANBONG;2265;190;M;20210325;20220311;350000;;V;VACANT LAND;;;;0;AR952839;
C;004;4412283;15;20220321 03:38;Of part formerly in 16/1109411;
D;004;4412283;15;20220321 03:38;P;;;;;;
D;004;4412283;15;20220321 03:38;V;;;;;;
D;004;4412283;15;20220321 03:38;V;;;;;;
D;004;4412283;15;20220321 03:38;V;;;;;;
B;004;4412282;16;20220321 03:38;;;58;MOUNTAIN ASH DR;COORANBONG;2265;460;M;20210325;20220311;350000;;V;VACANT LAND;;;;0;AR952839;
C;004;4412282;16;20220321 03:38;Of part formerly in 103/1222963;
D;004;4412282;16;20220321 03:38;P;;;;;;
D;004;4412282;16;20220321 03:38;V;;;;;;
B;004;136155;17;20220321 03:38;;;47;EARL ST;HOLMESVILLE;2286;809.4;M;20211119;20220314;390000;R2;R;RESIDENCE;;ACU;;0;AR960067;
C;004;136155;17;20220321 03:38;12/P/3442;
D;004;136155;17;20220321 03:38;P;;;;;;
D;004;136155;17;20220321 03:38;V;;;;;;
D;004;136155;17;20220321 03:38;V;;;;;;
B;004;4414092;18;20220321 03:38;;;12;CRAFT ST;WYEE;2259;552.5;M;20211215;20220315;525000;;R;RESIDENCE;;;;0;AR961347;
C;004;4414092;18;20220321 03:38;722/1277650;
D;004;4414092;18;20220321 03:38;P;;;;;;
D;004;4414092;18;20220321 03:38;P;;;;;;
D;004;4414092;18;20220321 03:38;V;;;;;;
B;004;3619552;19;20220321 03:38;;;1;CORMORANT CL;MURRAYS BEACH;2281;747;M;20211116;20220316;1500000;R1;R;RESIDENCE;;APK;;0;AR965733;
C;004;3619552;19;20220321 03:38;305/270485;
D;004;3619552;19;20220321 03:38;P;;;;;;
D;004;3619552;19;20220321 03:38;P;;;;;;
D;004;3619552;19;20220321 03:38;V;;;;;;
D;004;3619552;19;20220321 03:38;V;;;;;;
B;004;156009;20;20220321 03:38;;;65;SKYE POINT RD;COAL POINT;2283;923.2;M;20220212;20220316;1000000;R2;R;RESIDENCE;;AFR;;0;AR964542;
C;004;156009;20;20220321 03:38;4/204174;
D;004;156009;20;20220321 03:38;P;;;;;;
D;004;156009;20;20220321 03:38;P;;;;;;
D;004;156009;20;20220321 03:38;V;;;;;;
D;004;156009;20;20220321 03:38;V;;;;;;
