A;RTSALEDATA;007;20240624 01:05;VALNET;
B;007;4529633;1;20240624 01:05;;;44;CHIVERS CCT;MUSWELLBROOK;2333;501.6;M;20240508;20240619;425000;;R;RESIDENCE;2;;;0;AU168064;
C;007;4529633;1;20240624 01:05;2/SP107601;
D;007;4529633;1;20240624 01:05;P;;;;;;
D;007;4529633;1;20240624 01:05;P;;;;;;
D;007;4529633;1;20240624 01:05;V;;;;;;
B;007;4557038;2;20240624 01:05;;;5;FERNDALE RD;YARRAWA;2328;84.63;H;20240508;20240612;520000;;3;FARM;;;;0;AU146240;
C;007;4557038;2;20240624 01:05;5/1253186;
D;007;4557038;2;20240624 01:05;P;;;;;;
D;007;4557038;2;20240624 01:05;P;;;;;;
D;007;4557038;2;20240624 01:05;V;;;;;;
B;007;198964;3;20240624 01:05;;;47;HUMPHRIES ST;MUSWELLBROOK;2333;689.2;M;20240607;20240614;240000;R1;R;RESIDENCE;;AT;;0;AU155289;
C;007;198964;3;20240624 01:05;146/242024;
D;007;198964;3;20240624 01:05;P;;;;;;
D;007;198964;3;20240624 01:05;P;;;;;;
D;007;198964;3;20240624 01:05;V;;;;;;
D;007;198964;3;20240624 01:05;V;;;;;;
B;007;198430;4;20240624 01:05;;;34;DUMARESQ ST;MUSWELLBROOK;2333;733.5;M;20240509;20240614;425000;R1;R;RESIDENCE;;AT;;0;AU154406;
C;007;198430;4;20240624 01:05;98/38328;
D;007;198430;4;20240624 01:05;P;;;;;;
D;007;198430;4;20240624 01:05;V;;;;;;
B;007;3134043;5;20240624 01:05;;;19;WEEMALA PL;MUSWELLBROOK;2333;920.2;M;20240515;20240620;630000;R1;R;RESIDENCE;;AB;;0;AU172471;
C;007;3134043;5;20240624 01:05;109/1075666;
D;007;3134043;5;20240624 01:05;P;;;;;;
D;007;3134043;5;20240624 01:05;V;;;;;;
D;007;3134043;5;20240624 01:05;V;;;;;;
B;007;3988587;6;20240624 01:05;;;7;SEPOY CRES;MUSWELLBROOK;2333;;;20240507;20240618;500000;;R;RESIDENCE;1;;;0;AU164823;
C;007;3988587;6;20240624 01:05;1/SP90634;
D;007;3988587;6;20240624 01:05;P;;;;;;
D;007;3988587;6;20240624 01:05;P;;;;;;
D;007;3988587;6;20240624 01:05;V;;;;;;
B;007;3988587;7;20240624 01:05;;;7;SEPOY CRES;MUSWELLBROOK;2333;;;20240507;20240618;500000;;R;RESIDENCE;2;;;0;AU164922;
C;007;3988587;7;20240624 01:05;2/SP90634;
D;007;3988587;7;20240624 01:05;P;;;;;;
D;007;3988587;7;20240624 01:05;V;;;;;;
B;007;4359544;8;20240624 01:05;;;182;SKELLATAR STOCK RTE;MUSWELLBROOK;2333;5004;M;20240509;20240620;1115000;R5;R;RESIDENCE;;AZ;;0;AU172482;
C;007;4359544;8;20240624 01:05;251/1207507;
D;007;4359544;8;20240624 01:05;P;;;;;;
D;007;4359544;8;20240624 01:05;P;;;;;;
D;007;4359544;8;20240624 01:05;V;;;;;;
Z;41;8;8;23;
