A;RTSALEDATA;124;20220613 01:11;VALNET;
B;124;1268892;1;20220613 01:11;;;1;COLLWOOD CRES;ORANGE;2800;569.1;M;20220503;20220607;700000;R1;R;RESIDENCE;;AGS;;0;AS196025;
C;124;1268892;1;20220613 01:11;36/39132;
D;124;1268892;1;20220613 01:11;P;;;;;;
D;124;1268892;1;20220613 01:11;V;;;;;;
B;124;1276901;2;20220613 01:11;;;128;PHILLIP ST;ORANGE;2800;720.8;M;20220502;20220607;630000;R1;R;RESIDENCE;;AGM;;0;AS195365;
C;124;1276901;2;20220613 01:11;22/531452;
D;124;1276901;2;20220613 01:11;P;;;;;;
D;124;1276901;2;20220613 01:11;V;;;;;;
D;124;1276901;2;20220613 01:11;V;;;;;;
B;124;1269029;3;20220613 01:11;;;140;CORONATION DR;ORANGE;2800;809.4;M;20220414;20220603;930000;R2;R;RESIDENCE;;ALW;;0;AS187523;
C;124;1269029;3;20220613 01:11;212/232955;
D;124;1269029;3;20220613 01:11;P;;;;;;
D;124;1269029;3;20220613 01:11;P;;;;;;
D;124;1269029;3;20220613 01:11;V;;;;;;
D;124;1269029;3;20220613 01:11;V;;;;;;
B;124;1274492;4;20220613 01:11;;;102;MARCH ST;ORANGE;2800;412.6;M;20220505;20220608;1387500;R1;R;RESIDENCE;;AGC;;0;AS198667;
C;124;1274492;4;20220613 01:11;1/1085785;
D;124;1274492;4;20220613 01:11;P;;;;;;
D;124;1274492;4;20220613 01:11;P;;;;;;
D;124;1274492;4;20220613 01:11;V;;;;;;
B;124;1274587;5;20220613 01:11;;2;124;MARGARET ST;ORANGE;2800;;;20220427;20220608;120000;;R;RESIDENCE;2;;;0;AS198874;
C;124;1274587;5;20220613 01:11;2/SP11927;
D;124;1274587;5;20220613 01:11;P;;;;;;
D;124;1274587;5;20220613 01:11;V;;;;;;
B;124;1277379;6;20220613 01:11;;;50;PRINCE ST;ORANGE;2800;694.9;M;20220311;20220609;1400000;R1;R;RESIDENCE;;AGC;;0;AS204187;
C;124;1277379;6;20220613 01:11;1/194306;
D;124;1277379;6;20220613 01:11;P;;;;;;
D;124;1277379;6;20220613 01:11;V;;;;;;
D;124;1277379;6;20220613 01:11;V;;;;;;
B;124;1266526;7;20220613 01:11;;;112;ANSON ST;ORANGE;2800;891.6;M;20220513;20220603;675000;R1;R;RESIDENCE;;AGS;;0;AS187904;
C;124;1266526;7;20220613 01:11;1/220822;
D;124;1266526;7;20220613 01:11;P;;;;;;
D;124;1266526;7;20220613 01:11;P;;;;;;
D;124;1266526;7;20220613 01:11;V;;;;;;
D;124;1266526;7;20220613 01:11;V;;;;;;
B;124;3439884;8;20220613 01:11;;;11;WINDRED ST;ORANGE;2800;3809;M;20220420;20220601;950000;R1;R;RESIDENCE;;AGU;;0;AS179862;
C;124;3439884;8;20220613 01:11;1/1133360;
D;124;3439884;8;20220613 01:11;P;;;;;;
D;124;3439884;8;20220613 01:11;V;;;;;;
B;124;4137447;9;20220613 01:11;;;18;SCARBOROUGH ST;ORANGE;2800;650.8;M;20220420;20220603;795000;R1;R;RESIDENCE;;AGV;;0;AS190035;
C;124;4137447;9;20220613 01:11;210/1245015;
D;124;4137447;9;20220613 01:11;P;;;;;;
D;124;4137447;9;20220613 01:11;P;;;;;;
D;124;4137447;9;20220613 01:11;V;;;;;;
D;124;4137447;9;20220613 01:11;V;;;;;;
B;124;1277430;10;20220613 01:11;;;14;PRUNUS AVE;ORANGE;2800;670.3;M;20220423;20220603;610000;R1;R;RESIDENCE;;AGS;;0;AS190295;
C;124;1277430;10;20220613 01:11;64/238299;
D;124;1277430;10;20220613 01:11;P;;;;;;
D;124;1277430;10;20220613 01:11;P;;;;;;
D;124;1277430;10;20220613 01:11;V;;;;;;
B;124;1269561;11;20220613 01:11;;;115;DALTON ST;ORANGE;2800;556.4;M;20220513;20220606;580000;R1;R;RESIDENCE;;AGM;;0;AS193109;
