A;RTSALEDATA;118;20220704 01:13;VALNET;
B;118;1250597;1;20220704 01:13;;;34;BURTON ST;BLAYNEY;2799;499.5;M;20220517;20220628;370000;R1;R;RESIDENCE;;BAT;;0;AS257334;
C;118;1250597;1;20220704 01:13;24/216068;
D;118;1250597;1;20220704 01:13;P;;;;;;
D;118;1250597;1;20220704 01:13;V;;;;;;
B;118;1253178;2;20220704 01:13;;;39;NAYLOR ST;CARCOAR;2791;354.1;M;20220414;20220630;340000;RU5;R;RESIDENCE;;ZVC;;0;AS265445;
C;118;1253178;2;20220704 01:13;1/155433;
D;118;1253178;2;20220704 01:13;P;;;;;;
D;118;1253178;2;20220704 01:13;V;;;;;;
D;118;1253178;2;20220704 01:13;V;;;;;;
B;118;1251334;3;20220704 01:13;;;56;PALMER ST;BLAYNEY;2799;891.6;M;20220511;20220630;75000;R1;R;RESIDENCE;;BAK;;50;AS268494;
C;118;1251334;3;20220704 01:13;3/240960;
D;118;1251334;3;20220704 01:13;P;;;;;;
D;118;1251334;3;20220704 01:13;V;;;;;;
D;118;1251334;3;20220704 01:13;V;;;;;;
B;118;1251352;4;20220704 01:13;;;1;PALMER ST;BLAYNEY;2799;1.782;H;20220331;20220630;1150000;R5;R;RESIDENCE;;BLR;;0;AS264947;
C;118;1251352;4;20220704 01:13;4/1005173;
D;118;1251352;4;20220704 01:13;P;;;;;;
D;118;1251352;4;20220704 01:13;P;;;;;;
D;118;1251352;4;20220704 01:13;V;;;;;;
B;118;3382800;5;20220704 01:13;;;22;CARCOAR ST;BLAYNEY;2799;609;M;20220427;20220624;445000;R1;R;RESIDENCE;;BAR;;0;AS250247;
C;118;3382800;5;20220704 01:13;1/1126050;
D;118;3382800;5;20220704 01:13;P;;;;;;
D;118;3382800;5;20220704 01:13;V;;;;;;
B;118;3706439;6;20220704 01:13;;;3;STABBACK ST;MILLTHORPE;2798;367;M;20220506;20220624;535000;;R;RESIDENCE;1;;;0;AS245889;
C;118;3706439;6;20220704 01:13;1/SP88111;
D;118;3706439;6;20220704 01:13;P;;;;;;
D;118;3706439;6;20220704 01:13;V;;;;;;
D;118;3706439;6;20220704 01:13;V;;;;;;
B;118;4432351;7;20220704 01:13;;;;RODD ST;CARCOAR;2791;2023.5;M;20220607;20220624;100000;;V;VACANT LAND;;;;0;AS250244;
C;118;4432351;7;20220704 01:13;9/14/758225;
D;118;4432351;7;20220704 01:13;P;;;;;;
D;118;4432351;7;20220704 01:13;V;;;;;;
D;118;4432351;7;20220704 01:13;V;;;;;;
B;118;4423968;8;20220704 01:13;;;4;GEORGE ST;NEWBRIDGE;2795;1555;M;20220518;20220629;300000;RU1;R;RESIDENCE;;RSE;;0;AS262164;
C;118;4423968;8;20220704 01:13;78/1105110;
D;118;4423968;8;20220704 01:13;P;;;;;;
D;118;4423968;8;20220704 01:13;V;;;;;;
B;118;4423970;9;20220704 01:13;;;8;GEORGE ST;NEWBRIDGE;2795;3651.75;M;20220518;20220629;300000;R5;R;RESIDENCE;;RVW;;0;AS262164;
C;118;4423970;9;20220704 01:13;1, 2, 3, 4/1087493 3/1105106;
D;118;4423970;9;20220704 01:13;P;;;;;;
D;118;4423970;9;20220704 01:13;V;;;;;;
Z;43;9;9;23;
