A;RTSALEDATA;065;20210315 01:00;VALNET;
B;065;4110142;1;20210315 01:00;;4;9;WANDOO ST;LEETON;2705;205.7;M;20210208;20210305;305000;;R;RESIDENCE;4;;;0;AQ849179;
C;065;4110142;1;20210315 01:00;4/SP97053;
D;065;4110142;1;20210315 01:00;P;;;;;;
D;065;4110142;1;20210315 01:00;V;;;;;;
B;065;541086;2;20210315 01:00;;;12;MCCAUGHEY PL;YANCO;2703;807.2;M;20210129;20210305;175000;R2;R;RESIDENCE;;AAY;;0;AQ849816;
C;065;541086;2;20210315 01:00;12/614323;
D;065;541086;2;20210315 01:00;P;;;;;;
D;065;541086;2;20210315 01:00;V;;;;;;
D;065;541086;2;20210315 01:00;V;;;;;;
B;065;538919;3;20210315 01:00;;;98;RAILWAY AVE;LEETON;2705;746.1;M;20210211;20210311;246000;R1;R;RESIDENCE;;AAS;;0;AQ864402;
C;065;538919;3;20210315 01:00;12/238830;
D;065;538919;3;20210315 01:00;P;;;;;;
D;065;538919;3;20210315 01:00;P;;;;;;
D;065;538919;3;20210315 01:00;V;;;;;;
B;065;539170;4;20210315 01:00;;;10;TERAMO ST;LEETON;2705;1076;M;20210210;20210310;422500;R1;R;RESIDENCE;;AAN;;0;AQ860004;
C;065;539170;4;20210315 01:00;18/815968;
D;065;539170;4;20210315 01:00;P;;;;;;
D;065;539170;4;20210315 01:00;P;;;;;;
D;065;539170;4;20210315 01:00;V;;;;;;
B;065;537634;5;20210315 01:00;;;16;CUDGERIE AVE;LEETON;2705;1088;M;20210205;20210305;230000;R1;R;RESIDENCE;;AAS;;0;AQ849606;
C;065;537634;5;20210315 01:00;9/71/758606;
D;065;537634;5;20210315 01:00;P;;;;;;
D;065;537634;5;20210315 01:00;V;;;;;;
D;065;537634;5;20210315 01:00;V;;;;;;
B;065;538036;6;20210315 01:00;FARM NO 2012;;10;HILLVIEW PL;LEETON;2705;1808;M;20210211;20210311;468000;R2;R;RESIDENCE;;ALD;;0;AQ864263;
C;065;538036;6;20210315 01:00;22/839579;
D;065;538036;6;20210315 01:00;P;;;;;;
D;065;538036;6;20210315 01:00;V;;;;;;
D;065;538036;6;20210315 01:00;V;;;;;;
D;065;538036;6;20210315 01:00;V;;;;;;
B;065;540222;7;20210315 01:00;FARM 633;;15;GIDGELL ST;YANCO;2703;7297;M;20210205;20210305;75000;R2;V;VACANT LAND;;AAY;;0;AQ849314;
C;065;540222;7;20210315 01:00;307/751745;
D;065;540222;7;20210315 01:00;P;;;;;;
D;065;540222;7;20210315 01:00;P;;;;;;
D;065;540222;7;20210315 01:00;V;;;;;;
B;065;538420;8;20210315 01:00;;;2 A;CARABEEN AVE;LEETON;2705;828.3;M;20210210;20210310;274000;R1;R;RESIDENCE;;AAS;;0;AQ860007;
C;065;538420;8;20210315 01:00;24/66/758606;
D;065;538420;8;20210315 01:00;P;;;;;;
D;065;538420;8;20210315 01:00;P;;;;;;
D;065;538420;8;20210315 01:00;V;;;;;;
D;065;538420;8;20210315 01:00;V;;;;;;
Z;43;8;8;25;
