A;RTSALEDATA;207;20220808 01:12;VALNET;
B;207;2013534;1;20220808 01:12;;17;29;PRINCE ST;RANDWICK;2031;57;M;20220618;20220801;750000;;R;RESIDENCE;17;;;0;AS352604;
C;207;2013534;1;20220808 01:12;17/SP10159;
D;207;2013534;1;20220808 01:12;P;;;;;;
D;207;2013534;1;20220808 01:12;V;;;;;;
D;207;2013534;1;20220808 01:12;V;;;;;;
B;207;2000548;2;20220808 01:12;;4;2;HEREWARD ST;MAROUBRA;2035;57.6;M;20220702;20220802;850000;;R;RESIDENCE;4;;;0;AS354584;
C;207;2000548;2;20220808 01:12;4/SP820;
D;207;2000548;2;20220808 01:12;P;;;;;;
D;207;2000548;2;20220808 01:12;V;;;;;;
B;207;2005842;3;20220808 01:12;;;32;MARKET ST;RANDWICK;2031;607;M;20220128;20220728;8250000;R2;R;RESIDENCE;;ALA;;0;AS343883;
C;207;2005842;3;20220808 01:12;4/1136980;
D;207;2005842;3;20220808 01:12;P;;;;;;
D;207;2005842;3;20220808 01:12;V;;;;;;
D;207;2005842;3;20220808 01:12;V;;;;;;
B;207;2019409;4;20220808 01:12;;3;61;WENTWORTH ST;RANDWICK;2031;100;M;20220603;20220802;1095000;;R;RESIDENCE;3;;;0;AS358103;
C;207;2019409;4;20220808 01:12;3/SP31767;
D;207;2019409;4;20220808 01:12;P;;;;;;
D;207;2019409;4;20220808 01:12;P;;;;;;
D;207;2019409;4;20220808 01:12;V;;;;;;
D;207;2019409;4;20220808 01:12;V;;;;;;
B;207;2011817;5;20220808 01:12;;;43;O'CONNELL AVE;MATRAVILLE;2036;556.4;M;20220618;20220801;1980000;R2;R;RESIDENCE;;ALN;;0;AS352139;
C;207;2011817;5;20220808 01:12;56/35427;
D;207;2011817;5;20220808 01:12;P;;;;;;
D;207;2011817;5;20220808 01:12;P;;;;;;
D;207;2011817;5;20220808 01:12;V;;;;;;
D;207;2011817;5;20220808 01:12;V;;;;;;
B;207;2019773;6;20220808 01:12;;3;40;WILLIS ST;KINGSFORD;2032;76.2;M;20220617;20220729;850000;;R;RESIDENCE;3;;;0;AS347658;
C;207;2019773;6;20220808 01:12;3/SP1305;
D;207;2019773;6;20220808 01:12;P;;;;;;
D;207;2019773;6;20220808 01:12;V;;;;;;
B;207;2001283;7;20220808 01:12;;3;38 A;BORRODALE RD;KINGSFORD;2032;;;20220618;20220729;1245000;;R;RESIDENCE;3;;;0;AS348215;
C;207;2001283;7;20220808 01:12;3/SP20320;
D;207;2001283;7;20220808 01:12;P;;;;;;
D;207;2001283;7;20220808 01:12;P;;;;;;
D;207;2001283;7;20220808 01:12;V;;;;;;
