A;RTSALEDATA;192;20210823 01:29;VALNET;
B;192;1867744;1;20210823 01:30;;;82;WALKER ST;MUNGINDI;2406;809.4;M;20210624;20210812;55000;RU5;R;RESIDENCE;;AVM;;0;AR326965;
C;192;1867744;1;20210823 01:30;3/208799;
D;192;1867744;1;20210823 01:30;P;;;;;;N;
D;192;1867744;1;20210823 01:30;V;;;;;;N;
B;192;1867107;2;20210823 01:30;;;6;TIRZAH ST;MOREE;2400;2106;M;20210723;20210813;630000;R2;R;RESIDENCE;;AMH;;0;AR331116;
C;192;1867107;2;20210823 01:30;10/219499;
D;192;1867107;2;20210823 01:30;P;;;;;;N;
D;192;1867107;2;20210823 01:30;P;;;;;;N;
D;192;1867107;2;20210823 01:30;V;;;;;;N;
D;192;1867107;2;20210823 01:30;V;;;;;;N;
B;192;1867269;3;20210823 01:30;;;337;WARIALDA ST;MOREE;2400;1012;M;20210713;20210813;160000;R1;R;RESIDENCE;;AMB;;0;AR331214;
C;192;1867269;3;20210823 01:30;E/19125;
D;192;1867269;3;20210823 01:30;P;;;;;;N;
D;192;1867269;3;20210823 01:30;P;;;;;;N;
D;192;1867269;3;20210823 01:30;V;;;;;;N;
B;192;1867879;4;20210823 01:30;;;65;SIMPSON ST;BOGGABILLA;2409;4009;M;20210730;20210817;130000;RU5;R;RESIDENCE;;AVB;;0;AR342942;
C;192;1867879;4;20210823 01:30;9, 10/14/758127;
D;192;1867879;4;20210823 01:30;P;;;;;;N;
D;192;1867879;4;20210823 01:30;V;;;;;;N;
D;192;1867879;4;20210823 01:30;V;;;;;;N;
B;192;1867291;5;20210823 01:30;;;389;WARIALDA ST;MOREE;2400;866.3;M;20210705;20210818;270000;R1;R;RESIDENCE;;AMB;;0;AR348274;
C;192;1867291;5;20210823 01:30;34/207483;
D;192;1867291;5;20210823 01:30;P;;;;;;N;
D;192;1867291;5;20210823 01:30;V;;;;;;N;
D;192;1867291;5;20210823 01:30;V;;;;;;N;
B;192;1863921;6;20210823 01:30;;;98;AMAROO DR;MOREE;2400;999.1;M;20210705;20210816;240000;R2;R;RESIDENCE;;AMA;;0;AR338460;
C;192;1863921;6;20210823 01:30;1/253977;
D;192;1863921;6;20210823 01:30;P;;;;;;N;
D;192;1863921;6;20210823 01:30;P;;;;;;N;
D;192;1863921;6;20210823 01:30;V;;;;;;N;
B;192;1864742;7;20210823 01:30;;;363;BOSTON ST;MOREE;2400;879;M;20210702;20210813;155000;R1;R;RESIDENCE;;AMW;;0;AR331768;
C;192;1864742;7;20210823 01:30;3/216123;
D;192;1864742;7;20210823 01:30;P;;;;;;N;
D;192;1864742;7;20210823 01:30;V;;;;;;N;
B;192;1869572;8;20210823 01:30;BELBOWRIE;;19;TARRAWINGEE RD;MOREE;2400;2.5;H;20210730;20210813;930000;R5;R;RESIDENCE;;RLL;;0;AR331962;
C;192;1869572;8;20210823 01:30;25/800958;
D;192;1869572;8;20210823 01:30;P;;;;;;N;
D;192;1869572;8;20210823 01:30;P;;;;;;N;
D;192;1869572;8;20210823 01:30;V;;;;;;N;
D;192;1869572;8;20210823 01:30;V;;;;;;N;
