A;RTSALEDATA;083;20240708 01:06;VALNET;
B;083;678677;1;20240708 01:06;;1;6 A;BARONS CRES;HUNTERS HILL;2110;;;20240412;20240628;1995000;;R;RESIDENCE;1;;;0;AU197521;
C;083;678677;1;20240708 01:06;1/SP34231;
D;083;678677;1;20240708 01:06;P;;;;;;
D;083;678677;1;20240708 01:06;P;;;;;;
D;083;678677;1;20240708 01:06;V;;;;;;
D;083;678677;1;20240708 01:06;V;;;;;;
B;083;682150;2;20240708 01:06;;;143;RYDE RD;HUNTERS HILL;2110;947.8;M;20240426;20240628;4150000;R2;R;RESIDENCE;;EAH;;0;AU199359;
C;083;682150;2;20240708 01:06;7, 8/17501;
D;083;682150;2;20240708 01:06;P;;;;;;
D;083;682150;2;20240708 01:06;P;;;;;;
D;083;682150;2;20240708 01:06;V;;;;;;
Z;13;2;2;7;
