A;RTSALEDATA;124;20221212 01:05;VALNET;
B;124;1266439;1;20221212 01:05;;;272;ANSON ST;ORANGE;2800;1032;M;20221027;20221201;1925000;R1;3;COMMERCIAL;;AGC;;0;AS683581;
C;124;1266439;1;20221212 01:05;261/609895;
D;124;1266439;1;20221212 01:05;P;;;;;;
D;124;1266439;1;20221212 01:05;P;;;;;;
D;124;1266439;1;20221212 01:05;V;;;;;;
D;124;1266439;1;20221212 01:05;V;;;;;;
B;124;3423709;2;20221212 01:05;;;3;EMMAVILLE ST;ORANGE;2800;819.6;M;20221109;20221207;760000;R1;R;RESIDENCE;;AGV;;0;AS699508;
C;124;3423709;2;20221212 01:05;201/1130931;
D;124;3423709;2;20221212 01:05;P;;;;;;
D;124;3423709;2;20221212 01:05;P;;;;;;
D;124;3423709;2;20221212 01:05;P;;;;;;
D;124;3423709;2;20221212 01:05;P;;;;;;
D;124;3423709;2;20221212 01:05;V;;;;;;
D;124;3423709;2;20221212 01:05;V;;;;;;
B;124;1274877;3;20221212 01:05;;17;115;MATTHEWS AVE;ORANGE;2800;;;20221031;20221202;440000;;R;RESIDENCE;20;;;0;AS685689;
C;124;1274877;3;20221212 01:05;20/SP63361;
D;124;1274877;3;20221212 01:05;P;;;;;;
D;124;1274877;3;20221212 01:05;V;;;;;;
D;124;1274877;3;20221212 01:05;V;;;;;;
B;124;1277834;4;20221212 01:05;;;143;SALE ST;ORANGE;2800;806.8;M;20221021;20221202;1550000;R1;R;RESIDENCE;;AGM;;0;AS686040;
C;124;1277834;4;20221212 01:05;4/13696;
D;124;1277834;4;20221212 01:05;P;;;;;;
D;124;1277834;4;20221212 01:05;P;;;;;;
D;124;1277834;4;20221212 01:05;V;;;;;;
D;124;1277834;4;20221212 01:05;V;;;;;;
B;124;1267039;5;20221212 01:05;;;123;BATHURST RD;ORANGE;2800;632.3;M;20221104;20221202;600000;R1;R;RESIDENCE;;AGE;;0;AS686937;
C;124;1267039;5;20221212 01:05;7/20946;
D;124;1267039;5;20221212 01:05;P;;;;;;
D;124;1267039;5;20221212 01:05;P;;;;;;
D;124;1267039;5;20221212 01:05;V;;;;;;
D;124;1267039;5;20221212 01:05;V;;;;;;
B;124;1267152;6;20221212 01:05;;;22;BENELONG PL;ORANGE;2800;784.1;M;20221024;20221205;680000;R1;R;RESIDENCE;;AGS;;0;AS689781;
C;124;1267152;6;20221212 01:05;24/241304;
D;124;1267152;6;20221212 01:05;P;;;;;;
D;124;1267152;6;20221212 01:05;V;;;;;;
B;124;1275513;7;20221212 01:05;;;59;MOULDER ST;ORANGE;2800;486.9;M;20221104;20221205;750000;R1;R;RESIDENCE;;AGC;;0;AS692907;
C;124;1275513;7;20221212 01:05;4/150633;
D;124;1275513;7;20221212 01:05;P;;;;;;
D;124;1275513;7;20221212 01:05;P;;;;;;
D;124;1275513;7;20221212 01:05;V;;;;;;
B;124;1275681;8;20221212 01:05;;;9;MURRABA CL;ORANGE;2800;777.2;M;20221014;20221207;735000;R2;R;RESIDENCE;;ALS;;0;AS700974;
C;124;1275681;8;20221212 01:05;15/249620;
D;124;1275681;8;20221212 01:05;P;;;;;;
D;124;1275681;8;20221212 01:05;V;;;;;;
B;124;1275753;9;20221212 01:05;;;5;NANCY PL;ORANGE;2800;935.2;M;20221028;20221202;730000;R2;R;RESIDENCE;;ALC;;0;AS688056;
C;124;1275753;9;20221212 01:05;137/788533;
D;124;1275753;9;20221212 01:05;P;;;;;;
D;124;1275753;9;20221212 01:05;V;;;;;;
D;124;1275753;9;20221212 01:05;V;;;;;;
B;124;1267709;10;20221212 01:05;;;13;BUNA ST;ORANGE;2800;373.1;M;20221026;20221207;300000;R2;R;RESIDENCE;;ALG;;0;AS699357;
C;124;1267709;10;20221212 01:05;78/25621;
D;124;1267709;10;20221212 01:05;P;;;;;;
D;124;1267709;10;20221212 01:05;P;;;;;;
D;124;1267709;10;20221212 01:05;V;;;;;;
D;124;1267709;10;20221212 01:05;V;;;;;;
B;124;1267832;11;20221212 01:05;;;49;BYNG ST;ORANGE;2800;613.2;M;20221108;20221207;1550000;R1;R;RESIDENCE;;AGC;;0;AS698207;
C;124;1267832;11;20221212 01:05;1/799167;
D;124;1267832;11;20221212 01:05;P;;;;;;
D;124;1267832;11;20221212 01:05;P;;;;;;
D;124;1267832;11;20221212 01:05;V;;;;;;
