A;RTSALEDATA;216;20210419 01:02;VALNET;
B;216;2820777;1;20210419 01:02;;5;42;LUCASVILLE RD;GLENBROOK;2773;;;20210218;20210415;970000;;R;RESIDENCE;5;;;0;AQ963374;
C;216;2820777;1;20210419 01:02;5/SP68084;
D;216;2820777;1;20210419 01:02;P;;;;;;
D;216;2820777;1;20210419 01:02;P;;;;;;
D;216;2820777;1;20210419 01:02;V;;;;;;
D;216;2820777;1;20210419 01:02;V;;;;;;
B;216;2978788;2;20210419 01:02;;1;42;GROSE ST;LEURA;2780;207;M;20210224;20210414;770000;;R;RESIDENCE;1;;;0;AQ957663;
C;216;2978788;2;20210419 01:02;1/SP69456;
D;216;2978788;2;20210419 01:02;P;;;;;;
D;216;2978788;2;20210419 01:02;V;;;;;;
D;216;2978788;2;20210419 01:02;V;;;;;;
B;216;2253844;3;20210419 01:02;;;14;EASTERN AVE;HAZELBROOK;2779;1043;M;20210209;20210412;180000;E4;V;VACANT LAND;;HZL;;0;AQ950205;
C;216;2253844;3;20210419 01:02;49/10759;
D;216;2253844;3;20210419 01:02;P;;;;;;
D;216;2253844;3;20210419 01:02;P;;;;;;
D;216;2253844;3;20210419 01:02;V;;;;;;
B;216;2243355;4;20210419 01:02;;;25;BRIGHTLANDS AVE;BLACKHEATH;2785;836.22;M;20210303;20210414;615000;E4;R;RESIDENCE;;BLH;;0;AQ959882;
C;216;2243355;4;20210419 01:02;59/7311;
D;216;2243355;4;20210419 01:02;P;;;;;;
D;216;2243355;4;20210419 01:02;P;;;;;;
D;216;2243355;4;20210419 01:02;V;;;;;;
B;216;2245979;5;20210419 01:02;;;10;WARAGIL ST;BLACKHEATH;2785;417.3;M;20210226;20210409;720000;R2;R;RESIDENCE;;BLC;;0;AQ945495;
C;216;2245979;5;20210419 01:02;4/11870;
D;216;2245979;5;20210419 01:02;P;;;;;;
D;216;2245979;5;20210419 01:02;P;;;;;;
D;216;2245979;5;20210419 01:02;V;;;;;;
B;216;2270097;6;20210419 01:02;;;2;COOLABAH RD;VALLEY HEIGHTS;2777;1233;M;20210227;20210412;663500;E4;R;RESIDENCE;;VHL;;0;AQ949740;
C;216;2270097;6;20210419 01:02;13/27083;
D;216;2270097;6;20210419 01:02;P;;;;;;
D;216;2270097;6;20210419 01:02;P;;;;;;
