A;RTSALEDATA;151;20210719 01:03;VALNET;
B;151;1681296;1;20210719 01:03;;;6;JOHNSTON ST;CASINO;2470;910.5;M;20210701;20210714;335000;R1;R;RESIDENCE;;ACC;;0;AR240479;
C;151;1681296;1;20210719 01:03;10/5/7295;
D;151;1681296;1;20210719 01:03;P;;;;;;
D;151;1681296;1;20210719 01:03;P;;;;;;
D;151;1681296;1;20210719 01:03;V;;;;;;
B;151;1682349;2;20210719 01:03;;;7;ROSEWOOD AVE;CASINO;2470;688.8;M;20210615;20210713;395000;R1;R;RESIDENCE;;AJJ;;0;AR235710;
C;151;1682349;2;20210719 01:03;85/262923;
D;151;1682349;2;20210719 01:03;P;;;;;;
D;151;1682349;2;20210719 01:03;P;;;;;;
D;151;1682349;2;20210719 01:03;V;;;;;;
D;151;1682349;2;20210719 01:03;V;;;;;;
B;151;1681487;3;20210719 01:03;;;60;LENNOX ST;CASINO;2470;752.5;M;20210615;20210713;392000;R1;R;RESIDENCE;;ADD;;0;AR235701;
C;151;1681487;3;20210719 01:03;5/38202;
D;151;1681487;3;20210719 01:03;P;;;;;;
D;151;1681487;3;20210719 01:03;V;;;;;;
D;151;1681487;3;20210719 01:03;V;;;;;;
B;151;1682115;4;20210719 01:03;;;109;QUEENSLAND RD;CASINO;2470;663.9;M;20210714;20210714;220000;R1;R;RESIDENCE;;AGG;;0;AR240588;
C;151;1682115;4;20210719 01:03;2/515818;
D;151;1682115;4;20210719 01:03;P;;;;;;
D;151;1682115;4;20210719 01:03;V;;;;;;
D;151;1682115;4;20210719 01:03;V;;;;;;
D;151;1682115;4;20210719 01:03;V;;;;;;
D;151;1682115;4;20210719 01:03;V;;;;;;
B;151;1680045;5;20210719 01:03;;;51;DIARY ST;CASINO;2470;733.5;M;20210621;20210715;470000;R1;R;RESIDENCE;;ACC;;0;AR242566;
C;151;1680045;5;20210719 01:03;A/301488;
D;151;1680045;5;20210719 01:03;P;;;;;;
D;151;1680045;5;20210719 01:03;P;;;;;;
D;151;1680045;5;20210719 01:03;V;;;;;;
B;151;4159739;6;20210719 01:03;;;1120;WOODBURN CORAKI RD;BUNGAWALBIN;2469;22.26;H;20210615;20210713;985000;RU1;R;RESIDENCE;;RGR;;0;AR235594;
C;151;4159739;6;20210719 01:03;49/755603;
D;151;4159739;6;20210719 01:03;P;;;;;;
D;151;4159739;6;20210719 01:03;P;;;;;;
D;151;4159739;6;20210719 01:03;V;;;;;;
D;151;4159739;6;20210719 01:03;V;;;;;;
B;151;1682892;7;20210719 01:03;;;5;WALKER ST;CASINO;2470;682.9;M;20210625;20210714;369000;R1;R;RESIDENCE;;ADD;;0;AR239147;
C;151;1682892;7;20210719 01:03;13/233347;
D;151;1682892;7;20210719 01:03;P;;;;;;
D;151;1682892;7;20210719 01:03;P;;;;;;
D;151;1682892;7;20210719 01:03;V;;;;;;
B;151;1683711;8;20210719 01:03;;;4;GRENFELL ST;CORAKI;2471;758.8;M;20210616;20210714;565000;RU5;R;RESIDENCE;;DCD;;0;AR241737;
C;151;1683711;8;20210719 01:03;1/344913 1/358403;
D;151;1683711;8;20210719 01:03;P;;;;;;
D;151;1683711;8;20210719 01:03;P;;;;;;
D;151;1683711;8;20210719 01:03;V;;;;;;
B;151;1686296;9;20210719 01:03;;;;SWAN BAY NEW ITALY RD;NEW ITALY;2472;16.19;H;20210519;20210714;210000;RU1;V;VACANT LAND;;RYC;;0;AR241097;
C;151;1686296;9;20210719 01:03;30/755609;
D;151;1686296;9;20210719 01:03;P;;;;;;
D;151;1686296;9;20210719 01:03;V;;;;;;
B;151;1684771;10;20210719 01:03;;;13;OAK ST;EVANS HEAD;2473;490;M;20210326;20210712;9400000;B2;3;COMMERCIAL;;BAA;;0;AR233469;
C;151;1684771;10;20210719 01:03;7/11489;
D;151;1684771;10;20210719 01:03;P;;;;;;
D;151;1684771;10;20210719 01:03;V;;;;;;
D;151;1684771;10;20210719 01:03;V;;;;;;
B;151;1684772;11;20210719 01:03;ILLAWONG HOTEL;;15;OAK ST;EVANS HEAD;2473;2185.3;M;20210326;20210712;9400000;B2;3;COMMERCIAL;;BAA;;0;AR233469;
C;151;1684772;11;20210719 01:03;8/11489;
D;151;1684772;11;20210719 01:03;P;;;;;;
D;151;1684772;11;20210719 01:03;V;;;;;;
D;151;1684772;11;20210719 01:03;V;;;;;;
B;151;1684986;12;20210719 01:03;;1;6;SIR VALSTON HANCOCK DR;EVANS HEAD;2473;;;20210708;20210715;185000;;3;COMMERCIAL;1;;;0;AR242623;
C;151;1684986;12;20210719 01:03;1/SP69756;
D;151;1684986;12;20210719 01:03;P;;;;;;
D;151;1684986;12;20210719 01:03;P;;;;;;
D;151;1684986;12;20210719 01:03;V;;;;;;
D;151;1684986;12;20210719 01:03;V;;;;;;
B;151;1684986;13;20210719 01:03;;2;6;SIR VALSTON HANCOCK DR;EVANS HEAD;2473;;;20210708;20210715;185000;;3;COMMERCIAL;2;;;0;AR242623;
C;151;1684986;13;20210719 01:03;2/SP69756;
D;151;1684986;13;20210719 01:03;P;;;;;;
D;151;1684986;13;20210719 01:03;P;;;;;;
D;151;1684986;13;20210719 01:03;V;;;;;;
D;151;1684986;13;20210719 01:03;V;;;;;;
B;151;3283006;14;20210719 01:03;;;81;HOGARTH RANGE RD;MONGOGARIE;2470;54.74;H;20210609;20210709;696000;RU1;R;RESIDENCE;;RGR;;0;AR226066;
C;151;3283006;14;20210719 01:03;13/1102043;
D;151;3283006;14;20210719 01:03;P;;;;;;
D;151;3283006;14;20210719 01:03;V;;;;;;
B;151;4358929;15;20210719 01:03;;;34;RICHMOND ST;WOODBURN;2472;1015;M;20210527;20210715;300000;RU5;V;VACANT LAND;;DWP;;0;AR245098;
C;151;4358929;15;20210719 01:03;2/1273316;
