A;RTSALEDATA;042;20210510 01:01;VALNET;
B;042;2861627;1;20210510 01:01;;;2;WILLOWVALE RD;COWRA;2794;37.15;H;20210322;20210503;800000;R5;3;FARM;;LLC;;0;AR13973;
C;042;2861627;1;20210510 01:01;2/1034407;
D;042;2861627;1;20210510 01:01;P;;;;;;
D;042;2861627;1;20210510 01:01;V;;;;;;
D;042;2861627;1;20210510 01:01;V;;;;;;
B;042;2944683;2;20210510 01:01;;;14;SHEPHERD AVE;COWRA;2794;4000;M;20210331;20210506;533000;R5;R;RESIDENCE;;LLC;;0;AR25360;
C;042;2944683;2;20210510 01:01;59/1046126;
D;042;2944683;2;20210510 01:01;P;;;;;;
D;042;2944683;2;20210510 01:01;P;;;;;;
D;042;2944683;2;20210510 01:01;V;;;;;;
B;042;472851;3;20210510 01:01;;;;KENTUCKY RD;NEVILLE;2799;129.5;H;20201216;20210428;1750000;RU1;3;FARM;;RGE;;0;AR1734;
C;042;472851;3;20210510 01:01;PT 8/753054;
D;042;472851;3;20210510 01:01;P;;;;;;
D;042;472851;3;20210510 01:01;V;;;;;;
D;042;472851;3;20210510 01:01;V;;;;;;
B;042;471743;4;20210510 01:01;SUNNY HILL;;1953;KENTUCKY RD;NEVILLE;2799;233.9;H;20201216;20210428;1750000;RU1;3;FARM;;RGE;;0;AR1734;
C;042;471743;4;20210510 01:01;25, 30/750379 Enclosure Permit 19905;
D;042;471743;4;20210510 01:01;P;;;;;;
D;042;471743;4;20210510 01:01;V;;;;;;
D;042;471743;4;20210510 01:01;V;;;;;;
B;042;474500;5;20210510 01:01;;;78;FITZROY AVE;COWRA;2794;913.8;M;20210305;20210506;415000;R1;R;RESIDENCE;;ACS;;0;AR24404;
C;042;474500;5;20210510 01:01;2/879292;
D;042;474500;5;20210510 01:01;P;;;;;;
D;042;474500;5;20210510 01:01;P;;;;;;
D;042;474500;5;20210510 01:01;V;;;;;;
D;042;474500;5;20210510 01:01;V;;;;;;
B;042;3580100;6;20210510 01:01;;;9;HERMITAGE ST;COWRA;2794;877.6;M;20210401;20210503;120000;R1;R;RESIDENCE;;ACN;;0;AR15398;
C;042;3580100;6;20210510 01:01;144/1162233;
D;042;3580100;6;20210510 01:01;P;;;;;;
D;042;3580100;6;20210510 01:01;P;;;;;;
D;042;3580100;6;20210510 01:01;V;;;;;;
B;042;3420397;7;20210510 01:01;;;14;PRIDHAM ST;COWRA;2794;805;M;20210326;20210430;85000;R1;R;RESIDENCE;;ACR;;0;AR9850;
C;042;3420397;7;20210510 01:01;23/1091124;
D;042;3420397;7;20210510 01:01;P;;;;;;
D;042;3420397;7;20210510 01:01;P;;;;;;
D;042;3420397;7;20210510 01:01;V;;;;;;
B;042;4357222;8;20210510 01:01;;;;HARTLEY ST;COWRA;2794;2.537;H;20210120;20210414;330000;;3;FARM;;;;0;AQ960661;
C;042;4357222;8;20210510 01:01;14/6082;
D;042;4357222;8;20210510 01:01;P;;;;;;
D;042;4357222;8;20210510 01:01;V;;;;;;
D;042;4357222;8;20210510 01:01;V;;;;;;
B;042;4359788;9;20210510 01:01;;;3486;WARRADERRY WAY;GOOLOOGONG;2805;21.06;H;20210225;20210430;339000;;R;RESIDENCE;;;;0;AR10382;
C;042;4359788;9;20210510 01:01;4/883287;
D;042;4359788;9;20210510 01:01;P;;;;;;
D;042;4359788;9;20210510 01:01;P;;;;;;
D;042;4359788;9;20210510 01:01;V;;;;;;
D;042;4359788;9;20210510 01:01;V;;;;;;
B;042;4360169;10;20210510 01:01;;;;BATTERY RD;COWRA;2794;1.412;H;20210311;20210422;330000;;3;FARM;;;;0;AQ983575;
C;042;4360169;10;20210510 01:01;PT 2/501037;
D;042;4360169;10;20210510 01:01;P;;;;;;
D;042;4360169;10;20210510 01:01;V;;;;;;
Z;53;10;10;31;
