A;RTSALEDATA;151;20231016 01:27;VALNET;
B;151;1680312;1;20231016 01:27;;;58;FARLEY ST;CASINO;2470;1138.39;M;20230915;20231009;455000;R1;R;RESIDENCE;;ACC;;0;AT501773;
C;151;1680312;1;20231016 01:27;6/6/7295;
D;151;1680312;1;20231016 01:27;P;;;;;;
D;151;1680312;1;20231016 01:27;V;;;;;;
D;151;1680312;1;20231016 01:27;V;;;;;;
D;151;1680312;1;20231016 01:27;V;;;;;;
B;151;1681504;2;20231016 01:27;;;90;LENNOX ST;CASINO;2470;1246;M;20230831;20231006;415000;R1;R;RESIDENCE;;ADD;;0;AT497448;
C;151;1681504;2;20231016 01:27;1/535284;
D;151;1681504;2;20231016 01:27;P;;;;;;
D;151;1681504;2;20231016 01:27;V;;;;;;
D;151;1681504;2;20231016 01:27;V;;;;;;
D;151;1681504;2;20231016 01:27;V;;;;;;
B;151;2864665;3;20231016 01:27;;;8;BENNS RD;WOODVIEW;2470;2.116;H;20230823;20231006;500000;RU1;R;RESIDENCE;;RCC;;0;AT499588;
C;151;2864665;3;20231016 01:27;20/1012344;
D;151;2864665;3;20231016 01:27;P;;;;;;
D;151;2864665;3;20231016 01:27;V;;;;;;
B;151;2994537;4;20231016 01:27;;;320;MONGOGARIE RD;LEEVILLE;2470;25.29;H;20230918;20231009;500000;RU1;V;VACANT LAND;;RDD;;0;AT502266;
C;151;2994537;4;20231016 01:27;1/432676;
D;151;2994537;4;20231016 01:27;P;;;;;;
D;151;2994537;4;20231016 01:27;P;;;;;;
D;151;2994537;4;20231016 01:27;V;;;;;;
D;151;2994537;4;20231016 01:27;V;;;;;;
B;151;1685742;5;20231016 01:27;;;21;URALBA ST;WOODBURN;2472;3958;M;20060530;20231006;28000;RU5;R;RESIDENCE;;DWW;;33;AT496928;
C;151;1685742;5;20231016 01:27;1/8/759110;
D;151;1685742;5;20231016 01:27;P;;;;;;
D;151;1685742;5;20231016 01:27;V;;;;;;
D;151;1685742;5;20231016 01:27;V;;;;;;
B;151;1687574;6;20231016 01:27;AMAGREEN;;70;ELLANGOWAN RD;CASINO;2470;8094;M;20230913;20231011;595000;RU1;R;RESIDENCE;;RCC;;0;AT509583;
C;151;1687574;6;20231016 01:27;43/755627;
D;151;1687574;6;20231016 01:27;P;;;;;;
D;151;1687574;6;20231016 01:27;P;;;;;;
D;151;1687574;6;20231016 01:27;V;;;;;;
D;151;1687574;6;20231016 01:27;V;;;;;;
B;151;4506442;7;20231016 01:27;;1;66;CANNING DR;CASINO;2470;448.1;M;20230718;20231006;499000;;R;RESIDENCE;1;;;0;AT498971;
C;151;4506442;7;20231016 01:27;1/SP106909;
D;151;4506442;7;20231016 01:27;P;;;;;;
D;151;4506442;7;20231016 01:27;P;;;;;;
D;151;4506442;7;20231016 01:27;V;;;;;;
D;151;4506442;7;20231016 01:27;V;;;;;;
Z;41;7;7;25;
