A;RTSALEDATA;232;20211115 03:04;VALNET;
B;232;4325198;1;20211115 03:05;;;;TOTTENHAM RD;NYNGAN;2825;616.7;H;20210927;20211108;920000;RU1;3;FARM;;RAH;;0;AR596841;
C;232;4325198;1;20211115 03:05;1/1268558 Enclosure Permit 47588;
D;232;4325198;1;20211115 03:05;P;;;;;;
D;232;4325198;1;20211115 03:05;V;;;;;;
B;232;2611131;2;20211115 03:05;;;27;ELLEN ST;NYNGAN;2825;3072;M;20211021;20211111;390000;R1;R;RESIDENCE;;AXH;;0;AR607195;
C;232;2611131;2;20211115 03:05;7/261826;
D;232;2611131;2;20211115 03:05;P;;;;;;
D;232;2611131;2;20211115 03:05;P;;;;;;
D;232;2611131;2;20211115 03:05;V;;;;;;
D;232;2611131;2;20211115 03:05;V;;;;;;
B;232;2610567;3;20211115 03:05;;;15;PINE ST;GIRILAMBONE;2831;6070;M;20210928;20211109;341000;RU5;3;COMMERCIAL;;ZZB;;0;AR599096;
C;232;2610567;3;20211115 03:05;8, 9, 10/26/758441;
D;232;2610567;3;20211115 03:05;P;;;;;;
D;232;2610567;3;20211115 03:05;V;;;;;;
Z;16;3;3;8;
