A;RTSALEDATA;148;20240506 01:19;VALNET;
B;148;1645863;1;20240506 01:19;;;6;LEWIS PL;WEST BALLINA;2478;837;M;20240314;20240426;830000;R2;R;RESIDENCE;;AAC;;0;AU15634;
C;148;1645863;1;20240506 01:19;16/244449;
D;148;1645863;1;20240506 01:19;P;;;;;;
D;148;1645863;1;20240506 01:19;V;;;;;;
B;148;1646141;2;20240506 01:19;;;66;MARTIN ST;BALLINA;2478;1062;M;20240302;20240430;1255000;R3;R;RESIDENCE;;DBE;;0;AU25642;
C;148;1646141;2;20240506 01:19;12/1615 A/373829;
D;148;1646141;2;20240506 01:19;P;;;;;;
D;148;1646141;2;20240506 01:19;V;;;;;;
D;148;1646141;2;20240506 01:19;V;;;;;;
B;148;1644016;3;20240506 01:19;;;16;CLAVAN ST;BALLINA;2478;665.4;M;20240308;20240429;1150000;R2;R;RESIDENCE;;AAB;;0;AU19857;
C;148;1644016;3;20240506 01:19;8/251130;
D;148;1644016;3;20240506 01:19;P;;;;;;
D;148;1644016;3;20240506 01:19;P;;;;;;
D;148;1644016;3;20240506 01:19;V;;;;;;
D;148;1644016;3;20240506 01:19;V;;;;;;
B;148;1646938;4;20240506 01:19;;;164;TAMARIND DR;BALLINA;2478;1012;M;20240405;20240426;760000;RU2;R;RESIDENCE;;RNE;;0;AU18342;
C;148;1646938;4;20240506 01:19;3/537560;
D;148;1646938;4;20240506 01:19;P;;;;;;
D;148;1646938;4;20240506 01:19;P;;;;;;
D;148;1646938;4;20240506 01:19;V;;;;;;
B;148;1647035;5;20240506 01:19;;;11;PACIFIC TCE;EAST BALLINA;2478;588.1;M;20240301;20240429;2350000;R3;R;RESIDENCE;;DEC;;0;AU19926;
C;148;1647035;5;20240506 01:19;11/112896;
D;148;1647035;5;20240506 01:19;P;;;;;;
D;148;1647035;5;20240506 01:19;P;;;;;;
D;148;1647035;5;20240506 01:19;V;;;;;;
D;148;1647035;5;20240506 01:19;V;;;;;;
B;148;1657981;6;20240506 01:19;;;13;ACACIA ST;WOLLONGBAR;2477;1.152;H;20240319;20240430;1107500;R3;R;RESIDENCE;;WWW;;0;AU24303;
C;148;1657981;6;20240506 01:19;19/259768;
D;148;1657981;6;20240506 01:19;P;;;;;;
D;148;1657981;6;20240506 01:19;P;;;;;;
D;148;1657981;6;20240506 01:19;V;;;;;;
D;148;1657981;6;20240506 01:19;V;;;;;;
B;148;1644613;7;20240506 01:19;;;90;EYLES DR;EAST BALLINA;2478;812.7;M;20240129;20240426;1030000;R2;R;RESIDENCE;;AAE;;0;AU17446;
C;148;1644613;7;20240506 01:19;131/262288;
D;148;1644613;7;20240506 01:19;P;;;;;;
D;148;1644613;7;20240506 01:19;P;;;;;;
D;148;1644613;7;20240506 01:19;V;;;;;;
D;148;1644613;7;20240506 01:19;V;;;;;;
B;148;1658322;8;20240506 01:19;;;12;MIDWAY AVE;WOLLONGBAR;2477;1012;M;20240402;20240430;610000;R2;R;RESIDENCE;;ADW;;0;AU24749;
C;148;1658322;8;20240506 01:19;1/562741;
D;148;1658322;8;20240506 01:19;P;;;;;;
D;148;1658322;8;20240506 01:19;V;;;;;;
B;148;1642368;9;20240506 01:19;;;48;ANDERSON ST;EAST BALLINA;2478;282.3;M;20240416;20240430;75000;R2;R;RESIDENCE;;AAE;;0;AU25833;
C;148;1642368;9;20240506 01:19;119/243932;
D;148;1642368;9;20240506 01:19;P;;;;;;
D;148;1642368;9;20240506 01:19;P;;;;;;
D;148;1642368;9;20240506 01:19;P;;;;;;
D;148;1642368;9;20240506 01:19;V;;;;;;
D;148;1642368;9;20240506 01:19;V;;;;;;
D;148;1642368;9;20240506 01:19;V;;;;;;
D;148;1642368;9;20240506 01:19;V;;;;;;
B;148;4510041;10;20240506 01:19;;;;BROKEN HEAD RD;NEWRYBAR;2479;1967;M;20240328;20240502;2700000;RU1;R;RESIDENCE;;RHS;;0;AU34651;
C;148;4510041;10;20240506 01:19;7/1229946;
D;148;4510041;10;20240506 01:19;P;;;;;;
D;148;4510041;10;20240506 01:19;P;;;;;;
D;148;4510041;10;20240506 01:19;V;;;;;;
B;148;3698207;11;20240506 01:19;;;13;WOODBURY PL;WOLLONGBAR;2477;460.4;M;20240328;20240426;875000;R3;R;RESIDENCE;;WWW;;0;AU15645;
C;148;3698207;11;20240506 01:19;7/1184764;
D;148;3698207;11;20240506 01:19;P;;;;;;
D;148;3698207;11;20240506 01:19;P;;;;;;
D;148;3698207;11;20240506 01:19;V;;;;;;
B;148;3755241;12;20240506 01:19;;;20;SPRING CREEK PL;WOLLONGBAR;2477;2352;M;20240321;20240426;1300000;R2;R;RESIDENCE;;ADW;;0;AU16029;
C;148;3755241;12;20240506 01:19;27/1193473;
D;148;3755241;12;20240506 01:19;P;;;;;;
D;148;3755241;12;20240506 01:19;P;;;;;;
D;148;3755241;12;20240506 01:19;V;;;;;;
D;148;3755241;12;20240506 01:19;V;;;;;;
B;148;4456188;13;20240506 01:19;;;8;WINDROW AVE;CUMBALUM;2478;562.8;M;20240315;20240430;579950;R3;V;VACANT LAND;;AAH;;0;AU25717;
C;148;4456188;13;20240506 01:19;504/1281430;
D;148;4456188;13;20240506 01:19;P;;;;;;
D;148;4456188;13;20240506 01:19;P;;;;;;
D;148;4456188;13;20240506 01:19;V;;;;;;
B;148;4499497;14;20240506 01:19;;;19;MCEVOY ST;CUMBALUM;2478;450.5;M;20240314;20240426;410000;R3;V;VACANT LAND;;AAH;;0;AU16884;
C;148;4499497;14;20240506 01:19;680/1291797;
D;148;4499497;14;20240506 01:19;P;;;;;;
D;148;4499497;14;20240506 01:19;V;;;;;;
B;148;3781388;15;20240506 01:19;;;16;EAGLE AVE;BALLINA;2478;384;M;20240328;20240426;879000;;R;RESIDENCE;2;;;0;AU15648;
C;148;3781388;15;20240506 01:19;2/SP90020;
D;148;3781388;15;20240506 01:19;P;;;;;;
D;148;3781388;15;20240506 01:19;V;;;;;;
B;148;3940359;16;20240506 01:19;;;25;KEMP ST;CUMBALUM;2478;1170;M;20240223;20240426;950000;R3;R;RESIDENCE;;AAH;;0;AU18482;
C;148;3940359;16;20240506 01:19;441/1220590;
D;148;3940359;16;20240506 01:19;P;;;;;;
D;148;3940359;16;20240506 01:19;P;;;;;;
D;148;3940359;16;20240506 01:19;V;;;;;;
Z;87;16;16;53;
