A;RTSALEDATA;151;20220411 04:18;VALNET;
B;151;1683899;1;20220411 04:19;;;17;SHORT ST;CORAKI;2471;1518;M;20220307;20220407;510000;RU5;R;RESIDENCE;;DCD;;0;AS28703;
C;151;1683899;1;20220411 04:19;7/38/758291;
D;151;1683899;1;20220411 04:19;P;;;;;;
D;151;1683899;1;20220411 04:19;V;;;;;;
D;151;1683899;1;20220411 04:19;V;;;;;;
B;151;1682536;2;20220411 04:19;;;61;SHEPPARD ST;CASINO;2470;610;M;20220317;20220407;350000;R1;R;RESIDENCE;;AGG;;0;AS28798;
C;151;1682536;2;20220411 04:19;69/776531;
D;151;1682536;2;20220411 04:19;P;;;;;;
D;151;1682536;2;20220411 04:19;V;;;;;;
B;151;1682721;3;20220411 04:19;;;19;STAPLETON AVE;CASINO;2470;978.11;M;20220224;20220407;470000;R1;R;RESIDENCE;;ADD;;0;AS28857;
C;151;1682721;3;20220411 04:19;14/21265;
D;151;1682721;3;20220411 04:19;P;;;;;;
D;151;1682721;3;20220411 04:19;V;;;;;;
D;151;1682721;3;20220411 04:19;V;;;;;;
B;151;1682200;4;20220411 04:19;;;67;RICHMOND ST;CASINO;2470;6565;M;20211221;20220407;1265000;R1;3;COMMERCIAL;;AXX;;0;AS28964;
C;151;1682200;4;20220411 04:19;3, 4, 5, 6, 7, 8, 9/54/758236;
D;151;1682200;4;20220411 04:19;P;;;;;;
D;151;1682200;4;20220411 04:19;V;;;;;;
D;151;1682200;4;20220411 04:19;V;;;;;;
B;151;4415171;5;20220411 04:19;;1;6;IVORY CCT;CASINO;2470;523;M;20210705;20220407;505000;;R;RESIDENCE;1;;;0;AS29656;
C;151;4415171;5;20220411 04:19;1/SP104557;
D;151;4415171;5;20220411 04:19;P;;;;;;
D;151;4415171;5;20220411 04:19;V;;;;;;
D;151;4415171;5;20220411 04:19;V;;;;;;
B;151;1686529;6;20220411 04:19;;;550;ELLANGOWAN MYRTLE CREEK RD;ELLANGOWAN;2470;40;H;20210218;20220405;150000;RU1;R;RESIDENCE;;RDD;;0;AS23258;
C;151;1686529;6;20220411 04:19;3/771915;
D;151;1686529;6;20220411 04:19;P;;;;;;
D;151;1686529;6;20220411 04:19;V;;;;;;
D;151;1686529;6;20220411 04:19;V;;;;;;
Z;31;6;6;17;
