A;RTSALEDATA;240;20240311 01:08;VALNET;
B;240;2636948;1;20240311 01:08;;;1885;BEARBONG RD;BEARBONG;2827;473.9;H;20240201;20240307;1850000;RU1;R;RESIDENCE;;RMG;;0;AT886906;
C;240;2636948;1;20240311 01:08;262/529793 11, 12/753367;
D;240;2636948;1;20240311 01:08;P;;;;;;
D;240;2636948;1;20240311 01:08;P;;;;;;
D;240;2636948;1;20240311 01:08;P;;;;;;
D;240;2636948;1;20240311 01:08;V;;;;;;
D;240;2636948;1;20240311 01:08;V;;;;;;
B;240;2638218;2;20240311 01:08;;;23;WAUGAN ST;GILGANDRA;2827;619.7;M;20240216;20240306;240000;R1;R;RESIDENCE;;GSR;;0;AT882608;
C;240;2638218;2;20240311 01:08;13/240296;
D;240;2638218;2;20240311 01:08;P;;;;;;
D;240;2638218;2;20240311 01:08;P;;;;;;
D;240;2638218;2;20240311 01:08;V;;;;;;
Z;14;2;2;8;
