A;RTSALEDATA;238;20220131 01:55;VALNET;
B;238;2633079;1;20220131 01:56;;;16;MCCULLOUGH ST;COONAMBLE;2829;1682;M;20211217;20220127;199000;R1;R;RESIDENCE;;AAD;;0;AR836136;
C;238;2633079;1;20220131 01:56;12/25/758282;
D;238;2633079;1;20220131 01:56;P;;;;;;
D;238;2633079;1;20220131 01:56;V;;;;;;
Z;6;1;1;2;
