A;RTSALEDATA;254;20210920 01:51;VALNET;
B;254;3966870;1;20210920 01:51;DUFFITY;;805;DUFFITY RD;MOUNT HARRIS;2824;1461.5;H;20210720;20210909;2434000;RU1;3;FARM;;RRW;;0;AR413531;
C;254;3966870;1;20210920 01:51;1/125926 26/657830 12, 18, 19, 24, 25, 30/753440 1, 3/824133 291/83224;
C;254;3966870;1;20210920 01:51;9 1/1211796 Enclosure Permit 59394;
D;254;3966870;1;20210920 01:51;P;;;;;;
D;254;3966870;1;20210920 01:51;V;;;;;;
B;254;2683397;2;20210920 01:51;;;;PH DUFFITY;WARREN;2824;464.3;H;20210615;20210909;5500000;RU1;R;RESIDENCE;;RGE;;0;AR413523;
C;254;2683397;2;20210920 01:51;1/877462;
D;254;2683397;2;20210920 01:51;P;;;;;;
D;254;2683397;2;20210920 01:51;V;;;;;;
D;254;2683397;2;20210920 01:51;V;;;;;;
B;254;2683389;3;20210920 01:51;KIAMERON;;848;KIAMERON RD;MOUNT HARRIS;2824;3088.7;H;20210615;20210909;5500000;RU1;3;FARM;;RRW;;0;AR413524;
C;254;2683389;3;20210920 01:51;2/43491 1/125925 1/131875 3, 4/132785 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 2;
C;254;2683389;3;20210920 01:51;0, 21, 23, 28/753440 4/824132 2/824133 1/824134 1/824143 292/832249;
D;254;2683389;3;20210920 01:51;P;;;;;;
D;254;2683389;3;20210920 01:51;V;;;;;;
B;254;4149244;4;20210920 01:51;NORTH BLENHEIM;;;CATHUNDRAL-BOGAN RD;CATHUNDRAL;2823;810.67;H;20200730;20210209;336000;RU1;3;FARM;;RRW;;0;AR412411;
C;254;4149244;4;20210920 01:51;1/1213596 1/1237004;
D;254;4149244;4;20210920 01:51;P;;;;;;
D;254;4149244;4;20210920 01:51;P;;;;;;
D;254;4149244;4;20210920 01:51;P;;;;;;
D;254;4149244;4;20210920 01:51;P;;;;;;
D;254;4149244;4;20210920 01:51;V;;;;;;
D;254;4149244;4;20210920 01:51;V;;;;;;
D;254;4149244;4;20210920 01:51;V;;;;;;
D;254;4149244;4;20210920 01:51;V;;;;;;
D;254;4149244;4;20210920 01:51;V;;;;;;
B;254;2683354;5;20210920 01:51;;;964;BUNDEMAR RD;WARREN;2824;438.11;H;20210705;20210907;1300000;RU1;3;FARM;;RMA;;0;AR405865;
C;254;2683354;5;20210920 01:51;2/752574 41/752586 2/865622 Enclosure Permit 305292;
D;254;2683354;5;20210920 01:51;P;;;;;;
D;254;2683354;5;20210920 01:51;V;;;;;;
Z;32;5;7;18;
