A;RTSALEDATA;239;20220307 04:29;VALNET;
B;239;2635563;1;20220307 04:30;;;36;MITCHELL ST;BOURKE;2840;550.1;M;20211027;20220225;100000;B2;R;RESIDENCE;;BCD;;0;AR916638;
C;239;2635563;1;20220307 04:30;B/403253;
D;239;2635563;1;20220307 04:30;P;;;;;;
D;239;2635563;1;20220307 04:30;V;;;;;;
Z;6;1;1;2;
