A;RTSALEDATA;012;20230123 01:06;VALNET;
B;012;296552;1;20230123 01:06;;;20;BLAXLAND AVE;SINGLETON HEIGHTS;2330;626;M;20221222;20230119;385000;R1;R;RESIDENCE;;AAG;;0;AS799190;
C;012;296552;1;20230123 01:06;42/243382;
D;012;296552;1;20230123 01:06;P;;;;;;
D;012;296552;1;20230123 01:06;P;;;;;;
D;012;296552;1;20230123 01:06;V;;;;;;
B;012;297016;2;20230123 01:06;;;22;BUCHAN AVE;SINGLETON;2330;657.6;M;20221111;20230116;335000;R1;R;RESIDENCE;;AAH;;0;AS785920;
C;012;297016;2;20230123 01:06;23/35772;
D;012;297016;2;20230123 01:06;P;;;;;;
D;012;297016;2;20230123 01:06;V;;;;;;
B;012;303272;3;20230123 01:06;;;;JERRYS PLAINS RD;WARKWORTH;2330;400;M;20210630;20211011;230427;RU1;3;COMMERCIAL;;RRE;;0;AS730533;
C;012;303272;3;20230123 01:06;12/843432;
D;012;303272;3;20230123 01:06;P;;;;;;
D;012;303272;3;20230123 01:06;V;;;;;;
B;012;300694;4;20230123 01:06;;;6;WATTS CL;SINGLETON HEIGHTS;2330;1618;M;20221213;20230117;615000;R1;R;RESIDENCE;;AAA;;0;AS791327;
C;012;300694;4;20230123 01:06;791/262536;
D;012;300694;4;20230123 01:06;P;;;;;;
D;012;300694;4;20230123 01:06;P;;;;;;
D;012;300694;4;20230123 01:06;V;;;;;;
D;012;300694;4;20230123 01:06;V;;;;;;
B;012;303466;5;20230123 01:06;ROAD 1 OFF;;;ELDERSLIE RD;ELDERSLIE;2335;104.4;H;20221219;20230116;575000;RU1;V;VACANT LAND;;RSE;;0;AS787280;
C;012;303466;5;20230123 01:06;1, 2/986252;
D;012;303466;5;20230123 01:06;P;;;;;;
D;012;303466;5;20230123 01:06;P;;;;;;
D;012;303466;5;20230123 01:06;V;;;;;;
D;012;303466;5;20230123 01:06;V;;;;;;
B;012;298173;6;20230123 01:06;;;97;GARDNER CCT;SINGLETON HEIGHTS;2330;812;M;20221111;20230118;660000;R1;R;RESIDENCE;;AAA;;0;AS794033;
C;012;298173;6;20230123 01:06;1018/263524;
D;012;298173;6;20230123 01:06;P;;;;;;
D;012;298173;6;20230123 01:06;P;;;;;;
D;012;298173;6;20230123 01:06;V;;;;;;
D;012;298173;6;20230123 01:06;V;;;;;;
B;012;301100;7;20230123 01:06;;;48;HEDLEY RD;MOUNT THORLEY;2330;7051;M;20221202;20230118;1250000;IN3;3;COMMERCIAL;;FHI;;0;AS793203;
C;012;301100;7;20230123 01:06;90/262603;
D;012;301100;7;20230123 01:06;P;;;;;;
D;012;301100;7;20230123 01:06;V;;;;;;
D;012;301100;7;20230123 01:06;V;;;;;;
B;012;304310;8;20230123 01:06;;;;NEW ENGLAND HWY ROAD OFF HEBDEN;RAVENSWORTH;2330;669.9;M;20210630;20211011;654964;RU1;3;COMMERCIAL;;RNW;;0;AS781290;
C;012;304310;8;20230123 01:06;1/793886;
D;012;304310;8;20230123 01:06;P;;;;;;
D;012;304310;8;20230123 01:06;V;;;;;;
B;012;299026;9;20230123 01:06;;6;14;KELSO ST;SINGLETON;2330;;;20221207;20230113;365000;;R;RESIDENCE;6;;;0;AS781816;
C;012;299026;9;20230123 01:06;6/SP18250;
D;012;299026;9;20230123 01:06;P;;;;;;
D;012;299026;9;20230123 01:06;V;;;;;;
B;012;301763;10;20230123 01:06;;;7;NOTTAGE HILL CL;BRANXTON;2335;1.2;H;20221111;20221209;1017500;R5;R;RESIDENCE;;RRA;;0;AS705764;
C;012;301763;10;20230123 01:06;8/811842;
D;012;301763;10;20230123 01:06;P;;;;;;
D;012;301763;10;20230123 01:06;P;;;;;;
D;012;301763;10;20230123 01:06;V;;;;;;
D;012;301763;10;20230123 01:06;V;;;;;;
B;012;304950;11;20230123 01:06;;;54 E;NEOTSFIELD LANE;WHITTINGHAM;2330;18.2;H;20221128;20230116;1400000;RU1;3;FARM;;RRE;;0;AS787409;
C;012;304950;11;20230123 01:06;1, 2/710453;
D;012;304950;11;20230123 01:06;P;;;;;;
D;012;304950;11;20230123 01:06;V;;;;;;
B;012;4465368;12;20230123 01:06;;;36 B;VICTORIA ST;GLENRIDDING;2330;;;20220804;20220916;686523;;V;VACANT LAND;;;;0;AS483564;
C;012;4465368;12;20230123 01:06;PT 4/1089420;
D;012;4465368;12;20230123 01:06;P;;;;;;
D;012;4465368;12;20230123 01:06;P;;;;;;
D;012;4465368;12;20230123 01:06;V;;;;;;
Z;61;12;12;35;
