A;RTSALEDATA;050;20240826 01:06;VALNET;
B;050;2911773;1;20240826 01:06;;;2;BLAIR CT;GLENROY;2640;955;M;20240729;20240822;725000;R1;R;RESIDENCE;;ANP;;0;AU354031;
C;050;2911773;1;20240826 01:06;168/1041142;
D;050;2911773;1;20240826 01:06;P;;;;;;
D;050;2911773;1;20240826 01:06;P;;;;;;
D;050;2911773;1;20240826 01:06;V;;;;;;
D;050;2911773;1;20240826 01:06;V;;;;;;
B;050;492821;2;20240826 01:06;;2;42;JACKLING DR;LAVINGTON;2641;461;M;20240801;20240821;359000;;R;RESIDENCE;2;;;0;AU349383;
C;050;492821;2;20240826 01:06;2/SP68896;
D;050;492821;2;20240826 01:06;P;;;;;;
D;050;492821;2;20240826 01:06;P;;;;;;
D;050;492821;2;20240826 01:06;P;;;;;;
D;050;492821;2;20240826 01:06;V;;;;;;
B;050;3444808;3;20240826 01:06;;;86;ROYCE CRES;LAVINGTON;2641;735;M;20240709;20240820;585000;R1;R;RESIDENCE;;AHV;;0;AU346966;
C;050;3444808;3;20240826 01:06;12/1136997;
D;050;3444808;3;20240826 01:06;P;;;;;;
D;050;3444808;3;20240826 01:06;V;;;;;;
D;050;3444808;3;20240826 01:06;V;;;;;;
B;050;4211436;4;20240826 01:06;;;22;WHITEHALL AVE;SPRINGDALE HEIGHTS;2641;1535;M;20240618;20240819;1125000;R2;R;RESIDENCE;;LDE;;0;AU342565;
C;050;4211436;4;20240826 01:06;353/1252690;
D;050;4211436;4;20240826 01:06;P;;;;;;
D;050;4211436;4;20240826 01:06;P;;;;;;
D;050;4211436;4;20240826 01:06;V;;;;;;
D;050;4211436;4;20240826 01:06;V;;;;;;
B;050;486947;5;20240826 01:06;;;970;CALIMO ST;NORTH ALBURY;2640;727.2;M;20240710;20240821;480000;R1;R;RESIDENCE;;ANN;;0;AU348939;
C;050;486947;5;20240826 01:06;23/28792;
D;050;486947;5;20240826 01:06;P;;;;;;
D;050;486947;5;20240826 01:06;P;;;;;;
D;050;486947;5;20240826 01:06;V;;;;;;
B;050;484683;6;20240826 01:06;;;153;ALEXANDRA ST;EAST ALBURY;2640;714.5;M;20240717;20240819;400000;R1;R;RESIDENCE;;APE;;0;AU341921;
C;050;484683;6;20240826 01:06;1/26111;
D;050;484683;6;20240826 01:06;P;;;;;;
D;050;484683;6;20240826 01:06;P;;;;;;
D;050;484683;6;20240826 01:06;V;;;;;;
B;050;487688;7;20240826 01:06;;;301;CLARENCE ST;LAVINGTON;2641;860;M;20240702;20240819;490000;R1;R;RESIDENCE;;APL;;0;AU344858;
C;050;487688;7;20240826 01:06;15/39015;
D;050;487688;7;20240826 01:06;P;;;;;;
D;050;487688;7;20240826 01:06;V;;;;;;
B;050;485291;8;20240826 01:06;;;158;BARANBALE WAY;SPRINGDALE HEIGHTS;2641;842.4;M;20240723;20240819;445000;R1;R;RESIDENCE;;ALV;;0;AU342760;
C;050;485291;8;20240826 01:06;438/255081;
D;050;485291;8;20240826 01:06;P;;;;;;
D;050;485291;8;20240826 01:06;V;;;;;;
B;050;488084;9;20240826 01:06;;;88;CRAWSHAW CRES;GLENROY;2640;547;M;20240712;20240816;561000;R1;R;RESIDENCE;;ANP;;0;AU337674;
C;050;488084;9;20240826 01:06;96/830191;
D;050;488084;9;20240826 01:06;P;;;;;;
D;050;488084;9;20240826 01:06;P;;;;;;
D;050;488084;9;20240826 01:06;V;;;;;;
D;050;488084;9;20240826 01:06;V;;;;;;
B;050;491226;10;20240826 01:06;;;3;GREVILLEA PL;WEST ALBURY;2640;615;M;20140717;20240821;365000;R1;R;RESIDENCE;;APW;;0;AU349523;
C;050;491226;10;20240826 01:06;78/264093;
D;050;491226;10;20240826 01:06;P;;;;;;
D;050;491226;10;20240826 01:06;V;;;;;;
B;050;491279;11;20240826 01:06;;2;474;GRIFFITH RD;LAVINGTON;2641;;;20240724;20240816;270000;;R;RESIDENCE;2;;;0;AU338897;
C;050;491279;11;20240826 01:06;2/SP32133;
D;050;491279;11;20240826 01:06;P;;;;;;
D;050;491279;11;20240826 01:06;V;;;;;;
B;050;497360;12;20240826 01:06;;1;2;OWEN CT;LAVINGTON;2641;151;M;20240724;20240821;300000;;R;RESIDENCE;1;;;0;AU349015;
C;050;497360;12;20240826 01:06;1/SP44303;
D;050;497360;12;20240826 01:06;P;;;;;;
D;050;497360;12;20240826 01:06;V;;;;;;
B;050;495057;13;20240826 01:06;;;704;MACAULEY ST;ALBURY;2640;903.3;M;20240629;20240822;1200000;R1;R;RESIDENCE;;ANS;;0;AU352498;
C;050;495057;13;20240826 01:06;B/346900;
D;050;495057;13;20240826 01:06;P;;;;;;
D;050;495057;13;20240826 01:06;P;;;;;;
D;050;495057;13;20240826 01:06;V;;;;;;
D;050;495057;13;20240826 01:06;V;;;;;;
B;050;497917;14;20240826 01:06;;;392;PARNALL ST;LAVINGTON;2641;935.8;M;20240715;20240814;440000;R1;R;RESIDENCE;;ALV;;0;AU330178;
C;050;497917;14;20240826 01:06;11/24399;
D;050;497917;14;20240826 01:06;P;;;;;;
D;050;497917;14;20240826 01:06;V;;;;;;
B;050;498094;15;20240826 01:06;;2;686;PEMBERTON ST;ALBURY;2640;;;20240726;20240819;475000;;R;RESIDENCE;2;;;0;AU341907;
C;050;498094;15;20240826 01:06;2/SP21287;
D;050;498094;15;20240826 01:06;P;;;;;;
D;050;498094;15;20240826 01:06;V;;;;;;
B;050;495454;16;20240826 01:06;;;3;MARY CT;LAVINGTON;2641;757.8;M;20240701;20240819;476000;R1;R;RESIDENCE;;AMA;;0;AU344209;
C;050;495454;16;20240826 01:06;19/258700;
D;050;495454;16;20240826 01:06;P;;;;;;
