A;RTSALEDATA;109;20241202 01:06;VALNET;
B;109;1215259;1;20241202 01:06;;;20;SQUARE RD;MOORBEL;2804;2.555;H;20241016;20241127;605000;R5;R;RESIDENCE;;RRC;;0;AU622171;
C;109;1215259;1;20241202 01:06;181/750147 Residential Lease 39;
D;109;1215259;1;20241202 01:06;P;;;;;;
D;109;1215259;1;20241202 01:06;V;;;;;;
B;109;4585358;2;20241202 01:06;;;;BOCOBRA RD;MANILDRA;2865;227.84;H;20241009;20241120;742000;;V;VACANT LAND;;;;0;AU600207;
C;109;4585358;2;20241202 01:06;61, 67, 180, 191/750166 104/750188;
D;109;4585358;2;20241202 01:06;P;;;;;;
D;109;4585358;2;20241202 01:06;P;;;;;;
D;109;4585358;2;20241202 01:06;V;;;;;;
D;109;4585358;2;20241202 01:06;V;;;;;;
B;109;4586362;3;20241202 01:06;;;;GASKILL ST;CANOWINDRA;2804;;;20241107;20241107;5250;;V;VACANT LAND;;;;0;AU577219;
C;109;4586362;3;20241202 01:06;PT 1/32529 PT 1/151878;
D;109;4586362;3;20241202 01:06;P;;;;;;
D;109;4586362;3;20241202 01:06;P;;;;;;
D;109;4586362;3;20241202 01:06;V;;;;;;
B;109;3871316;4;20241202 01:06;;;25;RIDDELL ST;MOLONG;2866;626;M;20241014;20241125;500000;R1;R;RESIDENCE;;ZAB;;0;AU614107;
C;109;3871316;4;20241202 01:06;1/504292;
D;109;3871316;4;20241202 01:06;P;;;;;;
D;109;3871316;4;20241202 01:06;P;;;;;;
D;109;3871316;4;20241202 01:06;V;;;;;;
Z;22;4;4;12;
