A;RTSALEDATA;098;20210308 01:00;VALNET;
B;098;4109149;1;20210308 01:00;;8;2;HOTHERSAL ST;KIAMA;2533;161;M;20201218;20210226;562000;;R;RESIDENCE;8;;;0;AQ829785;
C;098;4109149;1;20210308 01:00;8/SP97356;
D;098;4109149;1;20210308 01:00;P;;;;;;
D;098;4109149;1;20210308 01:00;V;;;;;;
D;098;4109149;1;20210308 01:00;V;;;;;;
B;098;4066971;2;20210308 01:00;;;24;GARDEN AVE;KIAMA;2533;485;M;20210203;20210303;890000;R2;R;RESIDENCE;;KAL;;0;AQ844372;
C;098;4066971;2;20210308 01:00;31/1233048;
D;098;4066971;2;20210308 01:00;P;;;;;;
D;098;4066971;2;20210308 01:00;P;;;;;;
D;098;4066971;2;20210308 01:00;V;;;;;;
D;098;4066971;2;20210308 01:00;V;;;;;;
B;098;1029033;3;20210308 01:00;;;130;RENFREW RD;WERRI BEACH;2534;771.4;M;20201222;20210301;1660000;R2;R;RESIDENCE;;WAL;;0;AQ836670;
C;098;1029033;3;20210308 01:00;119/14188;
D;098;1029033;3;20210308 01:00;P;;;;;;
D;098;1029033;3;20210308 01:00;V;;;;;;
D;098;1029033;3;20210308 01:00;V;;;;;;
B;098;1024213;4;20210308 01:00;;31;59;COLLINS ST;KIAMA;2533;;;20201209;20210226;460000;;R;RESIDENCE;31;;;0;AQ833031;
C;098;1024213;4;20210308 01:00;31/SP19958;
D;098;1024213;4;20210308 01:00;P;;;;;;
D;098;1024213;4;20210308 01:00;P;;;;;;
D;098;1024213;4;20210308 01:00;V;;;;;;
D;098;1024213;4;20210308 01:00;V;;;;;;
B;098;1027107;5;20210308 01:00;;;15;MACQUARIE ST;JAMBEROO;2533;902.6;M;20201019;20210301;880000;R2;R;RESIDENCE;;JAL;;0;AQ836507;
C;098;1027107;5;20210308 01:00;41/773152;
D;098;1027107;5;20210308 01:00;P;;;;;;
D;098;1027107;5;20210308 01:00;V;;;;;;
D;098;1027107;5;20210308 01:00;V;;;;;;
B;098;1030094;6;20210308 01:00;;;3;TANNER PL;KIAMA;2533;779.9;M;20201102;20210226;870000;R2;R;RESIDENCE;;KAL;;0;AQ830329;
C;098;1030094;6;20210308 01:00;12/264151;
D;098;1030094;6;20210308 01:00;P;;;;;;
D;098;1030094;6;20210308 01:00;P;;;;;;
D;098;1030094;6;20210308 01:00;V;;;;;;
D;098;1030094;6;20210308 01:00;V;;;;;;
B;098;1030495;7;20210308 01:00;;;17;TINGIRA CRES;KIAMA;2533;600.7;M;20210121;20210304;1600000;R2;R;RESIDENCE;;KAH;;0;AQ847119;
C;098;1030495;7;20210308 01:00;154/33903;
D;098;1030495;7;20210308 01:00;P;;;;;;
D;098;1030495;7;20210308 01:00;P;;;;;;
D;098;1030495;7;20210308 01:00;V;;;;;;
D;098;1030495;7;20210308 01:00;V;;;;;;
B;098;1025600;8;20210308 01:00;;;65;HEADLAND DR;GERROA;2534;954.8;M;20210120;20210303;2400000;R2;R;RESIDENCE;;GAS;;0;AQ843806;
C;098;1025600;8;20210308 01:00;67/229951;
D;098;1025600;8;20210308 01:00;P;;;;;;
D;098;1025600;8;20210308 01:00;P;;;;;;
D;098;1025600;8;20210308 01:00;V;;;;;;
B;098;1023273;9;20210308 01:00;;;25;BROOK ST;GERRINGONG;2534;576.3;M;20210122;20210226;750000;R2;R;RESIDENCE;;GAL;;0;AQ831005;
C;098;1023273;9;20210308 01:00;19/615894;
D;098;1023273;9;20210308 01:00;P;;;;;;
D;098;1023273;9;20210308 01:00;P;;;;;;
D;098;1023273;9;20210308 01:00;V;;;;;;
D;098;1023273;9;20210308 01:00;V;;;;;;
B;098;1023519;10;20210308 01:00;;;17;CAMBEWARRA PL;GERRINGONG;2534;650;M;20210121;20210304;1040000;R2;R;RESIDENCE;;GAL;;0;AQ846252;
C;098;1023519;10;20210308 01:00;114/865465;
D;098;1023519;10;20210308 01:00;P;;;;;;
D;098;1023519;10;20210308 01:00;P;;;;;;
D;098;1023519;10;20210308 01:00;V;;;;;;
D;098;1023519;10;20210308 01:00;V;;;;;;
B;098;1026228;11;20210308 01:00;;;12;HUTCHINSON ST;BOMBO;2533;682.9;M;20210218;20210226;950000;R2;R;RESIDENCE;;KAL;;0;AQ832163;
C;098;1026228;11;20210308 01:00;6/38714;
D;098;1026228;11;20210308 01:00;P;;;;;;
D;098;1026228;11;20210308 01:00;V;;;;;;
B;098;3181258;12;20210308 01:00;;23;87;MANNING ST;KIAMA;2533;;;20210129;20210226;755000;;R;RESIDENCE;23;;;0;AQ833891;
C;098;3181258;12;20210308 01:00;23/SP74973;
D;098;3181258;12;20210308 01:00;P;;;;;;
D;098;3181258;12;20210308 01:00;V;;;;;;
D;098;3181258;12;20210308 01:00;V;;;;;;
B;098;4292639;13;20210308 01:00;;;54;LILLY PILLY WAY;KIAMA;2533;270;M;20201112;20210226;830000;R2;R;RESIDENCE;;KAL;;0;AQ830334;
C;098;4292639;13;20210308 01:00;10/271068;
D;098;4292639;13;20210308 01:00;P;;;;;;
D;098;4292639;13;20210308 01:00;P;;;;;;
D;098;4292639;13;20210308 01:00;V;;;;;;
Z;72;13;13;44;
