A;RTSALEDATA;220;20230904 01:06;VALNET;
B;220;2410384;1;20230904 01:06;;;9;MOONBI CL;GREENFIELD PARK;2176;563.4;M;20230628;20230831;380000;R2;R;RESIDENCE;;RAK;;0;AT403647;
C;220;2410384;1;20230904 01:06;89/255673;
D;220;2410384;1;20230904 01:06;P;;;;;;
D;220;2410384;1;20230904 01:06;V;;;;;;
B;220;2413017;2;20230904 01:06;;;79;OLIPHANT ST;MOUNT PRITCHARD;2170;557.48;M;20230702;20230828;650000;R2;R;RESIDENCE;;RAI;;0;AT391453;
C;220;2413017;2;20230904 01:06;288/32187;
D;220;2413017;2;20230904 01:06;P;;;;;;
D;220;2413017;2;20230904 01:06;V;;;;;;
B;220;2418846;3;20230904 01:06;;;6;RUDD CL;EDENSOR PARK;2176;609.3;M;20230812;20230825;700000;R2;R;RESIDENCE;;RAE;;0;AT383829;
C;220;2418846;3;20230904 01:06;13/739065;
D;220;2418846;3;20230904 01:06;P;;;;;;
D;220;2418846;3;20230904 01:06;V;;;;;;
B;220;2422175;4;20230904 01:06;;;46;SNOWDON CRES;SMITHFIELD;2164;556.4;M;20230720;20230831;990000;R2;R;RESIDENCE;;RAJ;;0;AT402946;
C;220;2422175;4;20230904 01:06;29/234222;
D;220;2422175;4;20230904 01:06;P;;;;;;
D;220;2422175;4;20230904 01:06;P;;;;;;
D;220;2422175;4;20230904 01:06;V;;;;;;
B;220;2389347;5;20230904 01:06;;;18;ELLIS PDE;YENNORA;2161;872.6;M;20230807;20230828;1500000;R2;R;RESIDENCE;;RAH;;0;AT389118;
C;220;2389347;5;20230904 01:06;6/7432;
D;220;2389347;5;20230904 01:06;P;;;;;;
D;220;2389347;5;20230904 01:06;V;;;;;;
B;220;2394888;6;20230904 01:06;;;279;HAMILTON RD;FAIRFIELD WEST;2165;619.7;M;20230715;20230828;800000;R2;R;RESIDENCE;;RAG;;0;AT388899;
C;220;2394888;6;20230904 01:06;12/218058;
D;220;2394888;6;20230904 01:06;P;;;;;;
D;220;2394888;6;20230904 01:06;V;;;;;;
D;220;2394888;6;20230904 01:06;V;;;;;;
B;220;2402886;7;20230904 01:06;;;45;KNIGHT ST;LANSVALE;2166;703.33;M;20230730;20230829;826000;R2;R;RESIDENCE;;RAD;;0;AT392847;
C;220;2402886;7;20230904 01:06;23/13962;
D;220;2402886;7;20230904 01:06;P;;;;;;
D;220;2402886;7;20230904 01:06;V;;;;;;
B;220;2402974;8;20230904 01:06;;;2;KOKODA PL;BOSSLEY PARK;2176;643.2;M;20230719;20230830;1170000;R2;R;RESIDENCE;;RAE;;0;AT396740;
C;220;2402974;8;20230904 01:06;307/263228;
D;220;2402974;8;20230904 01:06;P;;;;;;
D;220;2402974;8;20230904 01:06;V;;;;;;
D;220;2402974;8;20230904 01:06;V;;;;;;
B;220;2384215;9;20230904 01:06;;;8;FLEMINGTON ST;ST JOHNS PARK;2176;550.5;M;20230203;20230203;231250;R2;R;RESIDENCE;;RAK;;33;AT44828;
C;220;2384215;9;20230904 01:06;99/253452;
D;220;2384215;9;20230904 01:06;P;;;;;;
D;220;2384215;9;20230904 01:06;P;;;;;;
D;220;2384215;9;20230904 01:06;V;;;;;;
D;220;2384215;9;20230904 01:06;V;;;;;;
D;220;2384215;9;20230904 01:06;V;;;;;;
B;220;2427108;10;20230904 01:06;;15;26;TURQUOISE CRES;BOSSLEY PARK;2176;;;20230704;20230825;455000;;R;RESIDENCE;15;;;0;AT386716;
C;220;2427108;10;20230904 01:06;15/SP22967;
D;220;2427108;10;20230904 01:06;P;;;;;;
D;220;2427108;10;20230904 01:06;V;;;;;;
B;220;2427741;11;20230904 01:06;;31;272;VICTORIA ST;WETHERILL PARK;2164;;;20230731;20230829;240000;;3;WAREHOUSE;31;;;0;AT392707;
C;220;2427741;11;20230904 01:06;31/SP35265;
D;220;2427741;11;20230904 01:06;P;;;;;;
D;220;2427741;11;20230904 01:06;V;;;;;;
D;220;2427741;11;20230904 01:06;V;;;;;;
B;220;2425595;12;20230904 01:06;;;1046;THE HORSLEY DR;WETHERILL PARK;2164;671.6;M;20230719;20230825;1200000;R2;R;RESIDENCE;;RAK;;0;AT387203;
C;220;2425595;12;20230904 01:06;2/260034;
D;220;2425595;12;20230904 01:06;P;;;;;;
D;220;2425595;12;20230904 01:06;P;;;;;;
D;220;2425595;12;20230904 01:06;V;;;;;;
B;220;2429019;13;20230904 01:06;;14;1;WATERSIDE CRES;CARRAMAR;2163;;;20230719;20230830;315000;;R;RESIDENCE;14;;;0;AT396398;
C;220;2429019;13;20230904 01:06;14/SP7366;
D;220;2429019;13;20230904 01:06;P;;;;;;
D;220;2429019;13;20230904 01:06;V;;;;;;
D;220;2429019;13;20230904 01:06;V;;;;;;
B;220;2994392;14;20230904 01:06;;5;24;YORK ST;FAIRFIELD;2165;;;20230714;20230825;390000;;R;RESIDENCE;5;;;0;AT386543;
C;220;2994392;14;20230904 01:06;5/SP70489;
D;220;2994392;14;20230904 01:06;P;;;;;;
D;220;2994392;14;20230904 01:06;V;;;;;;
B;220;3402176;15;20230904 01:06;;28;286;FAIRFIELD ST;FAIRFIELD;2165;;;20230719;20230830;475000;;R;RESIDENCE;28;;;0;AT396866;
C;220;3402176;15;20230904 01:06;28/SP81081;
D;220;3402176;15;20230904 01:06;P;;;;;;
D;220;3402176;15;20230904 01:06;V;;;;;;
B;220;3131623;16;20230904 01:06;;24;37;WARE ST;FAIRFIELD;2165;;;20230718;20230829;420000;;R;RESIDENCE;24;;;0;AT393026;
C;220;3131623;16;20230904 01:06;24/SP73673;
D;220;3131623;16;20230904 01:06;P;;;;;;
D;220;3131623;16;20230904 01:06;V;;;;;;
B;220;3131623;17;20230904 01:06;;36;37;WARE ST;FAIRFIELD;2165;;;20230716;20230829;540000;;R;RESIDENCE;36;;;0;AT394039;
C;220;3131623;17;20230904 01:06;36/SP73673;
D;220;3131623;17;20230904 01:06;P;;;;;;
D;220;3131623;17;20230904 01:06;V;;;;;;
B;220;4038239;18;20230904 01:06;;;449 A;VICTORIA ST;WETHERILL PARK;2164;5230;M;20220831;20230831;8250000;E4;3;FACTORY;;E4A;;0;AT401093;
C;220;4038239;18;20230904 01:06;1/1224336;
D;220;4038239;18;20230904 01:06;P;;;;;;
D;220;4038239;18;20230904 01:06;V;;;;;;
B;220;4043690;19;20230904 01:06;;;6 A;TARLINGTON PDE;BONNYRIGG;2177;393.9;M;20230801;20230825;800000;R1;R;RESIDENCE;;RAA;;0;AT385812;
C;220;4043690;19;20230904 01:06;2/1207907;
D;220;4043690;19;20230904 01:06;P;;;;;;
D;220;4043690;19;20230904 01:06;P;;;;;;
D;220;4043690;19;20230904 01:06;V;;;;;;
B;220;3639690;20;20230904 01:06;;27;24;NELSON ST;FAIRFIELD;2165;105;M;20230719;20230830;420000;;R;RESIDENCE;27;;;0;AT397031;
C;220;3639690;20;20230904 01:06;27/SP86851;
D;220;3639690;20;20230904 01:06;P;;;;;;
D;220;3639690;20;20230904 01:06;P;;;;;;
D;220;3639690;20;20230904 01:06;V;;;;;;
D;220;3639690;20;20230904 01:06;V;;;;;;
B;220;2373821;21;20230904 01:06;;;37;ARTHUR ST;CABRAMATTA;2166;69.6;M;20230718;20230829;1980000;MU1;3;COMMERCIAL;;MUA;;0;AT392528;
C;220;2373821;21;20230904 01:06;3/216871;
D;220;2373821;21;20230904 01:06;P;;;;;;
D;220;2373821;21;20230904 01:06;V;;;;;;
D;220;2373821;21;20230904 01:06;V;;;;;;
B;220;2374467;22;20230904 01:06;;;4;AYRSHIRE ST;BOSSLEY PARK;2176;557.4;M;20230601;20230828;430000;R2;R;RESIDENCE;;RAE;;0;AT388540;
C;220;2374467;22;20230904 01:06;23/255542;
D;220;2374467;22;20230904 01:06;P;;;;;;
D;220;2374467;22;20230904 01:06;V;;;;;;
D;220;2374467;22;20230904 01:06;V;;;;;;
B;220;2380966;23;20230904 01:06;;;19;CANDLEWOOD ST;BOSSLEY PARK;2176;552;M;20230622;20230831;1300000;R2;R;RESIDENCE;;RAE;;0;AT403003;
C;220;2380966;23;20230904 01:06;46/263091;
D;220;2380966;23;20230904 01:06;P;;;;;;
D;220;2380966;23;20230904 01:06;V;;;;;;
B;220;2379819;24;20230904 01:06;;;16;BUSHELLS PL;WETHERILL PARK;2164;3132;M;20230628;20230831;6800000;E4;R;RESIDENCE;;E4D;;0;AT400083;
C;220;2379819;24;20230904 01:06;54/837087;
D;220;2379819;24;20230904 01:06;P;;;;;;
D;220;2379819;24;20230904 01:06;V;;;;;;
B;220;2375137;25;20230904 01:06;;11;55;BARTLEY ST;CANLEY VALE;2166;;;20230713;20230828;380000;;R;RESIDENCE;11;;;0;AT391241;
C;220;2375137;25;20230904 01:06;11/SP11965;
D;220;2375137;25;20230904 01:06;P;;;;;;
D;220;2375137;25;20230904 01:06;V;;;;;;
B;220;2381237;26;20230904 01:06;;;154;CANLEY VALE RD;CANLEY HEIGHTS;2166;663.9;M;20230520;20230825;1610000;R3;R;RESIDENCE;;RMD;;0;AT386957;
C;220;2381237;26;20230904 01:06;10, 11, 12/17/728;
D;220;2381237;26;20230904 01:06;P;;;;;;
D;220;2381237;26;20230904 01:06;V;;;;;;
B;220;2372661;27;20230904 01:06;;1;90;ALLAMBIE RD;EDENSOR PARK;2176;;;20230719;20230830;660500;;R;RESIDENCE;1;;;0;AT397135;
C;220;2372661;27;20230904 01:06;1/SP55688;
D;220;2372661;27;20230904 01:06;P;;;;;;
D;220;2372661;27;20230904 01:06;V;;;;;;
B;220;2372953;28;20230904 01:06;;2;75;ANDERSON AVE;MOUNT PRITCHARD;2170;;;20230720;20230831;670000;;R;RESIDENCE;2;;;0;AT402376;
C;220;2372953;28;20230904 01:06;2/SP61023;
D;220;2372953;28;20230904 01:06;P;;;;;;
D;220;2372953;28;20230904 01:06;V;;;;;;
D;220;2372953;28;20230904 01:06;V;;;;;;
B;220;2379239;29;20230904 01:06;;;7;BRUNSWICK CRES;ST JOHNS PARK;2176;561.7;M;20230714;20230825;1540000;R2;R;RESIDENCE;;RAK;;0;AT385252;
C;220;2379239;29;20230904 01:06;118/253726;
D;220;2379239;29;20230904 01:06;P;;;;;;
D;220;2379239;29;20230904 01:06;V;;;;;;
D;220;2379239;29;20230904 01:06;V;;;;;;
B;220;2403151;30;20230904 01:06;;;7;KURRARA ST;LANSVALE;2166;682.9;M;20230720;20230823;650000;E4;R;RESIDENCE;;E4E;;0;AT376431;
C;220;2403151;30;20230904 01:06;6/206380;
D;220;2403151;30;20230904 01:06;P;;;;;;
D;220;2403151;30;20230904 01:06;V;;;;;;
D;220;2403151;30;20230904 01:06;V;;;;;;
B;220;2408445;31;20230904 01:06;;9;20;MCBURNEY RD;CABRAMATTA;2166;;;20230725;20230830;425000;;R;RESIDENCE;9;;;0;AT397855;
C;220;2408445;31;20230904 01:06;9/SP5913;
D;220;2408445;31;20230904 01:06;P;;;;;;
D;220;2408445;31;20230904 01:06;V;;;;;;
B;220;2389538;32;20230904 01:06;;104;12;EQUITY PL;CANLEY VALE;2166;;;20230717;20230830;400000;;R;RESIDENCE;104;;;0;AT396180;
C;220;2389538;32;20230904 01:06;104/SP35534;
D;220;2389538;32;20230904 01:06;P;;;;;;
D;220;2389538;32;20230904 01:06;V;;;;;;
B;220;2392489;33;20230904 01:06;;;26;GEORGINA ST;BONNYRIGG HEIGHTS;2177;550.1;M;20230715;20230828;1390000;R2;R;RESIDENCE;;RAF;;0;AT388763;
C;220;2392489;33;20230904 01:06;8/777760;
D;220;2392489;33;20230904 01:06;P;;;;;;
D;220;2392489;33;20230904 01:06;V;;;;;;
B;220;2395263;34;20230904 01:06;;6;15;HARDY ST;FAIRFIELD;2165;;;20230710;20230828;400000;;R;RESIDENCE;6;;;0;AT391531;
C;220;2395263;34;20230904 01:06;6/SP8106;
D;220;2395263;34;20230904 01:06;P;;;;;;
D;220;2395263;34;20230904 01:06;V;;;;;;
D;220;2395263;34;20230904 01:06;V;;;;;;
B;220;2397960;35;20230904 01:06;;;1;HOUSMAN ST;WETHERILL PARK;2164;572.7;M;20230715;20230828;960000;R2;R;RESIDENCE;;RAK;;0;AT388907;
C;220;2397960;35;20230904 01:06;34/259832;
