A;RTSALEDATA;220;20210111 01:01;VALNET;
B;220;2407761;1;20210111 01:01;;;2;MATHESON AVE;MOUNT PRITCHARD;2170;663.9;M;20201028;20201222;680000;R2;R;RESIDENCE;;RAI;;0;AQ701164;
C;220;2407761;1;20210111 01:01;22/244287;
D;220;2407761;1;20210111 01:01;P;;;;;;
D;220;2407761;1;20210111 01:01;V;;;;;;
B;220;2429138;2;20210111 01:01;;10;2;WATERSIDE CRES;CARRAMAR;2163;;;20201125;20210106;440000;;R;RESIDENCE;10;;;0;AQ702313;
C;220;2429138;2;20210111 01:01;10/SP8030;
D;220;2429138;2;20210111 01:01;P;;;;;;
D;220;2429138;2;20210111 01:01;V;;;;;;
D;220;2429138;2;20210111 01:01;V;;;;;;
B;220;3485869;3;20210111 01:01;;;125 B;WATER ST;CABRAMATTA WEST;2166;361.7;M;20201124;20210107;805000;R2;R;RESIDENCE;;RAB;;0;AQ703261;
C;220;3485869;3;20210111 01:01;3/1144532;
D;220;3485869;3;20210111 01:01;P;;;;;;
D;220;3485869;3;20210111 01:01;P;;;;;;
D;220;3485869;3;20210111 01:01;V;;;;;;
D;220;3485869;3;20210111 01:01;V;;;;;;
B;220;4150431;4;20210111 01:01;;;;ROSINA ST;FAIRFIELD WEST;2165;265.6;M;20201118;20210105;885000;R2;R;RESIDENCE;;RAG;;0;AQ699904;
C;220;4150431;4;20210111 01:01;58/8/490;
D;220;4150431;4;20210111 01:01;P;;;;;;
D;220;4150431;4;20210111 01:01;P;;;;;;
D;220;4150431;4;20210111 01:01;V;;;;;;
B;220;2379542;5;20210111 01:01;;;1;BUNKER PDE;BONNYRIGG;2177;589;M;20201217;20210106;300000;R1;R;RESIDENCE;;RAA;;0;AQ702170;
C;220;2379542;5;20210111 01:01;6621/790377;
D;220;2379542;5;20210111 01:01;P;;;;;;
D;220;2379542;5;20210111 01:01;V;;;;;;
D;220;2379542;5;20210111 01:01;V;;;;;;
B;220;2398589;6;20210111 01:01;;2;80;HUGHES ST;CABRAMATTA;2166;;;20201214;20201214;5000000;;R;RESIDENCE;2;;;0;AQ693532;
C;220;2398589;6;20210111 01:01;2/SP22777;
D;220;2398589;6;20210111 01:01;P;;;;;;
D;220;2398589;6;20210111 01:01;V;;;;;;
B;220;4332827;7;20210111 01:01;;;93 B;BRENAN ST;SMITHFIELD;2164;268.9;M;20200812;20210106;740000;R3;R;RESIDENCE;;RMD;;0;AQ702384;
C;220;4332827;7;20210111 01:01;3/1269137;
D;220;4332827;7;20210111 01:01;P;;;;;;
D;220;4332827;7;20210111 01:01;V;;;;;;
B;220;4318498;8;20210111 01:01;;;18;BIBBYS PL;BONNYRIGG;2177;118;M;20180510;20210104;560000;;R;RESIDENCE;28;;;0;AQ699511;
C;220;4318498;8;20210111 01:01;28/SP102141;
D;220;4318498;8;20210111 01:01;P;;;;;;
D;220;4318498;8;20210111 01:01;P;;;;;;
D;220;4318498;8;20210111 01:01;V;;;;;;
B;220;4326716;9;20210111 01:01;;;2;CALABRIA LANE;PRAIRIEWOOD;2176;;;20170412;20210104;835000;;R;RESIDENCE;40;;;0;AQ699225;
C;220;4326716;9;20210111 01:01;40/SP102232;
D;220;4326716;9;20210111 01:01;P;;;;;;
D;220;4326716;9;20210111 01:01;V;;;;;;
B;220;4326716;10;20210111 01:01;;;2;CALABRIA LANE;PRAIRIEWOOD;2176;;;20160323;20210104;508700;;R;RESIDENCE;57;;;0;AQ698844;
C;220;4326716;10;20210111 01:01;57/SP102232;
D;220;4326716;10;20210111 01:01;P;;;;;;
D;220;4326716;10;20210111 01:01;V;;;;;;
Z;48;10;10;26;
