A;RTSALEDATA;008;20220606 01:11;VALNET;
B;008;3455972;1;20220606 01:11;;102;19 A;HONEYSUCKLE DR;NEWCASTLE;2300;;;20220504;20220601;1100000;;3;COMMERCIAL;2;;;0;AS181115;
C;008;3455972;1;20220606 01:11;2/SP80989;
D;008;3455972;1;20220606 01:11;P;;;;;;
D;008;3455972;1;20220606 01:11;V;;;;;;
B;008;4190848;2;20220606 01:11;;;8;MURRAY DWYER CCT;MAYFIELD WEST;2304;81;M;20220512;20220531;295000;;3;WAREHOUSE;36;;;0;AS174616;
C;008;4190848;2;20220606 01:11;36/SP99055;
D;008;4190848;2;20220606 01:11;P;;;;;;
D;008;4190848;2;20220606 01:11;V;;;;;;
B;008;4231172;3;20220606 01:11;;;211 A;MORGAN ST;MEREWETHER;2291;301.6;M;20220428;20220602;2060000;R2;R;RESIDENCE;;AHM;;0;AS183668;
C;008;4231172;3;20220606 01:11;2/1255806;
D;008;4231172;3;20220606 01:11;P;;;;;;
D;008;4231172;3;20220606 01:11;P;;;;;;
D;008;4231172;3;20220606 01:11;V;;;;;;
D;008;4231172;3;20220606 01:11;V;;;;;;
B;008;2992363;4;20220606 01:11;;22;87;HANNELL ST;WICKHAM;2293;;;20220502;20220530;1480000;;R;RESIDENCE;22;;;0;AS173970;
C;008;2992363;4;20220606 01:11;22/SP70231;
D;008;2992363;4;20220606 01:11;P;;;;;;
D;008;2992363;4;20220606 01:11;P;;;;;;
D;008;2992363;4;20220606 01:11;V;;;;;;
D;008;2992363;4;20220606 01:11;V;;;;;;
B;008;3045142;5;20220606 01:11;;;47;STATION ST;WICKHAM;2293;177.8;M;20220524;20220531;1200000;B4;V;VACANT LAND;;BLH;;0;AS178004;
C;008;3045142;5;20220606 01:11;2/131687;
D;008;3045142;5;20220606 01:11;P;;;;;;
D;008;3045142;5;20220606 01:11;P;;;;;;
D;008;3045142;5;20220606 01:11;V;;;;;;
B;008;3045143;6;20220606 01:11;;;49;STATION ST;WICKHAM;2293;114.1;M;20220524;20220531;1200000;B4;V;VACANT LAND;;BLH;;0;AS178004;
C;008;3045143;6;20220606 01:11;3/131687;
D;008;3045143;6;20220606 01:11;P;;;;;;
D;008;3045143;6;20220606 01:11;P;;;;;;
D;008;3045143;6;20220606 01:11;V;;;;;;
B;008;3045144;7;20220606 01:11;;;53;STATION ST;WICKHAM;2293;118.5;M;20220524;20220531;1200000;B4;V;VACANT LAND;;BLH;;0;AS178004;
C;008;3045144;7;20220606 01:11;5/131687;
D;008;3045144;7;20220606 01:11;P;;;;;;
D;008;3045144;7;20220606 01:11;P;;;;;;
D;008;3045144;7;20220606 01:11;V;;;;;;
B;008;3541363;8;20220606 01:11;;18;18;CROUDACE RD;ELERMORE VALE;2287;;;20220421;20220602;630000;;R;RESIDENCE;18;;;0;AS184012;
C;008;3541363;8;20220606 01:11;18/SP84753;
D;008;3541363;8;20220606 01:11;P;;;;;;
D;008;3541363;8;20220606 01:11;P;;;;;;
D;008;3541363;8;20220606 01:11;V;;;;;;
D;008;3541363;8;20220606 01:11;V;;;;;;
B;008;4111017;9;20220606 01:11;;;10;HIGH ST;WALLSEND;2287;475.3;M;20220419;20220531;520000;R2;R;RESIDENCE;;AAD;;0;AS176773;
C;008;4111017;9;20220606 01:11;1/1239721;
D;008;4111017;9;20220606 01:11;P;;;;;;
D;008;4111017;9;20220606 01:11;V;;;;;;
B;008;201488;10;20220606 01:11;;;8;ABEL ST;MAYFIELD;2304;303.5;M;20220503;20220531;717000;R2;R;RESIDENCE;;AJD;;0;AS178071;
C;008;201488;10;20220606 01:11;12/C/2235;
D;008;201488;10;20220606 01:11;P;;;;;;
D;008;201488;10;20220606 01:11;P;;;;;;
D;008;201488;10;20220606 01:11;V;;;;;;
D;008;201488;10;20220606 01:11;V;;;;;;
B;008;207225;11;20220606 01:11;;;6;BOONABILLA CL;MARYLAND;2287;692;M;20220421;20220602;500000;R2;R;RESIDENCE;;AAA;;0;AS186191;
C;008;207225;11;20220606 01:11;426/702896;
D;008;207225;11;20220606 01:11;P;;;;;;
D;008;207225;11;20220606 01:11;P;;;;;;
D;008;207225;11;20220606 01:11;V;;;;;;
B;008;202173;12;20220606 01:11;;;15;ALDERSON ST;SHORTLAND;2307;575.4;M;20220310;20220602;850000;R2;R;RESIDENCE;;AJM;;0;AS186103;
C;008;202173;12;20220606 01:11;133/206758;
D;008;202173;12;20220606 01:11;P;;;;;;
D;008;202173;12;20220606 01:11;P;;;;;;
D;008;202173;12;20220606 01:11;V;;;;;;
B;008;205606;13;20220606 01:11;;;12;BEESTON RD;STOCKTON;2295;575.4;M;20220329;20220527;1100000;R2;R;RESIDENCE;;AHN;;0;AS169286;
C;008;205606;13;20220606 01:11;13/A/10895;
D;008;205606;13;20220606 01:11;P;;;;;;
D;008;205606;13;20220606 01:11;P;;;;;;
D;008;205606;13;20220606 01:11;V;;;;;;
B;008;205695;14;20220606 01:11;;;5;BELL ST;MARYVILLE;2293;303.5;M;20220429;20220527;1030000;R2;R;RESIDENCE;;ADF;;0;AS166834;
C;008;205695;14;20220606 01:11;7/R/5062;
D;008;205695;14;20220606 01:11;P;;;;;;
D;008;205695;14;20220606 01:11;P;;;;;;
D;008;205695;14;20220606 01:11;V;;;;;;
D;008;205695;14;20220606 01:11;V;;;;;;
B;008;203498;15;20220606 01:11;;;8;ANNIE ST;WICKHAM;2293;177;M;20220429;20220527;1435000;B4;R;RESIDENCE;;BLH;;0;AS167567;
C;008;203498;15;20220606 01:11;1/1095539;
D;008;203498;15;20220606 01:11;P;;;;;;
D;008;203498;15;20220606 01:11;V;;;;;;
