A;RTSALEDATA;050;20210412 01:01;VALNET;
B;050;488806;1;20210412 01:01;;;690;DEAN ST;ALBURY;2640;1163;M;20210223;20210406;350000;R1;V;VACANT LAND;;ACA;;0;AQ932136;
C;050;488806;1;20210412 01:01;1/112778;
D;050;488806;1;20210412 01:01;P;;;;;;
D;050;488806;1;20210412 01:01;P;;;;;;
D;050;488806;1;20210412 01:01;P;;;;;;
D;050;488806;1;20210412 01:01;P;;;;;;
D;050;488806;1;20210412 01:01;P;;;;;;
D;050;488806;1;20210412 01:01;P;;;;;;
D;050;488806;1;20210412 01:01;V;;;;;;
D;050;488806;1;20210412 01:01;V;;;;;;
D;050;488806;1;20210412 01:01;V;;;;;;
D;050;488806;1;20210412 01:01;V;;;;;;
D;050;488806;1;20210412 01:01;V;;;;;;
D;050;488806;1;20210412 01:01;V;;;;;;
D;050;488806;1;20210412 01:01;V;;;;;;
D;050;488806;1;20210412 01:01;V;;;;;;
B;050;486004;2;20210412 01:01;;;34;BOGONG ST;THURGOONA;2640;812.3;M;20210211;20210407;360000;R1;R;RESIDENCE;;ATO;;0;AQ938678;
C;050;486004;2;20210412 01:01;187/258262;
D;050;486004;2;20210412 01:01;P;;;;;;
D;050;486004;2;20210412 01:01;V;;;;;;
B;050;487763;3;20210412 01:01;;;410;COLLEY ST;LAVINGTON;2641;659.9;M;20210310;20210406;364000;R1;R;RESIDENCE;;ALV;;0;AQ933018;
C;050;487763;3;20210412 01:01;6/250578;
D;050;487763;3;20210412 01:01;P;;;;;;
D;050;487763;3;20210412 01:01;P;;;;;;
D;050;487763;3;20210412 01:01;V;;;;;;
B;050;487871;4;20210412 01:01;;;6;CONMURRA WAY;SPRINGDALE HEIGHTS;2641;769.5;M;20210224;20210407;310000;R1;R;RESIDENCE;;ALV;;0;AQ936937;
C;050;487871;4;20210412 01:01;275/252927;
D;050;487871;4;20210412 01:01;P;;;;;;
D;050;487871;4;20210412 01:01;P;;;;;;
D;050;487871;4;20210412 01:01;V;;;;;;
B;050;488162;5;20210412 01:01;;;490;CRISP ST;ALBURY;2640;779;M;20210302;20210401;750000;R1;R;RESIDENCE;;ACA;;0;AQ931061;
C;050;488162;5;20210412 01:01;1/32680;
D;050;488162;5;20210412 01:01;P;;;;;;
D;050;488162;5;20210412 01:01;P;;;;;;
D;050;488162;5;20210412 01:01;V;;;;;;
B;050;488209;6;20210412 01:01;;;5;CURRAWONG CNR;EAST ALBURY;2640;556;M;20210206;20210407;471000;R1;R;RESIDENCE;;AEV;;0;AQ937965;
C;050;488209;6;20210412 01:01;96/840355;
D;050;488209;6;20210412 01:01;P;;;;;;
D;050;488209;6;20210412 01:01;V;;;;;;
B;050;485680;7;20210412 01:01;;;148;BENYON ST;EAST ALBURY;2640;670.3;M;20210308;20210407;365000;R1;R;RESIDENCE;;AEV;;0;AQ939097;
C;050;485680;7;20210412 01:01;97, 102/238345;
