A;RTSALEDATA;207;20230102 01:05;VALNET;
B;207;2017360;1;20230102 01:05;;;55;THE CAUSEWAY;MAROUBRA;2035;581.7;M;20220722;20221229;3700000;R2;R;RESIDENCE;;ALK;;0;AS764105;
C;207;2017360;1;20230102 01:05;72/6068;
D;207;2017360;1;20230102 01:05;P;;;;;;
D;207;2017360;1;20230102 01:05;P;;;;;;
D;207;2017360;1;20230102 01:05;V;;;;;;
B;207;4416705;2;20230102 01:05;;2;87;FRENCHMANS RD;RANDWICK;2031;98;M;20221216;20221229;3225000;;R;RESIDENCE;2;;;0;AS764929;
C;207;4416705;2;20230102 01:05;2/SP102986;
D;207;4416705;2;20230102 01:05;P;;;;;;
D;207;4416705;2;20230102 01:05;V;;;;;;
B;207;4416705;3;20230102 01:05;;4;87;FRENCHMANS RD;RANDWICK;2031;74;M;20221216;20221229;3225000;;R;RESIDENCE;4;;;0;AS764929;
C;207;4416705;3;20230102 01:05;4/SP102986;
D;207;4416705;3;20230102 01:05;P;;;;;;
D;207;4416705;3;20230102 01:05;V;;;;;;
B;207;4416705;4;20230102 01:05;;6;87;FRENCHMANS RD;RANDWICK;2031;98;M;20221216;20221229;3225000;;R;RESIDENCE;6;;;0;AS764929;
C;207;4416705;4;20230102 01:05;6/SP102986;
D;207;4416705;4;20230102 01:05;P;;;;;;
D;207;4416705;4;20230102 01:05;V;;;;;;
Z;19;4;4;9;
