A;RTSALEDATA;235;20210823 01:38;VALNET;
B;235;2625144;1;20210823 01:39;;;27;WOORE ST;WILCANNIA;2836;2131;M;20210707;20210818;7000;R1;V;VACANT LAND;;AWZ;;0;AR345055;
C;235;2625144;1;20210823 01:39;1/358209;
D;235;2625144;1;20210823 01:39;P;;;;;;N;
D;235;2625144;1;20210823 01:39;P;;;;;;N;
D;235;2625144;1;20210823 01:39;V;;;;;;N;
Z;7;1;1;3;
