A;RTSALEDATA;209;20210201 01:02;VALNET;
B;209;2058349;1;20210201 01:02;;;39;FITZGERALD ST;QUEENS PARK;2022;208.7;M;20201110;20210122;2325000;R2;R;RESIDENCE;;AQP;;0;AQ744336;
C;209;2058349;1;20210201 01:02;4/203213;
D;209;2058349;1;20210201 01:02;P;;;;;;
D;209;2058349;1;20210201 01:02;P;;;;;;
D;209;2058349;1;20210201 01:02;V;;;;;;
D;209;2058349;1;20210201 01:02;V;;;;;;
B;209;2061791;2;20210201 01:02;;7;10;HENRIETTA ST;WAVERLEY;2024;;;20201204;20210127;1375000;;R;RESIDENCE;7;;;0;AQ755204;
C;209;2061791;2;20210201 01:02;7/SP33895;
D;209;2061791;2;20210201 01:02;P;;;;;;
D;209;2061791;2;20210201 01:02;P;;;;;;
D;209;2061791;2;20210201 01:02;V;;;;;;
B;209;2059095;3;20210201 01:02;;5;12;FRANCIS ST;BONDI BEACH;2026;;;20201211;20210122;1200000;;R;RESIDENCE;5;;;0;AQ742612;
C;209;2059095;3;20210201 01:02;5/SP22752;
D;209;2059095;3;20210201 01:02;P;;;;;;
D;209;2059095;3;20210201 01:02;V;;;;;;
B;209;2059095;4;20210201 01:02;;18;12;FRANCIS ST;BONDI BEACH;2026;;;20201211;20210122;1200000;;R;RESIDENCE;18;;;0;AQ742612;
C;209;2059095;4;20210201 01:02;18/SP22752;
D;209;2059095;4;20210201 01:02;P;;;;;;
D;209;2059095;4;20210201 01:02;V;;;;;;
B;209;2059312;5;20210201 01:02;;5;67;FRANCIS ST;BONDI BEACH;2026;;;20201212;20210125;1600000;;R;RESIDENCE;5;;;0;AQ747698;
C;209;2059312;5;20210201 01:02;5/SP13309;
D;209;2059312;5;20210201 01:02;P;;;;;;
D;209;2059312;5;20210201 01:02;P;;;;;;
D;209;2059312;5;20210201 01:02;V;;;;;;
D;209;2059312;5;20210201 01:02;V;;;;;;
B;209;2059717;6;20210201 01:02;;6;7;GILBERT ST;DOVER HEIGHTS;2030;;;20201203;20210122;890000;;R;RESIDENCE;6;;;0;AQ747180;
C;209;2059717;6;20210201 01:02;6/SP2245;
D;209;2059717;6;20210201 01:02;P;;;;;;
D;209;2059717;6;20210201 01:02;V;;;;;;
D;209;2059717;6;20210201 01:02;V;;;;;;
B;209;2061791;7;20210201 01:02;;25;10;HENRIETTA ST;WAVERLEY;2024;;;20201215;20210122;1300000;;R;RESIDENCE;25;;;0;AQ747171;
C;209;2061791;7;20210201 01:02;25/SP33895;
D;209;2061791;7;20210201 01:02;P;;;;;;
D;209;2061791;7;20210201 01:02;V;;;;;;
D;209;2061791;7;20210201 01:02;V;;;;;;
D;209;2061791;7;20210201 01:02;V;;;;;;
B;209;2059717;8;20210201 01:02;;100;7;GILBERT ST;DOVER HEIGHTS;2030;;;20201203;20210122;890000;;R;RESIDENCE;100;;;0;AQ747180;
C;209;2059717;8;20210201 01:02;100/SP2245;
D;209;2059717;8;20210201 01:02;P;;;;;;
D;209;2059717;8;20210201 01:02;V;;;;;;
D;209;2059717;8;20210201 01:02;V;;;;;;
B;209;2059843;9;20210201 01:02;;2;17;GILBERT ST;DOVER HEIGHTS;2030;;;20201208;20210122;1890000;;R;RESIDENCE;2;;;0;AQ744779;
C;209;2059843;9;20210201 01:02;2/SP12694;
D;209;2059843;9;20210201 01:02;P;;;;;;
D;209;2059843;9;20210201 01:02;P;;;;;;
D;209;2059843;9;20210201 01:02;V;;;;;;
B;209;2054725;10;20210201 01:02;;;26;CAMPBELL ST;WAVERLEY;2024;518.5;M;20201030;20210122;4075000;R2;R;RESIDENCE;;AWA;;0;AQ746181;
C;209;2054725;10;20210201 01:02;13/10844 A/308074;
D;209;2054725;10;20210201 01:02;P;;;;;;
D;209;2054725;10;20210201 01:02;P;;;;;;
D;209;2054725;10;20210201 01:02;V;;;;;;
B;209;2052361;11;20210201 01:02;;1;7;BOTANY ST;BONDI JUNCTION;2022;165;M;20201215;20210127;915000;;R;RESIDENCE;1;;;0;AQ753547;
C;209;2052361;11;20210201 01:02;1/SP21142;
D;209;2052361;11;20210201 01:02;P;;;;;;
D;209;2052361;11;20210201 01:02;P;;;;;;
D;209;2052361;11;20210201 01:02;V;;;;;;
B;209;2052455;12;20210201 01:02;;;60;BOUNDARY ST;BRONTE;2024;357.77;M;20201021;20210122;4850000;R2;R;RESIDENCE;;ABR;;0;AQ743468;
C;209;2052455;12;20210201 01:02;11/10994;
D;209;2052455;12;20210201 01:02;P;;;;;;
D;209;2052455;12;20210201 01:02;P;;;;;;
D;209;2052455;12;20210201 01:02;V;;;;;;
B;209;2052592;13;20210201 01:02;;;4;BRASSIE ST;NORTH BONDI;2026;442.6;M;20201219;20210122;6910000;R2;R;RESIDENCE;;ABB;;0;AQ743769;
C;209;2052592;13;20210201 01:02;27/7758;
D;209;2052592;13;20210201 01:02;P;;;;;;
D;209;2052592;13;20210201 01:02;V;;;;;;
D;209;2052592;13;20210201 01:02;V;;;;;;
B;209;2060585;14;20210201 01:02;;12;55;GOULD ST;BONDI BEACH;2026;;;20201216;20210127;857000;;R;RESIDENCE;12;;;0;AQ754360;
C;209;2060585;14;20210201 01:02;12/SP12847;
D;209;2060585;14;20210201 01:02;P;;;;;;
D;209;2060585;14;20210201 01:02;V;;;;;;
B;209;2058004;15;20210201 01:02;;4;71;EDWARD ST;BONDI BEACH;2026;;;20201205;20210125;1240000;;R;RESIDENCE;8;;;0;AQ749597;
C;209;2058004;15;20210201 01:02;8/SP22190;
D;209;2058004;15;20210201 01:02;P;;;;;;
D;209;2058004;15;20210201 01:02;P;;;;;;
