A;RTSALEDATA;042;20221226 01:06;VALNET;
B;042;2954130;1;20221226 01:06;LACHOONA;;2334;DARBYS FALLS RD;DARBYS FALLS;2793;4.95;H;20221118;20221219;230000;RU1;R;RESIDENCE;;HFE;;0;AS736109;
C;042;2954130;1;20221226 01:06;4/1043270;
D;042;2954130;1;20221226 01:06;P;;;;;;
D;042;2954130;1;20221226 01:06;V;;;;;;
B;042;4190685;2;20221226 01:06;;;4;TOKYO TCE;COWRA;2794;831.6;M;20221118;20221216;190000;R1;R;RESIDENCE;;ACN;;0;AS733182;
C;042;4190685;2;20221226 01:06;10/1250412;
D;042;4190685;2;20221226 01:06;P;;;;;;
D;042;4190685;2;20221226 01:06;V;;;;;;
B;042;475289;3;20221226 01:06;;;73;LACHLAN ST;COWRA;2794;2015.52;M;20221123;20221219;715000;R1;R;RESIDENCE;;ACC;;0;AS740216;
C;042;475289;3;20221226 01:06;6/33/758300;
D;042;475289;3;20221226 01:06;P;;;;;;
D;042;475289;3;20221226 01:06;P;;;;;;
D;042;475289;3;20221226 01:06;V;;;;;;
D;042;475289;3;20221226 01:06;V;;;;;;
B;042;473051;4;20221226 01:06;;;1044;MAJOR WEST RD;BUMBALDRY;2794;16.19;H;20221025;20221220;399000;RU1;R;RESIDENCE;;HFW;;0;AS747042;
C;042;473051;4;20221226 01:06;42/752959;
D;042;473051;4;20221226 01:06;P;;;;;;
D;042;473051;4;20221226 01:06;V;;;;;;
B;042;473183;5;20221226 01:06;;;3;ILLUNIE ST;WATTAMONDARA;2794;1518;M;20221122;20221220;450000;RU5;R;RESIDENCE;;VWD;;0;AS742770;
C;042;473183;5;20221226 01:06;10/4/759060;
D;042;473183;5;20221226 01:06;P;;;;;;
D;042;473183;5;20221226 01:06;P;;;;;;
D;042;473183;5;20221226 01:06;V;;;;;;
B;042;475837;6;20221226 01:06;;1;58;MACQUARIE ST;COWRA;2794;;;20221130;20221219;235000;;R;RESIDENCE;1;;;0;AS738902;
C;042;475837;6;20221226 01:06;1/SP13846;
D;042;475837;6;20221226 01:06;P;;;;;;
D;042;475837;6;20221226 01:06;V;;;;;;
B;042;476301;7;20221226 01:06;;;115;REDFERN ST;COWRA;2794;791.8;M;20221202;20221221;525000;B5;R;RESIDENCE;;BCR;;0;AS749826;
C;042;476301;7;20221226 01:06;1/561561;
D;042;476301;7;20221226 01:06;P;;;;;;
D;042;476301;7;20221226 01:06;V;;;;;;
B;042;473759;8;20221226 01:06;;;39;BROUGHAM ST;COWRA;2794;809.4;M;20221111;20221216;800000;R1;R;RESIDENCE;;ACC;;0;AS735574;
C;042;473759;8;20221226 01:06;3/2/1244;
D;042;473759;8;20221226 01:06;P;;;;;;
D;042;473759;8;20221226 01:06;P;;;;;;
D;042;473759;8;20221226 01:06;V;;;;;;
