A;RTSALEDATA;123;20210913 01:46;VALNET;
B;123;4383084;1;20210913 01:47;;;;KEITH ARMSTRONG RD;GINGKIN;2787;8045;M;20180516;20210525;2777;;V;VACANT LAND;;;;0;AR135020;
C;123;4383084;1;20210913 01:47;2/1245638;
D;123;4383084;1;20210913 01:47;P;;;;;;
D;123;4383084;1;20210913 01:47;V;;;;;;
B;123;4371481;2;20210913 01:47;;;9;DART ST;OBERON;2787;1657;M;20210612;20210908;435000;R1;R;RESIDENCE;;AOB;;0;AR411437;
C;123;4371481;2;20210913 01:47;10/5/758805;
D;123;4371481;2;20210913 01:47;P;;;;;;
D;123;4371481;2;20210913 01:47;V;;;;;;
B;123;4382282;3;20210913 01:47;;;;ISABELLA RD;ISABELLA;2795;108.27;H;20210706;20210903;650000;;3;FARM;;;;0;AR396594;
C;123;4382282;3;20210913 01:47;103, 117/753059;
D;123;4382282;3;20210913 01:47;P;;;;;;
D;123;4382282;3;20210913 01:47;V;;;;;;
D;123;4382282;3;20210913 01:47;V;;;;;;
Z;15;3;3;7;
