A;RTSALEDATA;018;20220905 01:35;VALNET;
B;018;391336;1;20220905 01:35;;;9;KOORINGAL PL;BEGA;2550;780.3;M;20220729;20220829;425000;R2;R;RESIDENCE;;BRH;;0;AS427637;
C;018;391336;1;20220905 01:35;1/199816;
D;018;391336;1;20220905 01:35;P;;;;;;
D;018;391336;1;20220905 01:35;P;;;;;;
D;018;391336;1;20220905 01:35;V;;;;;;
B;018;392130;2;20220905 01:35;;;126;UPPER ST;BEGA;2550;790.4;M;20220801;20220901;465000;R3;R;RESIDENCE;;BMC;;0;AS440207;
C;018;392130;2;20220905 01:35;B/395241;
D;018;392130;2;20220905 01:35;P;;;;;;
D;018;392130;2;20220905 01:35;V;;;;;;
D;018;392130;2;20220905 01:35;V;;;;;;
B;018;392828;3;20220905 01:35;;;12;LAMONT ST;BERMAGUI;2546;1012;M;20220607;20220830;3600000;B2;3;COMMERCIAL;;BBC;;0;AS433306;
C;018;392828;3;20220905 01:35;6/8/758095;
D;018;392828;3;20220905 01:35;P;;;;;;
D;018;392828;3;20220905 01:35;V;;;;;;
B;018;395761;4;20220905 01:35;;;29;CAMILLA CT;MIRADOR;2548;1402;M;20220420;20220831;840000;R2;R;RESIDENCE;;BRL;;0;AS435506;
C;018;395761;4;20220905 01:35;1016/833411;
D;018;395761;4;20220905 01:35;P;;;;;;
D;018;395761;4;20220905 01:35;P;;;;;;
D;018;395761;4;20220905 01:35;V;;;;;;
B;018;393441;5;20220905 01:35;;;2;CORNUBIA PL;BOYDTOWN;2551;855.2;M;20220630;20220829;885000;R2;R;RESIDENCE;;BRV;;0;AS426555;
C;018;393441;5;20220905 01:35;15/716162;
D;018;393441;5;20220905 01:35;P;;;;;;
D;018;393441;5;20220905 01:35;V;;;;;;
D;018;393441;5;20220905 01:35;V;;;;;;
B;018;396411;6;20220905 01:35;;;5;KYEAMBA ST;MERIMBULA;2548;1752;M;20220801;20220831;1600000;R3;R;RESIDENCE;;BMF;;0;AS436262;
C;018;396411;6;20220905 01:35;172/867865;
D;018;396411;6;20220905 01:35;P;;;;;;
D;018;396411;6;20220905 01:35;P;;;;;;
D;018;396411;6;20220905 01:35;V;;;;;;
D;018;396411;6;20220905 01:35;V;;;;;;
B;018;401881;7;20220905 01:35;;;7;PHILIP ST;WOLUMLA;2550;1012;M;20220706;20220901;570000;RU5;R;RESIDENCE;;BZF;;0;AS441166;
C;018;401881;7;20220905 01:35;9/3/3808;
D;018;401881;7;20220905 01:35;P;;;;;;
D;018;401881;7;20220905 01:35;P;;;;;;
D;018;401881;7;20220905 01:35;V;;;;;;
D;018;401881;7;20220905 01:35;V;;;;;;
B;018;396634;8;20220905 01:35;;;3;LISA CT;MERIMBULA;2548;780.7;M;20220603;20220829;110000;R3;V;VACANT LAND;;BME;;50;AS428391;
C;018;396634;8;20220905 01:35;20/883129;
D;018;396634;8;20220905 01:35;P;;;;;;
D;018;396634;8;20220905 01:35;P;;;;;;
D;018;396634;8;20220905 01:35;P;;;;;;
D;018;396634;8;20220905 01:35;V;;;;;;
D;018;396634;8;20220905 01:35;V;;;;;;
B;018;396872;9;20220905 01:35;;2;10;MARINE PDE;MERIMBULA;2548;;;20220627;20220826;660000;;R;RESIDENCE;2;;;0;AS421204;
C;018;396872;9;20220905 01:35;2/SP39771;
D;018;396872;9;20220905 01:35;P;;;;;;
D;018;396872;9;20220905 01:35;P;;;;;;
D;018;396872;9;20220905 01:35;V;;;;;;
B;018;397295;10;20220905 01:35;;4;57;OCEAN DR;MERIMBULA;2548;;;20220804;20220831;270000;;R;RESIDENCE;4;;;0;AS435685;
C;018;397295;10;20220905 01:35;4/SP32191;
D;018;397295;10;20220905 01:35;P;;;;;;
D;018;397295;10;20220905 01:35;V;;;;;;
B;018;406929;11;20220905 01:35;;;497;TATHRA RD;KALARU;2550;1227;M;20220812;20220829;710000;RU5;R;RESIDENCE;;BZE;;0;AS427401;
C;018;406929;11;20220905 01:35;32/27150;
D;018;406929;11;20220905 01:35;P;;;;;;
D;018;406929;11;20220905 01:35;V;;;;;;
B;018;4171329;12;20220905 01:35;;;9;ROBIN CL;MERIMBULA;2548;915.5;M;20220802;20220901;1210000;R3;R;RESIDENCE;;BME;;0;AS441000;
C;018;4171329;12;20220905 01:35;512/1248212;
D;018;4171329;12;20220905 01:35;P;;;;;;
D;018;4171329;12;20220905 01:35;P;;;;;;
D;018;4171329;12;20220905 01:35;V;;;;;;
D;018;4171329;12;20220905 01:35;V;;;;;;
B;018;4143650;13;20220905 01:35;;;142;MIRADOR DR;MIRADOR;2548;1250;M;20220719;20220830;540000;R2;R;RESIDENCE;;BRL;;0;AS432647;
C;018;4143650;13;20220905 01:35;1123/1240675;
D;018;4143650;13;20220905 01:35;P;;;;;;
D;018;4143650;13;20220905 01:35;V;;;;;;
B;018;3152408;14;20220905 01:35;;2;124;BEN BOYD PDE;BOYDTOWN;2551;;;20220701;20220901;622000;;R;RESIDENCE;2;;;0;AS440202;
C;018;3152408;14;20220905 01:35;2/SP73472;
D;018;3152408;14;20220905 01:35;P;;;;;;
D;018;3152408;14;20220905 01:35;V;;;;;;
D;018;3152408;14;20220905 01:35;V;;;;;;
B;018;3495910;15;20220905 01:35;;6;79;CULGOA CRES;PAMBULA BEACH;2549;;;20220719;20220830;370000;;R;RESIDENCE;6;;;0;AS431008;
C;018;3495910;15;20220905 01:35;6/SP83203;
D;018;3495910;15;20220905 01:35;P;;;;;;
D;018;3495910;15;20220905 01:35;V;;;;;;
D;018;3495910;15;20220905 01:35;V;;;;;;
B;018;3691665;16;20220905 01:35;;9;3;MARKET ST;MERIMBULA;2548;229;M;20211208;20220831;1020000;;R;RESIDENCE;9;;;0;AS434383;
C;018;3691665;16;20220905 01:35;9/SP96313;
D;018;3691665;16;20220905 01:35;P;;;;;;
D;018;3691665;16;20220905 01:35;P;;;;;;
D;018;3691665;16;20220905 01:35;V;;;;;;
D;018;3691665;16;20220905 01:35;V;;;;;;
B;018;4442580;17;20220905 01:35;;;;IMLAY ST;EDEN;2551;918.4;M;20220224;20220602;47279;;V;VACANT LAND;;;;0;AS206027;
C;018;4442580;17;20220905 01:35;1/1282633;
D;018;4442580;17;20220905 01:35;P;;;;;;
D;018;4442580;17;20220905 01:35;V;;;;;;
B;018;4329251;18;20220905 01:35;;;;SHE OAK CL;BEGA;2550;2882;M;20220804;20220826;418000;IN1;V;VACANT LAND;;BIA;;0;AS423641;
C;018;4329251;18;20220905 01:35;1/1260384;
D;018;4329251;18;20220905 01:35;P;;;;;;
D;018;4329251;18;20220905 01:35;V;;;;;;
Z;92;18;18;54;
