A;RTSALEDATA;171;20211129 01:42;VALNET;
B;171;4161352;1;20211129 01:42;;6;45;RECREATION ST;TWEED HEADS;2485;159;M;20211008;20211119;725000;;R;RESIDENCE;6;;;0;AR632275;
C;171;4161352;1;20211129 01:42;6/SP98373;
D;171;4161352;1;20211129 01:42;P;;;;;;
D;171;4161352;1;20211129 01:42;P;;;;;;
D;171;4161352;1;20211129 01:42;V;;;;;;
B;171;1818182;2;20211129 01:42;;;6;IVORY CRES;TWEED HEADS;2485;720.8;M;20211105;20211119;1230000;R3;R;RESIDENCE;;AKE;;0;AR632324;
C;171;1818182;2;20211129 01:42;106/237806;
D;171;1818182;2;20211129 01:42;P;;;;;;
D;171;1818182;2;20211129 01:42;V;;;;;;
D;171;1818182;2;20211129 01:42;V;;;;;;
B;171;3265708;3;20211129 01:42;;24;6;STUART ST;TWEED HEADS;2485;;;20210920;20211119;579000;;R;RESIDENCE;24;;;0;AR632326;
C;171;3265708;3;20211129 01:42;24/SP77177;
D;171;3265708;3;20211129 01:42;P;;;;;;
D;171;3265708;3;20211129 01:42;P;;;;;;
D;171;3265708;3;20211129 01:42;V;;;;;;
D;171;3265708;3;20211129 01:42;V;;;;;;
B;171;1805185;4;20211129 01:42;;23;2;BARRETT ST;TWEED HEADS WEST;2485;137;M;20210928;20211119;560000;;R;RESIDENCE;23;;;0;AR635754;
C;171;1805185;4;20211129 01:42;23/SP43661;
D;171;1805185;4;20211129 01:42;P;;;;;;
D;171;1805185;4;20211129 01:42;V;;;;;;
B;171;1807920;5;20211129 01:42;;;42;BYANGUM RD;MURWILLUMBAH;2484;670.3;M;20210921;20211122;910000;R2;R;RESIDENCE;;AJQ;;0;AR639367;
C;171;1807920;5;20211129 01:42;1/373436;
D;171;1807920;5;20211129 01:42;P;;;;;;
D;171;1807920;5;20211129 01:42;P;;;;;;
D;171;1807920;5;20211129 01:42;V;;;;;;
D;171;1807920;5;20211129 01:42;V;;;;;;
B;171;1827775;6;20211129 01:42;;;7;PARK ST;TWEED HEADS;2485;480.6;M;20211118;20211125;600000;R3;R;RESIDENCE;;AKE;;0;AR651363;
C;171;1827775;6;20211129 01:42;4/35799;
D;171;1827775;6;20211129 01:42;P;;;;;;
D;171;1827775;6;20211129 01:42;V;;;;;;
B;171;1832502;7;20211129 01:42;;74;5;SOORLEY ST;TWEED HEADS SOUTH;2486;;;20211011;20211125;580000;;R;RESIDENCE;74;;;0;AR651399;
C;171;1832502;7;20211129 01:42;74/SP50820;
D;171;1832502;7;20211129 01:42;P;;;;;;
D;171;1832502;7;20211129 01:42;V;;;;;;
D;171;1832502;7;20211129 01:42;V;;;;;;
B;171;1834808;8;20211129 01:42;;;16;TRALEE DR;BANORA POINT;2486;680;M;20211001;20211125;1150000;R2;R;RESIDENCE;;AHQ;;0;AR651459;
C;171;1834808;8;20211129 01:42;39/841394;
D;171;1834808;8;20211129 01:42;P;;;;;;
D;171;1834808;8;20211129 01:42;P;;;;;;
D;171;1834808;8;20211129 01:42;V;;;;;;
D;171;1834808;8;20211129 01:42;V;;;;;;
B;171;2879143;9;20211129 01:42;;;5;JAGERA CL;POTTSVILLE;2489;873;M;20211026;20211125;1085000;R2;R;RESIDENCE;;AJJ;;0;AR651462;
C;171;2879143;9;20211129 01:42;217/1033384;
D;171;2879143;9;20211129 01:42;P;;;;;;
D;171;2879143;9;20211129 01:42;P;;;;;;
D;171;2879143;9;20211129 01:42;V;;;;;;
B;171;1832004;10;20211129 01:42;;;15;SIERRA VISTA BVD;BILAMBIL HEIGHTS;2486;634.8;M;20211029;20211119;590000;R2;V;VACANT LAND;;ANF;;0;AR632364;
C;171;1832004;10;20211129 01:42;156/852450;
D;171;1832004;10;20211129 01:42;P;;;;;;
D;171;1832004;10;20211129 01:42;P;;;;;;
D;171;1832004;10;20211129 01:42;V;;;;;;
D;171;1832004;10;20211129 01:42;V;;;;;;
B;171;1828369;11;20211129 01:42;;;101;PENINSULA DR;BILAMBIL HEIGHTS;2486;765.1;M;20211105;20211119;450000;R2;R;RESIDENCE;;ANF;;0;AR632383;
C;171;1828369;11;20211129 01:42;414/32314;
D;171;1828369;11;20211129 01:42;P;;;;;;
D;171;1828369;11;20211129 01:42;P;;;;;;
D;171;1828369;11;20211129 01:42;V;;;;;;
D;171;1828369;11;20211129 01:42;V;;;;;;
B;171;1823511;12;20211129 01:42;;2;19;MARTINELLI AVE;BANORA POINT;2486;;;20211112;20211119;726000;;R;RESIDENCE;2;;;0;AR632586;
C;171;1823511;12;20211129 01:42;2/SP17991;
D;171;1823511;12;20211129 01:42;P;;;;;;
D;171;1823511;12;20211129 01:42;V;;;;;;
D;171;1823511;12;20211129 01:42;V;;;;;;
B;171;1815726;13;20211129 01:42;;;16;GOLLAN DR;TWEED HEADS WEST;2485;670.3;M;20211009;20211122;671000;R2;R;RESIDENCE;;ANJ;;0;AR639458;
C;171;1815726;13;20211129 01:42;183/31278;
D;171;1815726;13;20211129 01:42;P;;;;;;
D;171;1815726;13;20211129 01:42;P;;;;;;
D;171;1815726;13;20211129 01:42;V;;;;;;
