A;RTSALEDATA;223;20230626 01:11;VALNET;
B;223;2480800;1;20230626 01:11;;;29;BUCKINGHAM CRES;CHIPPING NORTON;2170;674.5;M;20230511;20230622;1730000;R3;R;RESIDENCE;;LTT;;0;AT197545;
C;223;2480800;1;20230626 01:11;123/816166;
D;223;2480800;1;20230626 01:11;P;;;;;;
D;223;2480800;1;20230626 01:11;P;;;;;;
D;223;2480800;1;20230626 01:11;V;;;;;;
D;223;2480800;1;20230626 01:11;V;;;;;;
B;223;2484532;2;20230626 01:11;;;45;CLEMENTSON DR;ROSSMORE;2557;2.067;H;20230411;20230616;6100000;RU4;R;RESIDENCE;;RRP;;0;AT183250;
C;223;2484532;2;20230626 01:11;38/211185;
D;223;2484532;2;20230626 01:11;P;;;;;;
D;223;2484532;2;20230626 01:11;V;;;;;;
D;223;2484532;2;20230626 01:11;V;;;;;;
D;223;2484532;2;20230626 01:11;V;;;;;;
D;223;2484532;2;20230626 01:11;V;;;;;;
B;223;2481955;3;20230626 01:11;;4;35;CAMPBELL ST;LIVERPOOL;2170;;;20230506;20230616;430000;;R;RESIDENCE;4;;;0;AT181086;
C;223;2481955;3;20230626 01:11;4/SP62667;
D;223;2481955;3;20230626 01:11;P;;;;;;
D;223;2481955;3;20230626 01:11;P;;;;;;
D;223;2481955;3;20230626 01:11;V;;;;;;
B;223;2484691;4;20230626 01:11;;;37;CLYDE AVE;MOOREBANK;2170;809.4;M;20230505;20230616;950000;R2;R;RESIDENCE;;MEE;;0;AT180646;
C;223;2484691;4;20230626 01:11;1/236984;
D;223;2484691;4;20230626 01:11;P;;;;;;
D;223;2484691;4;20230626 01:11;V;;;;;;
D;223;2484691;4;20230626 01:11;V;;;;;;
B;223;2474741;5;20230626 01:11;;;12;AMALFI ST;LURNEA;2170;581.7;M;20230517;20230619;820000;R2;R;RESIDENCE;;ADD;;0;AT186614;
C;223;2474741;5;20230626 01:11;7/211606;
D;223;2474741;5;20230626 01:11;P;;;;;;
D;223;2474741;5;20230626 01:11;P;;;;;;
D;223;2474741;5;20230626 01:11;V;;;;;;
D;223;2474741;5;20230626 01:11;V;;;;;;
B;223;2477424;6;20230626 01:11;;;8;BARWON CT;WATTLE GROVE;2173;450.1;M;20230428;20230616;1005000;R2;R;RESIDENCE;;MEE;;0;AT181102;
C;223;2477424;6;20230626 01:11;230/839807;
D;223;2477424;6;20230626 01:11;P;;;;;;
D;223;2477424;6;20230626 01:11;P;;;;;;
D;223;2477424;6;20230626 01:11;V;;;;;;
B;223;2485961;7;20230626 01:11;;2;5;CORELLA RD;GREEN VALLEY;2168;;;20230505;20230616;650000;;R;RESIDENCE;2;;;0;AT182659;
C;223;2485961;7;20230626 01:11;2/SP58122;
D;223;2485961;7;20230626 01:11;P;;;;;;
D;223;2485961;7;20230626 01:11;P;;;;;;
D;223;2485961;7;20230626 01:11;V;;;;;;
D;223;2485961;7;20230626 01:11;V;;;;;;
B;223;2501704;8;20230626 01:11;;;27;LABUAN RD;HOLSWORTHY;2173;581.7;M;20230508;20230619;1030000;R3;R;RESIDENCE;;LQQ;;0;AT185170;
C;223;2501704;8;20230626 01:11;147/219463;
D;223;2501704;8;20230626 01:11;P;;;;;;
D;223;2501704;8;20230626 01:11;P;;;;;;
D;223;2501704;8;20230626 01:11;V;;;;;;
B;223;2509879;9;20230626 01:11;;;23;NETTLETREE PL;CASULA;2170;407.4;M;20230509;20230621;1050000;R2;R;RESIDENCE;;AAA;;0;AT195155;
C;223;2509879;9;20230626 01:11;2110/1007526;
D;223;2509879;9;20230626 01:11;P;;;;;;
D;223;2509879;9;20230626 01:11;P;;;;;;
D;223;2509879;9;20230626 01:11;V;;;;;;
B;223;2512578;10;20230626 01:11;;;40;PEARCE ST;LIVERPOOL;2170;581.7;M;20230513;20230619;910000;R3;R;RESIDENCE;;LMN;;0;AT185210;
C;223;2512578;10;20230626 01:11;33/501979;
D;223;2512578;10;20230626 01:11;P;;;;;;
D;223;2512578;10;20230626 01:11;V;;;;;;
B;223;2525863;11;20230626 01:11;;;115;WILSON RD;HINCHINBROOK;2168;612;M;20230523;20230616;1027500;R2;R;RESIDENCE;;ACC;;0;AT181517;
