A;RTSALEDATA;538;20210215 01:04;VALNET;
B;538;4211753;1;20210215 01:04;;;3421;GOLDFIELDS WAY;SEBASTOPOL;2666;518.351;H;20200921;20210201;11119007;RU1;3;FARM;;MFS;;0;AQ766509;
C;538;4211753;1;20210215 01:04;4/41034 1/665382 33, 40/750628 1, 2, 3, 5, 14, 15, 30, 93/751424 1/108;
C;538;4211753;1;20210215 01:04;6769 22/1251149;
D;538;4211753;1;20210215 01:04;P;;;;;;
D;538;4211753;1;20210215 01:04;P;;;;;;
D;538;4211753;1;20210215 01:04;P;;;;;;
D;538;4211753;1;20210215 01:04;V;;;;;;
B;538;4106647;2;20210215 01:04;;;12;SPITFIRE DR;TEMORA;2666;1250;M;20210121;20210210;100000;SP1;V;VACANT LAND;;ASA;;0;AQ789956;
C;538;4106647;2;20210215 01:04;113/1241006;
D;538;4106647;2;20210215 01:04;P;;;;;;
D;538;4106647;2;20210215 01:04;V;;;;;;
B;538;2693171;3;20210215 01:04;;;649;SEBASTOPOL RD;SEBASTOPOL;2666;419.5;H;20200921;20210201;11119007;RU1;3;FARM;;MFS;;0;AQ766509;
C;538;2693171;3;20210215 01:04;2/224426 11, 12, 89, 96/751424 1/820807 Enclosure Permit 26267 Permiss;
C;538;2693171;3;20210215 01:04;ive Occupancy 1442;
D;538;2693171;3;20210215 01:04;P;;;;;;
D;538;2693171;3;20210215 01:04;P;;;;;;
D;538;2693171;3;20210215 01:04;P;;;;;;
D;538;2693171;3;20210215 01:04;V;;;;;;
B;538;2691796;4;20210215 01:04;;;2;MALLEE ST;TEMORA;2666;1487;M;20210203;20210209;1874999;IN1;3;COMMERCIAL;;IND;;0;AQ787456;
C;538;2691796;4;20210215 01:04;9/867906;
D;538;2691796;4;20210215 01:04;P;;;;;;
D;538;2691796;4;20210215 01:04;P;;;;;;
D;538;2691796;4;20210215 01:04;V;;;;;;
B;538;2692517;5;20210215 01:04;;;238;CEDAR RD;GIDGINBUNG;2666;84.97;H;20200730;20210204;800000;RU1;3;FARM;;MFN;;0;AQ776722;
C;538;2692517;5;20210215 01:04;4/807607;
D;538;2692517;5;20210215 01:04;P;;;;;;
D;538;2692517;5;20210215 01:04;V;;;;;;
D;538;2692517;5;20210215 01:04;V;;;;;;
B;538;4014771;6;20210215 01:04;;;13;SPITFIRE DR;TEMORA;2666;1342;M;20200723;20210211;100000;SP1;V;VACANT LAND;;ASA;;0;AQ793518;
C;538;4014771;6;20210215 01:04;109/1229529;
D;538;4014771;6;20210215 01:04;P;;;;;;
D;538;4014771;6;20210215 01:04;V;;;;;;
B;538;4014772;7;20210215 01:04;;;11;SPITFIRE DR;TEMORA;2666;1093;M;20201030;20210208;105000;SP1;R;RESIDENCE;;ASA;;0;AQ783714;
C;538;4014772;7;20210215 01:04;110/1229529;
D;538;4014772;7;20210215 01:04;P;;;;;;
D;538;4014772;7;20210215 01:04;V;;;;;;
D;538;4014772;7;20210215 01:04;V;;;;;;
Z;39;7;9;21;
