A;RTSALEDATA;199;20220207 06:01;VALNET;
B;199;4409092;1;20220207 06:02;;;;MARTINS LANE;KENTUCKY;2354;4135;M;20211104;20211220;89000;;V;VACANT LAND;;;;0;AR748014;
C;199;4409092;1;20220207 06:02;187/755829;
D;199;4409092;1;20220207 06:02;P;;;;;;
D;199;4409092;1;20220207 06:02;P;;;;;;
D;199;4409092;1;20220207 06:02;V;;;;;;
B;199;4409093;2;20220207 06:02;;;;EASTERN AVE;KENTUCKY;2354;4097;M;20211109;20211220;82000;;V;VACANT LAND;;;;0;AR748242;
C;199;4409093;2;20220207 06:02;188/755829;
D;199;4409093;2;20220207 06:02;P;;;;;;
D;199;4409093;2;20220207 06:02;P;;;;;;
D;199;4409093;2;20220207 06:02;V;;;;;;
B;199;1882069;3;20220207 06:02;;;45;GOSTWYCK ST;URALLA;2358;788.2;M;20211209;20220131;325000;R1;R;RESIDENCE;;ULA;;0;AR848290;
C;199;1882069;3;20220207 06:02;1/771433;
D;199;1882069;3;20220207 06:02;P;;;;;;
D;199;1882069;3;20220207 06:02;V;;;;;;
D;199;1882069;3;20220207 06:02;V;;;;;;
B;199;1881923;4;20220207 06:02;;;22;DUMARESQ ST;URALLA;2358;1992;M;20211201;20220131;418000;R1;R;RESIDENCE;;ULB;;0;AR848542;
C;199;1881923;4;20220207 06:02;13/557606;
D;199;1881923;4;20220207 06:02;P;;;;;;
D;199;1881923;4;20220207 06:02;P;;;;;;
D;199;1881923;4;20220207 06:02;V;;;;;;
B;199;1882686;5;20220207 06:02;;;41;URALLA ST N;URALLA;2358;2.023;H;20211206;20220131;615000;R1;R;RESIDENCE;;UAW;;0;AR846110;
C;199;1882686;5;20220207 06:02;11/3/759022;
D;199;1882686;5;20220207 06:02;P;;;;;;
D;199;1882686;5;20220207 06:02;P;;;;;;
D;199;1882686;5;20220207 06:02;V;;;;;;
B;199;1880418;6;20220207 06:02;;;28;SOUTER ST;BUNDARRA;2359;6071;M;20211210;20220131;272500;RU5;R;RESIDENCE;;UZB;;0;AR846944;
C;199;1880418;6;20220207 06:02;6, 7, 8/19/758181;
D;199;1880418;6;20220207 06:02;P;;;;;;
D;199;1880418;6;20220207 06:02;P;;;;;;
D;199;1880418;6;20220207 06:02;V;;;;;;
Z;32;6;6;18;
