A;RTSALEDATA;090;20240205 01:06;VALNET;
B;090;4205673;1;20240205 01:06;;1103 A;12;NANCARROW AVE;RYDE;2112;119;M;20231122;20240129;972700;;R;RESIDENCE;94;;;0;AT793247;
C;090;4205673;1;20240205 01:06;94/SP97601;
D;090;4205673;1;20240205 01:06;P;;;;;;
D;090;4205673;1;20240205 01:06;V;;;;;;
D;090;4205673;1;20240205 01:06;V;;;;;;
B;090;4165471;2;20240205 01:06;;3;260;VICTORIA RD;GLADESVILLE;2111;175;M;20231019;20240201;1000000;;3;SHOP;29;;;0;AT808215;
C;090;4165471;2;20240205 01:06;29/SP90479;
D;090;4165471;2;20240205 01:06;P;;;;;;
D;090;4165471;2;20240205 01:06;V;;;;;;
B;090;4136508;3;20240205 01:06;;607;261;MORRISON RD;RYDE;2112;103;M;20231201;20240130;936000;;R;RESIDENCE;74;;;0;AT799194;
C;090;4136508;3;20240205 01:06;74/SP97574;
D;090;4136508;3;20240205 01:06;P;;;;;;
D;090;4136508;3;20240205 01:06;P;;;;;;
D;090;4136508;3;20240205 01:06;V;;;;;;
B;090;892943;4;20240205 01:06;;3;32;TWIN RD;NORTH RYDE;2113;;;20231216;20240129;990000;;R;RESIDENCE;3;;;0;AT796073;
C;090;892943;4;20240205 01:06;3/SP39881;
D;090;892943;4;20240205 01:06;P;;;;;;
D;090;892943;4;20240205 01:06;V;;;;;;
D;090;892943;4;20240205 01:06;V;;;;;;
B;090;871446;5;20240205 01:06;;11;31;ETHEL ST;EASTWOOD;2122;;;20231219;20240130;730000;;R;RESIDENCE;11;;;0;AT799687;
C;090;871446;5;20240205 01:06;11/SP45353;
D;090;871446;5;20240205 01:06;P;;;;;;
D;090;871446;5;20240205 01:06;P;;;;;;
D;090;871446;5;20240205 01:06;V;;;;;;
B;090;871600;6;20240205 01:06;;11;86;FALCONER ST;WEST RYDE;2114;656;M;20231221;20240130;2300000;;3;WAREHOUSE;11;;;0;AT797425;
C;090;871600;6;20240205 01:06;11/SP58959;
D;090;871600;6;20240205 01:06;P;;;;;;
D;090;871600;6;20240205 01:06;P;;;;;;
D;090;871600;6;20240205 01:06;V;;;;;;
B;090;874294;7;20240205 01:06;;2;17;GORDON ST;EASTWOOD;2122;;;20231202;20240201;1380000;;R;RESIDENCE;2;;;0;AT806996;
C;090;874294;7;20240205 01:06;2/SP36440;
D;090;874294;7;20240205 01:06;P;;;;;;
D;090;874294;7;20240205 01:06;V;;;;;;
D;090;874294;7;20240205 01:06;V;;;;;;
B;090;877040;8;20240205 01:06;;;3;KAGA PL;MARSFIELD;2122;581.4;M;20231125;20240131;2205000;R2;R;RESIDENCE;;EZD;;0;AT803651;
C;090;877040;8;20240205 01:06;4/245904;
D;090;877040;8;20240205 01:06;P;;;;;;
D;090;877040;8;20240205 01:06;V;;;;;;
D;090;877040;8;20240205 01:06;V;;;;;;
D;090;877040;8;20240205 01:06;V;;;;;;
B;090;887759;9;20240205 01:06;;8;9;ROBINSON ST;RYDE;2112;;;20231215;20240129;1300000;;R;RESIDENCE;8;;;0;AT793504;
C;090;887759;9;20240205 01:06;8/SP40747;
D;090;887759;9;20240205 01:06;P;;;;;;
D;090;887759;9;20240205 01:06;P;;;;;;
D;090;887759;9;20240205 01:06;V;;;;;;
D;090;887759;9;20240205 01:06;V;;;;;;
B;090;871715;10;20240205 01:06;;3;38;FARNELL ST;WEST RYDE;2114;;;20231118;20240129;1440000;;R;RESIDENCE;3;;;0;AT796060;
C;090;871715;10;20240205 01:06;3/SP58420;
D;090;871715;10;20240205 01:06;P;;;;;;
D;090;871715;10;20240205 01:06;V;;;;;;
B;090;890973;11;20240205 01:06;;;38;TALLWOOD AVE;EASTWOOD;2122;696.77;M;20231202;20240129;2835000;R2;R;RESIDENCE;;ECD;;0;AT795255;
C;090;890973;11;20240205 01:06;42/16729;
D;090;890973;11;20240205 01:06;P;;;;;;
D;090;890973;11;20240205 01:06;P;;;;;;
D;090;890973;11;20240205 01:06;V;;;;;;
B;090;859121;12;20240205 01:06;;;60;ANTHONY RD;DENISTONE;2114;966.13;M;20231209;20240131;2650000;R2;R;RESIDENCE;;EL2;;0;AT804317;
C;090;859121;12;20240205 01:06;A/419930;
D;090;859121;12;20240205 01:06;P;;;;;;
D;090;859121;12;20240205 01:06;P;;;;;;
D;090;859121;12;20240205 01:06;V;;;;;;
D;090;859121;12;20240205 01:06;V;;;;;;
B;090;861628;13;20240205 01:06;;;7;BESWICK AVE;NORTH RYDE;2113;575.4;M;20231213;20240131;2400000;R2;R;RESIDENCE;;EA2;;0;AT801582;
C;090;861628;13;20240205 01:06;31/25675;
D;090;861628;13;20240205 01:06;P;;;;;;
D;090;861628;13;20240205 01:06;V;;;;;;
B;090;864421;14;20240205 01:06;;13;34;BUSACO RD;MARSFIELD;2122;;;20231202;20240129;935000;;R;RESIDENCE;13;;;0;AT795437;
C;090;864421;14;20240205 01:06;13/SP10407;
D;090;864421;14;20240205 01:06;P;;;;;;
D;090;864421;14;20240205 01:06;V;;;;;;
B;090;877771;15;20240205 01:06;;;23;KULGOA AVE;RYDE;2112;777.8;M;20231125;20240129;3450000;R2;R;RESIDENCE;;RWD;;0;AT795017;
C;090;877771;15;20240205 01:06;17/6729;
D;090;877771;15;20240205 01:06;P;;;;;;
D;090;877771;15;20240205 01:06;P;;;;;;
