A;RTSALEDATA;098;20211018 01:44;VALNET;
B;098;1030311;1;20211018 01:45;;8;125;TERRALONG ST;KIAMA;2533;;;20210826;20211007;385000;;3;COMMERCIAL;8;;;0;AR499573;
C;098;1030311;1;20211018 01:45;8/SP42549;
D;098;1030311;1;20211018 01:45;P;;;;;;
D;098;1030311;1;20211018 01:45;V;;;;;;
B;098;4386918;2;20211018 01:45;;;4 B;HENLEY AVE;KIAMA;2533;226.8;M;20210409;20211008;1000000;;R;RESIDENCE;;;;0;AR503665;
C;098;4386918;2;20211018 01:45;2/1272814;
D;098;4386918;2;20211018 01:45;P;;;;;;
D;098;4386918;2;20211018 01:45;V;;;;;;
B;098;1029563;3;20211018 01:45;;;6;SHARPE PL;GERRINGONG;2534;672.3;M;20210819;20211008;1530000;R2;R;RESIDENCE;;GAL;;0;AR504889;
C;098;1029563;3;20211018 01:45;18/708235;
D;098;1029563;3;20211018 01:45;P;;;;;;
D;098;1029563;3;20211018 01:45;P;;;;;;
D;098;1029563;3;20211018 01:45;V;;;;;;
D;098;1029563;3;20211018 01:45;V;;;;;;
B;098;3727679;4;20211018 01:45;;;7;MILLEWA AVE;GERRINGONG;2534;256.5;M;20210817;20211012;1027000;R2;R;RESIDENCE;;GAL;;0;AR511088;
C;098;3727679;4;20211018 01:45;4/1186427;
D;098;3727679;4;20211018 01:45;P;;;;;;
D;098;3727679;4;20211018 01:45;P;;;;;;
D;098;3727679;4;20211018 01:45;V;;;;;;
D;098;3727679;4;20211018 01:45;V;;;;;;
B;098;4386917;5;20211018 01:45;;;4 C;HENLEY AVE;KIAMA;2533;238.2;M;20210430;20211013;1000000;;R;RESIDENCE;;;;0;AR519835;
C;098;4386917;5;20211018 01:45;1/1272814;
D;098;4386917;5;20211018 01:45;P;;;;;;
D;098;4386917;5;20211018 01:45;P;;;;;;
D;098;4386917;5;20211018 01:45;P;;;;;;
D;098;4386917;5;20211018 01:45;V;;;;;;
Z;28;5;5;16;
