A;RTSALEDATA;043;20220207 02:09;VALNET;
B;043;4015572;1;20220207 02:17;;;3;WALSHS LANE;GRENFELL;2810;7212;M;20211206;20220201;147000;R1;V;VACANT LAND;;ALE;;0;AR852168;
C;043;4015572;1;20220207 02:17;7/1229401;
D;043;4015572;1;20220207 02:17;P;;;;;;
D;043;4015572;1;20220207 02:17;V;;;;;;
D;043;4015572;1;20220207 02:17;V;;;;;;
B;043;479418;2;20220207 02:17;;;34;NORTH ST;GRENFELL;2810;8094;M;20211125;20220202;50000;R1;R;RESIDENCE;;AFR;;0;AR857739;
C;043;479418;2;20220207 02:17;520/754578;
D;043;479418;2;20220207 02:17;P;;;;;;
D;043;479418;2;20220207 02:17;V;;;;;;
B;043;478239;3;20220207 02:17;GLENELG;;1109;HENRY LAWSON WAY;GLENELG;2810;916.5;H;20210625;20220201;6794160;RU1;3;FARM;;RMC;;0;AR853458;
C;043;478239;3;20220207 02:17;149/135507 50, 51, 61, 62/752944;
D;043;478239;3;20220207 02:17;P;;;;;;
D;043;478239;3;20220207 02:17;V;;;;;;
B;043;4082766;4;20220207 02:17;;;147;MANGANESE RD;GRENFELL;2810;4.364;H;20211223;20220131;530000;RU1;R;RESIDENCE;;RRL;;0;AR846786;
C;043;4082766;4;20220207 02:17;1/1232993;
D;043;4082766;4;20220207 02:17;P;;;;;;
D;043;4082766;4;20220207 02:17;V;;;;;;
D;043;4082766;4;20220207 02:17;V;;;;;;
B;043;479065;5;20220207 02:17;;;40;FORBES ST;GRENFELL;2810;1958.04;M;20211222;20220131;405000;R1;R;RESIDENCE;;AGR;;0;AR850346;
C;043;479065;5;20220207 02:17;2/940602 9A/983896;
D;043;479065;5;20220207 02:17;P;;;;;;
D;043;479065;5;20220207 02:17;V;;;;;;
D;043;479065;5;20220207 02:17;V;;;;;;
Z;25;5;5;13;
